player_id,player_name,total_surplus,total_war,total_cap,seasons,avg_surplus_pct
8480012,Elias Pettersson,9614909.97856728,2.34,34163333.0,7,1.9507970369629164
8478462,Nicolas Roy,9591017.323590966,0.9,10500000.0,5,2.2916367883134487
8477034,Jaycob Megna,9550537.194064539,0.59,2300000.0,3,3.8399339352765662
8478856,Conor Garland,9526857.158592528,1.49,21350000.0,6,1.8636829976683558
8478397,Rasmus Andersson,9496321.327952838,1.91,27300000.0,6,1.8929054461360784
8480849,Barrett Hayton,9442854.434631046,0.53,8882501.0,6,1.6965060840984554
8481656,Aliaksei Protas,9369297.233563583,0.8400000000000001,8328334.0,4,2.638214658379023
8480830,Andrei Svechnikov,9243387.824151987,2.13,33775000.0,7,1.7791384676645572
8471675,Sidney Crosby,9123627.372964785,0.84,8700000.0,1,9.553536516193493
8476887,Filip Forsberg,9118091.8233579,1.81,25500000.0,3,3.4388049142712838
8478401,Pavel Zacha,9034763.136347586,1.41,21000000.0,6,1.7635625672994042
8475768,Jaden Schwartz,8954797.516223542,1.6300000000000001,22000000.0,4,2.6362994461935765
8479351,Sam Steel,8942020.88973184,0.49,4999125.0,4,2.4762283427187253
8482176,Wyatt Kaiser,8910383.954786152,0.48000000000000004,2750001.0,3,3.2074150534175376
8479998,Mikey Anderson,8870427.022738263,1.03,15150000.0,6,1.6784946468542612
8482110,Dawson Mercer,8857944.574609384,0.6499999999999999,6682501.0,4,2.511063627175623
8480246,Nick Perbix,8751414.87716075,0.5800000000000001,3092500.0,3,3.44543413085703
8475208,Brian Dumoulin,8736347.61521545,0.73,6300000.0,2,4.734723577864043
8478851,Alexandre Carrier,8708540.492551446,0.74,8449999.0,5,2.144437375908594
8479980,Nicolas Hague,8667123.794991722,0.92,10088300.0,3,3.3649422711517833
8475168,Matt Duchene,8484843.256526917,2.52,39500000.0,6,1.5697425127815041
8479983,Mario Ferraro,8452352.401904352,-0.06,12525000.0,6,1.8522031828550087
8475722,Jason Zucker,8367968.279900095,2.3200000000000003,37550000.0,7,1.228368718971555
8476873,Mark Jankowski,8335453.969531119,0.46,7175000.0,7,1.3530123398674956
8477496,Elias Lindholm,8321512.651442699,2.25,36850000.0,7,1.4446202030538446
8478508,Yakov Trenin,8226446.766995408,0.75,8350000.0,5,1.9903489297705257
8480196,Jacob Bryson,8199028.491716234,0.63,6378332.0,5,1.9471636544845103
8482245,Artem Zub,8178388.955814705,1.28,19725000.0,6,1.7174373872916686
8465009,Zdeno Chara,8120381.743466871,0.87,7795000.0,3,3.30845035556676
8483431,Logan Cooley,8117564.399463169,0.49,1900000.0,2,4.538553726174783
8480789,Oliver Wahlstrom,8114562.056788102,0.42000000000000004,3556626.0,4,2.491375395626579
8478472,Mathieu Joseph,8068214.744244435,0.86,10325000.0,5,1.9597043489051091
8483565,Nick Blankenburg,7931558.394281333,0.47000000000000003,4113452.0,4,2.113933073530765
8478020,Michael Amadio,7901088.727853099,0.53,5525000.0,5,1.8004955809157024
8474013,Ian Cole,7746105.819321173,1.57,24450000.0,7,1.233449843152276
8482684,Luke Hughes,7704562.562586395,0.36,2775000.0,3,2.780930289820306
8477451,Ryan Hartman,7619295.721965937,0.88,15875000.0,7,1.3100624084453034
8478454,Noah Juulsen,7508886.970523652,0.45,3000000.0,4,2.2210556865758884
8483524,Shane Wright,7431921.183562458,0.43000000000000005,2659998.0,3,2.7135248098466036
8481477,Nico Sturm,7394892.152031481,0.5700000000000001,9249125.0,7,1.325510657602601
8481641,Joel Kiviranta,7354000.308302275,0.49,5500000.0,6,1.4303605423249686
8480003,Jesper Boqvist,7311843.2185761705,0.5,5924125.0,6,1.386470357323736
8480160,Radim Simek,7302437.436005023,0.6900000000000001,8100000.0,5,1.7997751385659697
8475172,Nazem Kadri,7197489.432742127,1.48,21000000.0,3,2.7292199894592124
