player_id,player_name,position,age,GP,curr_WAR,curr_WAR_82,age_next,curr_goals,curr_points,proj_WAR,proj_WAR_82,proj_WAR_lo,proj_WAR_hi,proj_Points,proj_Goals,proj_GP,proj_EV_O_GAR,proj_EV_D_GAR,proj_PP_GAR,proj_PK_GAR,war_delta
8482111,Justin Barron,D,25.0,38,0.16,0.35,26.0,6.0,13.0,0.27,0.29,-0.76,1.3,3.56,0.35,49,-0.01,0.01,-0.14,-0.06,0.11000000000000001
8476882,Teuvo Teravainen,L,32.0,59,0.28,0.39,33.0,15.0,58.0,0.27,0.27,-0.76,1.3,29.39,11.08,62,0.02,-0.0,-0.22,-0.1,-0.010000000000000009
8479369,Andrew Peeke,D,28.0,63,0.26,0.34,29.0,1.0,17.0,0.27,0.29,-0.76,1.3,11.74,1.38,60,-0.03,0.02,-0.04,-0.12,0.010000000000000009
8484197,Oliver Moore,C,21.0,50,0.2,0.33,22.0,0.0,4.0,0.27,0.28,-0.76,1.3,14.94,6.67,58,0.01,-0.01,-0.25,0.03,0.07
8482131,Donovan Sebrango,D,24.0,26,0.1,0.32,25.0,0.0,0.0,0.26,0.28,-0.77,1.29,0.21,0.0,47,-0.02,0.01,-0.02,0.04,0.16
8474567,Zach Bogosian,D,36.0,34,0.16,0.39,37.0,4.0,16.0,0.26,0.29,-0.77,1.29,4.74,0.41,46,-0.01,0.01,-0.23,0.06,0.1
8483495,Simon Nemec,D,22.0,52,0.22,0.35,23.0,2.0,4.0,0.26,0.29,-0.77,1.29,18.05,3.9,58,-0.01,-0.0,-0.5,0.17,0.04000000000000001
8480871,Adam Boqvist,D,26.0,21,0.09,0.35,27.0,4.0,14.0,0.26,0.28,-0.77,1.29,0.0,0.0,45,-0.01,0.01,-0.23,0.06,0.17
8481525,Matthew Robertson,D,25.0,56,0.23,0.34,26.0,0.0,0.0,0.26,0.29,-0.77,1.29,12.54,2.23,56,-0.01,0.01,-0.19,0.15,0.03
8476874,Olli Maatta,D,32.0,26,0.11,0.35,33.0,,,0.26,0.29,-0.77,1.29,1.06,0.0,48,-0.02,0.01,-0.14,0.02,0.15000000000000002
8476878,Zemgus Girgensons,C,32.0,58,0.25,0.35,33.0,2.0,6.0,0.25,0.26,-0.78,1.28,9.59,4.84,59,-0.01,0.01,-0.01,0.15,0.0
8475208,Brian Dumoulin,D,35.0,66,0.26,0.32,36.0,3.0,22.0,0.25,0.26,-0.78,1.28,13.49,1.29,58,-0.01,0.02,-0.1,0.04,-0.010000000000000009
8475235,Nicolas Deslauriers,L,35.0,24,0.11,0.38,36.0,2.0,3.0,0.25,0.25,-0.78,1.28,2.62,0.0,43,-0.01,-0.0,-0.01,-0.14,0.14
8482122,Brock Faber,D,24.0,67,0.26,0.32,25.0,10.0,29.0,0.25,0.27,-0.78,1.28,31.59,5.75,69,0.02,0.03,-0.6,0.15,-0.010000000000000009
8475764,Cam Fowler,D,35.0,66,0.29,0.36,36.0,9.0,40.0,0.24,0.26,-0.79,1.27,26.3,4.39,60,-0.01,0.01,-0.6,0.14,-0.04999999999999999
8477845,Trevor van Riemsdyk,D,35.0,54,0.23,0.35,36.0,1.0,21.0,0.24,0.27,-0.79,1.27,8.0,0.1,51,-0.01,0.02,-0.14,-0.02,0.009999999999999981
8477919,Frederick Gaudreau,C,33.0,51,0.22,0.35,34.0,18.0,37.0,0.24,0.25,-0.8,1.27,14.8,6.06,58,0.02,0.0,-0.02,-0.1,0.01999999999999999
8478831,Kevin Stenlund,C,30.0,66,0.26,0.32,31.0,14.0,28.0,0.24,0.25,-0.8,1.27,13.85,5.69,61,-0.0,0.0,-0.01,0.17,-0.020000000000000018
8484164,Dalibor Dvorsky,R,21.0,55,0.19,0.28,22.0,0.0,0.0,0.23,0.24,-0.8,1.26,19.88,8.59,60,0.02,-0.02,-0.07,-0.01,0.04000000000000001
8474679,Gustav Nyquist,R,37.0,43,0.2,0.38,38.0,11.0,28.0,0.23,0.24,-0.8,1.26,7.51,3.35,53,0.01,-0.01,-0.08,-0.06,0.03
8482148,Hendrix Lapierre,C,24.0,63,0.23,0.3,25.0,0.0,8.0,0.23,0.25,-0.8,1.26,10.64,4.53,55,0.01,-0.0,-0.09,0.04,0.0
8475906,John Klingberg,D,34.0,50,0.22,0.36,35.0,1.0,4.0,0.22,0.23,-0.81,1.25,27.44,6.59,54,0.0,0.0,-0.99,0.04,0.0
8478043,Sam Lafferty,C,31.0,22,0.08,0.3,32.0,4.0,7.0,0.22,0.23,-0.81,1.25,2.9,0.85,44,0.01,-0.01,-0.01,0.01,0.14
8481122,Simon Benoit,D,28.0,59,0.2,0.28,29.0,1.0,10.0,0.22,0.24,-0.81,1.25,5.94,0.29,56,-0.03,-0.0,0.01,0.06,0.01999999999999999
8477369,Carson Soucy,D,32.0,61,0.2,0.27,33.0,4.0,13.0,0.21,0.23,-0.82,1.24,9.45,0.74,54,-0.03,0.03,-0.03,0.03,0.009999999999999981
8484223,Axel Sandin-Pellikka,D,21.0,63,0.19,0.25,22.0,,,0.21,0.23,-0.82,1.24,19.82,4.29,58,-0.02,0.0,-0.89,-0.02,0.01999999999999999
8476429,Scott Mayfield,D,34.0,65,0.22,0.28,35.0,3.0,9.0,0.21,0.23,-0.82,1.24,8.42,0.02,56,-0.03,0.02,-0.02,-0.07,-0.010000000000000009
8483690,Noah Laba,C,23.0,63,0.21,0.27,24.0,,,0.21,0.22,-0.82,1.24,17.0,7.57,61,0.0,-0.0,-0.06,-0.01,0.0
8479359,Beck Malenstyn,L,28.0,66,0.23,0.29,29.0,4.0,10.0,0.21,0.23,-0.82,1.24,12.0,5.26,55,-0.01,0.0,-0.01,0.13,-0.020000000000000018
8482516,Matthew Kessel,D,26.0,27,0.08,0.24,27.0,0.0,3.0,0.2,0.22,-0.83,1.23,0.37,0.0,47,-0.02,0.01,-0.14,-0.05,0.12000000000000001
8482896,Tyson Kozak,C,24.0,38,0.12,0.26,25.0,3.0,5.0,0.2,0.21,-0.83,1.23,9.3,3.9,51,-0.0,-0.01,0.09,0.08,0.08000000000000002
8475752,Tyler Pitlick,C,35.0,31,0.11,0.29,36.0,,,0.2,0.22,-0.84,1.23,3.57,0.72,44,-0.01,-0.0,0.45,-0.04,0.09000000000000001
8481563,Drew Helleson,D,25.0,53,0.14,0.22,26.0,4.0,13.0,0.19,0.22,-0.84,1.22,11.62,1.58,56,-0.0,0.01,-0.09,0.11,0.04999999999999999
8477380,Jonny Brodzinski,C,33.0,43,0.14,0.27,34.0,12.0,19.0,0.19,0.2,-0.84,1.22,4.76,2.22,52,0.01,-0.0,-0.0,-0.01,0.04999999999999999
8484768,Zayne Parekh,D,20.0,21,0.05,0.2,21.0,1.0,1.0,0.19,0.2,-0.84,1.22,0.0,0.0,48,-0.03,0.01,-0.11,-0.01,0.14
8479442,Troy Stecher,D,32.0,51,0.13,0.21,33.0,3.0,7.0,0.18,0.2,-0.85,1.21,12.13,1.33,54,-0.01,0.01,-0.11,-0.04,0.04999999999999999
8482964,Arber Xhekaj,D,25.0,54,0.15,0.23,26.0,1.0,6.0,0.18,0.2,-0.85,1.21,2.19,0.0,49,-0.02,-0.01,-0.02,0.03,0.03
8482074,Connor Zary,C,25.0,64,0.18,0.23,26.0,13.0,27.0,0.18,0.19,-0.85,1.21,24.87,10.05,61,0.02,-0.01,-0.07,0.04,0.0
8480995,Pontus Holmberg,R,27.0,58,0.14,0.2,28.0,7.0,19.0,0.16,0.18,-0.87,1.19,14.32,6.3,59,0.01,0.0,-0.02,0.09,0.01999999999999999
8484304,Uvis Balinskis,D,30.0,54,0.13,0.2,31.0,4.0,18.0,0.16,0.18,-0.87,1.19,12.21,1.85,54,-0.01,0.01,-0.21,0.0,0.03
8480831,Alec Regula,D,26.0,28,0.06,0.18,27.0,,,0.16,0.18,-0.87,1.19,0.0,0.0,48,-0.02,0.01,-0.1,0.07,0.1
8481161,Jake Christiansen,D,27.0,35,0.07,0.16,28.0,1.0,8.0,0.15,0.17,-0.88,1.18,0.0,0.0,48,-0.02,0.01,-0.12,0.02,0.07999999999999999
8477996,Juho Lammikko,R,30.0,24,0.06,0.2,31.0,,,0.15,0.16,-0.89,1.18,0.62,0.3,44,-0.0,-0.01,0.01,0.03,0.09
8484136,Max Sasson,C,26.0,56,0.12,0.18,27.0,3.0,7.0,0.15,0.15,-0.89,1.18,10.96,4.89,56,0.01,-0.01,-0.05,0.06,0.03
8482703,Colton Dach,C,23.0,55,0.13,0.19,24.0,2.0,7.0,0.15,0.15,-0.88,1.18,6.87,3.8,56,-0.01,-0.01,-0.04,-0.07,0.01999999999999999
8480813,Joe Veleno,C,26.0,49,0.1,0.17,27.0,8.0,17.0,0.14,0.15,-0.9,1.17,9.89,3.99,54,-0.0,-0.0,-0.02,0.08,0.04000000000000001
8479316,Luke Kunin,C,29.0,46,0.1,0.18,30.0,11.0,18.0,0.14,0.15,-0.89,1.17,6.1,1.7,50,-0.01,0.0,-0.02,0.03,0.04000000000000001
8481032,Paul Cotter,C,27.0,63,0.14,0.18,28.0,16.0,22.0,0.14,0.14,-0.89,1.17,5.08,3.58,55,-0.0,-0.0,0.01,-0.03,0.0
8484386,Dmitri Simashev,D,21.0,25,0.04,0.13,22.0,,,0.14,0.15,-0.9,1.17,0.0,0.0,49,-0.02,0.0,-0.15,0.04,0.1
8482861,Vincent Iorio,D,24.0,26,0.04,0.13,25.0,,,0.13,0.15,-0.9,1.16,2.01,0.0,47,-0.01,0.01,-0.1,0.0,0.09
8480058,Pierre-Olivier Joseph,D,27.0,24,0.04,0.14,28.0,0.0,3.0,0.13,0.15,-0.91,1.16,0.0,0.0,47,-0.02,0.0,-0.22,-0.02,0.09
8484221,Calum Ritchie,C,21.0,50,0.09,0.15,22.0,1.0,1.0,0.13,0.14,-0.9,1.16,9.28,4.7,57,0.01,-0.01,-0.18,0.03,0.04000000000000001
8482803,Olen Zellweger,D,23.0,65,0.13,0.16,24.0,7.0,20.0,0.13,0.16,-0.9,1.16,19.79,3.5,58,0.0,0.0,-0.39,0.05,0.0
8477938,Haydn Fleury,D,30.0,24,0.04,0.14,31.0,0.0,7.0,0.12,0.15,-0.91,1.15,2.06,0.0,45,-0.02,0.02,-0.03,-0.01,0.07999999999999999
8481133,Cole Reinhardt,L,26.0,45,0.08,0.15,27.0,1.0,2.0,0.12,0.13,-0.91,1.15,3.34,1.85,51,-0.0,-0.0,-0.0,0.02,0.039999999999999994
8476278,Colin Blackwell,C,33.0,55,0.11,0.16,34.0,6.0,17.0,0.12,0.14,-0.91,1.15,11.69,3.98,54,-0.0,0.01,-0.02,0.04,0.009999999999999995
8480848,Ty Dellandrea,C,26.0,42,0.08,0.16,27.0,1.0,8.0,0.12,0.14,-0.91,1.16,9.69,3.79,55,-0.0,0.0,-0.01,-0.05,0.039999999999999994
8476879,Cody Ceci,D,33.0,66,0.11,0.14,34.0,4.0,24.0,0.12,0.14,-0.91,1.15,10.12,0.0,57,-0.01,0.02,-0.11,-0.09,0.009999999999999995
8484305,Zach Metsa,D,28.0,34,0.06,0.14,29.0,,,0.12,0.14,-0.91,1.15,3.29,0.72,44,-0.01,0.02,-0.26,-0.03,0.06
8478399,Jonas Siegenthaler,D,29.0,66,0.09,0.11,30.0,2.0,9.0,0.12,0.13,-0.91,1.15,9.31,0.05,59,-0.01,0.01,-0.04,-0.11,0.03
8482055,Drew O'Connor,L,28.0,66,0.1,0.12,29.0,10.0,25.0,0.11,0.12,-0.93,1.14,18.16,7.37,60,0.01,-0.0,-0.04,0.04,0.009999999999999995
8484471,Emmitt Finnie,C,21.0,67,0.1,0.12,22.0,,,0.11,0.12,-0.92,1.14,22.26,9.69,65,0.01,-0.0,-0.08,-0.1,0.009999999999999995
8480281,Alexei Toropchenko,R,27.0,50,0.08,0.13,28.0,4.0,18.0,0.11,0.11,-0.93,1.14,7.72,3.14,53,-0.01,-0.0,-0.02,0.08,0.03
8480196,Jacob Bryson,D,29.0,38,0.05,0.11,30.0,0.0,7.0,0.1,0.14,-0.93,1.13,6.43,1.56,45,-0.01,0.02,-0.43,-0.04,0.05
8480860,Kevin Bahl,D,26.0,65,0.07,0.09,27.0,3.0,20.0,0.1,0.1,-0.94,1.13,15.76,1.82,64,0.01,0.02,-0.08,-0.0,0.03
8479022,Rodrigo Abols,C,30.0,41,0.06,0.12,31.0,2.0,5.0,0.1,0.11,-0.93,1.13,4.22,2.09,49,0.0,-0.0,0.01,0.06,0.04000000000000001
8483460,David Jiricek,D,23.0,25,0.03,0.1,24.0,1.0,3.0,0.1,0.13,-0.93,1.13,1.26,0.18,45,-0.02,0.01,-0.19,0.01,0.07
8484240,Tom Willander,D,21.0,54,0.07,0.11,22.0,,,0.1,0.12,-0.93,1.14,13.56,2.71,56,-0.01,0.0,-0.59,0.04,0.03
8484783,Artyom Levshunov,D,21.0,61,0.08,0.11,22.0,0.0,6.0,0.09,0.11,-0.94,1.13,21.86,4.44,60,-0.02,-0.0,-0.66,0.05,0.009999999999999995
8480144,David Kampf,C,31.0,38,0.05,0.11,32.0,5.0,13.0,0.09,0.11,-0.94,1.13,7.31,2.72,55,-0.0,0.0,-0.02,0.1,0.039999999999999994
8481725,Elmer Soderblom,L,25.0,43,0.06,0.11,26.0,4.0,11.0,0.09,0.1,-0.94,1.12,2.98,2.23,51,0.01,-0.01,0.0,0.01,0.03
8482684,Luke Hughes,D,23.0,56,0.06,0.09,24.0,7.0,44.0,0.09,0.11,-0.94,1.12,27.25,5.19,62,-0.0,0.02,-0.69,0.04,0.03
8481726,Adam Edstrom,C,26.0,30,0.03,0.08,27.0,5.0,9.0,0.07,0.08,-0.96,1.1,9.16,2.97,48,-0.0,-0.0,-0.01,-0.01,0.04000000000000001
8479983,Mario Ferraro,D,28.0,64,0.04,0.05,29.0,5.0,17.0,0.06,0.07,-0.97,1.09,14.85,1.06,61,0.01,0.01,-0.03,-1.37,0.019999999999999997
8482666,Scott Morrow,D,24.0,29,0.01,0.03,25.0,1.0,6.0,0.05,0.07,-0.98,1.08,2.73,0.23,49,-0.01,0.0,-0.17,0.02,0.04
8476891,Matt Grzelcyk,D,32.0,66,0.03,0.04,33.0,1.0,40.0,0.04,0.06,-0.99,1.08,17.18,2.24,56,-0.0,0.02,-0.46,0.09,0.010000000000000002
8480806,Isac Lundestrom,C,27.0,52,0.01,0.02,28.0,,,0.03,0.05,-1.0,1.07,12.55,4.84,55,-0.0,-0.0,-0.02,0.11,0.019999999999999997
8481237,Kyle MacLean,C,27.0,48,0.01,0.02,28.0,4.0,11.0,0.03,0.04,-1.0,1.06,6.09,2.77,52,-0.01,-0.0,-0.02,0.01,0.019999999999999997
8475842,Sam Carrick,C,34.0,65,0.01,0.01,35.0,6.0,20.0,0.02,0.02,-1.02,1.05,10.47,4.06,54,-0.01,0.0,-0.03,0.09,0.01
8483499,Liam Ohgren,L,22.0,53,0.0,0.0,23.0,2.0,5.0,0.02,0.03,-1.01,1.05,10.08,4.78,56,0.01,-0.01,-0.05,0.02,0.02
8478476,Kyle Capobianco,D,29.0,31,0.0,0.0,30.0,0.0,0.0,0.01,0.03,-1.02,1.05,4.54,0.77,46,-0.01,0.02,-0.33,-0.01,0.01
8476994,Vinnie Hinostroza,L,32.0,50,-0.01,-0.02,33.0,5.0,10.0,0.0,0.01,-1.03,1.03,6.74,2.96,49,0.01,-0.01,0.06,0.05,0.01
8478424,Jansen Harkins,C,29.0,39,-0.01,-0.02,30.0,2.0,6.0,-0.0,0.0,-1.04,1.03,5.51,1.89,50,-0.0,-0.0,-0.01,0.03,0.01
8479520,Brandon Duhaime,R,29.0,68,-0.02,-0.02,30.0,9.0,21.0,0.0,0.01,-1.03,1.03,7.79,3.81,56,-0.01,0.0,-0.01,0.14,0.02
8480990,Declan Chisholm,D,26.0,26,-0.02,-0.06,27.0,2.0,12.0,-0.01,0.01,-1.04,1.02,6.93,1.85,45,-0.01,0.01,-0.49,0.04,0.01
8481556,John Beecher,C,25.0,32,-0.02,-0.05,26.0,3.0,11.0,-0.02,-0.01,-1.06,1.01,0.77,0.1,50,-0.01,-0.0,0.0,-0.01,0.0
8480001,Urho Vaakanainen,D,27.0,31,-0.03,-0.08,28.0,2.0,16.0,-0.03,0.0,-1.06,1.01,4.36,0.57,47,-0.01,0.01,-0.11,0.13,0.0
8482733,Logan Mailloux,D,23.0,51,-0.05,-0.08,24.0,2.0,4.0,-0.03,-0.01,-1.06,1.0,4.77,0.0,52,-0.02,0.01,-0.14,-0.05,0.020000000000000004
8482142,Jamie Drysdale,D,24.0,63,-0.07,-0.09,25.0,7.0,20.0,-0.05,-0.03,-1.08,0.98,28.31,5.67,61,-0.01,0.02,-0.8,0.25,0.020000000000000004
8480259,Ben Jones,C,27.0,26,-0.03,-0.09,28.0,0.0,0.0,-0.05,-0.04,-1.08,0.98,1.1,0.01,45,-0.01,-0.01,-0.02,0.02,-0.020000000000000004
8482859,Zack Ostapchuk,C,23.0,41,-0.04,-0.08,24.0,1.0,4.0,-0.05,-0.04,-1.08,0.99,4.96,1.94,50,-0.01,-0.0,-0.02,0.03,-0.010000000000000002
8484321,Nikolas Matinpalo,D,28.0,33,-0.05,-0.12,29.0,1.0,4.0,-0.05,-0.03,-1.09,0.98,2.93,0.0,48,-0.01,0.01,-0.12,0.13,0.0
8482482,Adam Wilsby,D,26.0,45,-0.07,-0.13,27.0,1.0,5.0,-0.06,-0.03,-1.09,0.97,5.07,0.0,53,-0.02,0.0,-0.14,0.06,0.010000000000000009
8471817,Ryan Reaves,R,39.0,49,-0.06,-0.1,40.0,0.0,2.0,-0.06,-0.05,-1.09,0.97,5.64,1.23,45,-0.01,-0.0,-0.01,-0.04,0.0
8482623,Josh Dunne,C,28.0,31,-0.05,-0.13,29.0,0.0,0.0,-0.08,-0.07,-1.11,0.95,0.81,0.34,46,-0.0,-0.0,-0.01,0.01,-0.03
8473604,Jonathan Toews,C,38.0,65,-0.1,-0.13,39.0,,,-0.08,-0.08,-1.12,0.95,20.42,7.53,60,0.01,-0.01,-0.21,-0.04,0.020000000000000004
8476822,Luke Glendening,R,37.0,56,-0.09,-0.13,38.0,4.0,7.0,-0.08,-0.06,-1.11,0.96,5.28,1.54,52,-0.01,0.01,-0.01,-0.11,0.009999999999999995
8477406,Mattias Janmark,C,34.0,43,-0.11,-0.21,35.0,2.0,18.0,-0.13,-0.12,-1.16,0.9,1.33,0.33,51,-0.0,0.0,-0.03,-0.0,-0.020000000000000004
8481568,Alex Vlasic,D,27.0,65,-0.21,-0.26,28.0,4.0,30.0,-0.15,-0.12,-1.18,0.88,14.06,0.0,63,-0.01,0.04,-0.17,-0.18,0.06
8476624,Barclay Goodrow,R,33.0,64,-0.17,-0.22,34.0,5.0,8.0,-0.15,-0.13,-1.18,0.88,9.31,3.39,54,-0.01,0.02,0.0,0.1,0.020000000000000018
8483398,Declan Carlile,D,26.0,38,-0.15,-0.32,27.0,1.0,1.0,-0.2,-0.18,-1.24,0.83,2.06,0.0,47,-0.01,0.01,-0.06,0.0,-0.05000000000000002
8478841,Colton White,D,29.0,23,-0.1,-0.36,30.0,,,-0.24,-0.21,-1.27,0.79,1.44,0.0,42,-0.01,0.01,-0.4,-0.06,-0.13999999999999999
8482062,Cole Smith,L,31.0,46,-0.21,-0.37,32.0,4.0,12.0,-0.24,-0.24,-1.27,0.79,9.34,3.09,55,-0.01,0.01,-0.02,0.05,-0.03
8481056,Spencer Stastney,D,26.0,63,-0.31,-0.4,27.0,0.0,3.0,-0.25,-0.22,-1.28,0.78,7.74,0.0,55,-0.03,0.01,-0.18,0.47,0.06
8482172,Landon Slaggert,L,24.0,38,-0.16,-0.35,25.0,2.0,6.0,-0.25,-0.24,-1.28,0.78,6.75,2.07,49,-0.01,-0.0,-0.02,0.09,-0.09
8480840,Oskar Bck,C,27.0,56,-0.27,-0.4,28.0,,,-0.26,-0.25,-1.3,0.77,12.66,4.11,55,0.01,0.0,-0.04,0.21,0.010000000000000009
8481607,Albert Johansson,D,25.0,67,-0.32,-0.39,26.0,3.0,9.0,-0.26,-0.23,-1.29,0.77,10.06,0.1,57,-0.01,0.01,-0.11,-0.01,0.06
8482176,Wyatt Kaiser,D,27.0,61,-0.42,-0.56,28.0,4.0,8.0,-0.35,-0.32,-1.38,0.68,13.23,0.34,57,-0.02,0.05,-0.25,0.43,0.07
8484798,Zeev Buium,D,21.0,60,-0.34,-0.46,22.0,,,-0.35,-0.33,-1.38,0.68,21.55,4.01,59,-0.02,-0.0,-0.6,0.07,-0.009999999999999953
