player_id,player_name,position,season,GP,toi_5v5,toi_pp,toi_pk,composite_O,composite_D,PV_O,PV_D,IV_O,IV_D,EV_O_GAR,EV_D_GAR,PP_GAR,PK_GAR,GAR_O,GAR_D,WAR_O,WAR_D,WAR,WAR_O_82,WAR_D_82,WAR_82
8470610,Zach Parise,L,2015,70,1007.9,224.2,18.4,0.1712,-0.0742,0.1709,-0.0329,-1.198,1.1655,2.88,-1.25,0.45,0.03,3.33,-1.22,2.16,0.54,2.7,2.53,0.63,3.16
8474009,Nick Bonino,C,2015,63,724.7,97.5,131.2,0.4629,0.0094,0.3179,0.0373,-0.7616,1.2627,5.59,0.11,-0.28,-0.04,5.31,0.07,2.11,0.58,2.69,2.75,0.75,3.5
8470606,Dustin Brown,R,2015,82,1092.4,81.5,122.5,-0.1418,0.211,-0.1305,0.0673,-1.5227,1.6358,-2.58,3.84,0.05,0.09,-2.53,3.93,1.25,1.43,2.68,1.25,1.43,2.68
8467514,Pavel Datsyuk,C,2015,66,1027.7,182.2,2.9,0.3019,-0.1828,0.2357,0.0991,-1.0014,0.8164,5.17,-3.13,0.36,-0.0,5.53,-3.13,2.48,0.2,2.68,3.08,0.25,3.33
8476871,Tanner Pearson,L,2015,79,944.1,75.9,91.9,0.0819,0.1475,0.0414,0.0933,-1.2471,1.4828,1.29,2.32,-0.13,-0.02,1.16,2.3,1.62,1.05,2.67,1.68,1.09,2.77
8475158,Ryan O'Reilly,C,2015,68,1043.6,209.8,130.3,0.1711,-0.2365,0.1121,-0.0103,-1.1395,0.8184,2.98,-4.11,1.63,-0.16,4.61,-4.27,2.55,0.11,2.66,3.08,0.13,3.21
8475754,Brock Nelson,C,2015,81,1062.7,140.9,35.7,0.2734,-0.1679,0.2301,-0.0401,-1.0527,0.9853,4.84,-2.97,0.06,-0.01,4.9,-2.98,2.41,0.24,2.65,2.44,0.24,2.68
8474577,Joe Colborne,C,2015,73,907.0,139.1,19.6,0.2312,0.0501,0.1307,0.0145,-1.0378,1.3668,3.49,0.76,-0.44,-0.01,3.05,0.75,1.88,0.76,2.64,2.11,0.85,2.97
8473618,Mathieu Perreault,C,2015,71,927.4,194.0,3.4,0.0393,0.0621,0.0622,0.0462,-1.3532,1.3591,0.61,0.96,1.55,-0.0,2.16,0.96,1.81,0.83,2.64,2.09,0.96,3.05
8475848,Brendan Gallagher,R,2015,53,695.4,150.9,1.0,0.6069,-0.0926,0.4896,-0.0013,-0.6453,1.0972,7.03,-1.07,0.26,-0.0,7.29,-1.07,2.3,0.33,2.63,3.56,0.51,4.07
8467876,Henrik Sedin,C,2015,79,1101.7,236.4,41.0,0.2455,-0.2678,0.1726,-0.0208,-1.0511,0.7663,4.51,-4.92,0.65,0.01,5.16,-4.91,2.63,0.0,2.63,2.73,0.0,2.73
8474151,Ryan McDonagh,D,2015,73,1245.0,136.1,181.5,0.2497,0.0439,0.2163,0.0246,0.2479,0.0672,5.18,0.91,-0.27,0.08,4.91,0.99,1.82,0.81,2.63,2.04,0.91,2.95
8473986,Alex Killorn,L,2015,81,1096.5,178.1,34.6,0.107,-0.0824,0.1164,0.0188,-1.2718,1.0976,1.96,-1.5,0.45,0.02,2.41,-1.48,2.09,0.53,2.62,2.12,0.54,2.65
8475167,Victor Hedman,D,2015,78,1351.5,182.0,153.2,0.3342,-0.1553,0.2556,0.025,0.3777,-0.3315,7.53,-3.5,0.86,0.14,8.39,-3.36,2.48,0.13,2.61,2.61,0.14,2.74
8471691,Martin Hanzal,C,2015,64,826.5,188.8,78.1,0.1658,0.038,0.1294,-0.0054,-1.1674,1.3625,2.28,0.52,0.41,0.05,2.69,0.57,1.85,0.75,2.6,2.37,0.96,3.33
8475820,Joonas Donskoi,R,2015,76,942.9,109.0,4.7,0.3126,-0.0969,0.226,0.0528,-0.9703,1.0345,4.91,-1.52,0.17,-0.0,5.08,-1.52,2.21,0.38,2.59,2.38,0.41,2.79
8470966,Mark Giordano,D,2015,82,1506.0,240.0,186.1,0.039,0.0609,0.0201,0.0407,0.0228,0.0851,0.98,1.53,0.55,0.26,1.53,1.79,1.49,1.09,2.58,1.49,1.09,2.58
8476458,Ryan Strome,C,2015,71,966.2,100.7,2.2,0.3994,-0.1765,0.3115,-0.0213,-0.8823,0.9496,6.43,-2.84,-0.15,0.0,6.28,-2.84,2.42,0.16,2.58,2.79,0.18,2.98
8476346,Johnny Gaudreau,L,2015,79,1217.0,260.7,4.2,0.2777,-0.3862,0.2025,-0.074,-1.0165,0.5828,5.63,-7.83,0.85,0.0,6.48,-7.83,2.99,-0.42,2.57,3.1,-0.44,2.67
8471276,David Krejci,C,2015,72,1066.5,220.9,99.6,0.2127,-0.2897,0.135,-0.0721,-1.0792,0.7739,3.78,-5.15,0.99,0.06,4.77,-5.09,2.58,-0.02,2.56,2.94,-0.02,2.92
8475287,Erik Haula,L,2015,76,801.2,6.2,128.7,0.2174,0.1389,0.1432,0.0582,-1.078,1.5006,2.9,1.85,-0.0,0.01,2.9,1.86,1.69,0.87,2.56,1.82,0.94,2.76
8473579,Nikolay Kulemin,L,2015,81,955.5,3.4,157.8,-0.0558,0.2166,-0.0109,0.075,-1.4702,1.6394,-0.89,3.45,-0.0,0.18,-0.89,3.63,1.29,1.27,2.56,1.31,1.29,2.59
8469466,Ales Hemsky,R,2015,75,825.5,115.9,0.7,0.464,-0.1019,0.2791,-0.018,-0.7207,1.0954,6.38,-1.4,-0.35,-0.0,6.03,-1.4,2.22,0.33,2.55,2.43,0.36,2.79
8474563,Drew Doughty,D,2015,82,1729.7,243.6,228.6,0.0685,-0.0481,0.1289,0.0203,-0.0271,-0.1125,1.98,-1.39,1.17,-0.35,3.15,-1.74,1.93,0.62,2.55,1.93,0.62,2.55
8473449,Kyle Okposo,R,2015,79,1142.4,225.2,3.1,0.0391,-0.1104,0.0143,-0.0239,-1.3057,1.0842,0.74,-2.1,1.17,0.0,1.91,-2.1,2.08,0.47,2.55,2.16,0.49,2.65
8476462,Dougie Hamilton,D,2015,82,1331.4,186.8,35.9,0.3534,-0.104,0.2968,-0.052,0.375,-0.1519,7.84,-2.31,-0.04,-0.01,7.8,-2.32,2.29,0.25,2.54,2.29,0.25,2.54
8471339,Ryan Callahan,R,2015,73,930.7,154.5,123.1,-0.1448,0.2513,-0.0532,0.092,-1.606,1.6918,-2.25,3.9,-0.24,0.2,-2.49,4.1,1.14,1.4,2.54,1.28,1.57,2.85
8474102,David Perron,L,2015,71,903.5,142.7,0.3,-0.0023,0.1393,0.0395,0.0077,-1.4136,1.552,-0.03,2.1,1.19,0.0,1.16,2.1,1.54,0.97,2.51,1.78,1.12,2.9
8474613,Derek Stepan,C,2015,72,949.5,164.1,116.2,0.3144,-0.2227,0.224,-0.0363,-0.9648,0.8721,4.97,-3.52,-0.33,0.1,4.64,-3.42,2.35,0.16,2.51,2.68,0.18,2.86
8475798,Mikael Granlund,R,2015,82,1141.7,195.8,40.8,0.2086,-0.2753,0.1495,-0.0576,-1.1019,0.7881,3.97,-5.24,0.81,-0.06,4.78,-5.3,2.57,-0.06,2.51,2.57,-0.06,2.51
8474578,Erik Karlsson,D,2015,82,1786.2,359.6,104.6,0.3877,-0.3649,0.2851,-0.1397,0.4552,-0.586,11.54,-10.86,0.04,0.08,11.58,-10.78,3.37,-0.87,2.5,3.37,-0.87,2.5
8476457,Adam Larsson,D,2015,82,1492.4,11.7,259.1,-0.183,0.3232,-0.104,0.1273,-0.2972,0.5232,-4.55,8.04,-0.03,0.33,-4.58,8.37,0.36,2.12,2.48,0.36,2.12,2.48
8476191,Kevan Miller,D,2015,75,1193.7,7.2,172.2,0.073,0.2329,0.1199,0.0501,-0.0091,0.4197,1.45,4.63,0.0,0.1,1.45,4.73,1.12,1.35,2.47,1.22,1.48,2.7
8469544,Patrick Sharp,L,2015,76,1063.5,207.1,8.0,0.2873,-0.2547,0.1805,-0.0452,-0.9754,0.8169,5.09,-4.51,-0.19,-0.0,4.9,-4.51,2.46,0.01,2.47,2.65,0.01,2.67
8471233,Travis Zajac,C,2015,73,1012.6,171.8,191.1,-0.0931,-0.0029,-0.0604,0.0308,-1.4955,1.2446,-1.57,-0.05,0.51,0.4,-1.06,0.35,1.59,0.88,2.47,1.79,0.99,2.77
8474685,Matt Calvert,L,2015,73,925.8,11.2,140.9,0.0014,0.1591,0.0186,0.0476,-1.3854,1.5518,0.02,2.46,0.0,-0.02,0.02,2.44,1.39,1.05,2.44,1.56,1.18,2.74
8477407,Anthony Duclair,L,2015,81,921.9,221.8,0.2,0.2476,-0.1417,0.2461,-0.0265,-1.1205,1.0242,3.8,-2.18,-0.0,0.0,3.8,-2.18,2.1,0.32,2.42,2.13,0.32,2.45
8467400,Francois Beauchemin,D,2015,82,1500.9,163.9,276.5,-0.1077,0.2296,-0.0592,0.0265,-0.1913,0.4369,-2.69,5.74,-0.34,-0.43,-3.03,5.31,0.74,1.68,2.42,0.74,1.68,2.42
8470642,Shea Weber,D,2015,78,1435.4,229.6,203.0,0.022,0.0785,0.0592,-0.0128,-0.0503,0.1739,0.53,1.88,0.43,-0.07,0.96,1.81,1.35,1.07,2.42,1.42,1.12,2.54
8476419,Jean-Gabriel Pageau,C,2015,82,1092.8,64.1,159.4,-0.3206,0.2857,-0.2395,0.0907,-1.7712,1.7618,-5.84,5.2,0.08,0.18,-5.76,5.38,0.73,1.68,2.41,0.73,1.68,2.41
8477940,Nikolaj Ehlers,L,2015,72,957.5,163.5,1.2,0.1982,-0.0974,0.1551,-0.0102,-1.1283,1.0964,3.16,-1.56,0.2,0.0,3.36,-1.56,2.0,0.41,2.41,2.28,0.47,2.74
8474641,Adam Henrique,C,2015,80,1082.4,191.4,199.8,0.0053,-0.1575,0.053,-0.0071,-1.4119,0.9733,0.1,-2.84,0.29,0.23,0.39,-2.61,1.96,0.44,2.4,2.01,0.45,2.46
8477444,Andre Burakovsky,L,2015,79,947.2,59.4,0.3,0.3487,-0.1505,0.2389,-0.0117,-0.9112,0.9918,5.5,-2.38,-0.05,0.0,5.45,-2.38,2.2,0.2,2.4,2.28,0.21,2.49
8471873,Anton Stralman,D,2015,72,1182.9,201.3,144.0,0.3169,-0.0499,0.308,0.0352,0.2907,-0.1311,6.25,-0.98,-0.65,0.12,5.6,-0.86,1.91,0.49,2.4,2.18,0.56,2.73
8475763,Kevin Hayes,C,2015,79,935.0,116.1,1.6,0.3735,-0.197,0.2692,-0.0314,-0.8917,0.9184,5.82,-3.07,-0.25,0.0,5.57,-3.07,2.28,0.12,2.4,2.37,0.12,2.49
8471724,Kris Letang,D,2015,71,1387.5,262.1,153.6,0.1375,-0.0491,0.1372,-0.0404,0.1026,-0.0538,3.18,-1.14,0.93,0.03,4.11,-1.11,1.84,0.56,2.4,2.13,0.65,2.77
8470144,Frans Nielsen,C,2015,81,1000.4,212.4,151.1,-0.1062,0.0491,-0.1359,0.0678,-1.4461,1.3115,-1.77,0.82,0.05,-0.21,-1.72,0.61,1.47,0.91,2.38,1.49,0.92,2.41
8473574,Shawn Matthias,L,2015,71,825.8,34.5,73.8,0.2479,0.0162,0.196,0.0268,-1.0697,1.2867,3.41,0.22,-0.01,0.12,3.4,0.34,1.77,0.61,2.38,2.04,0.7,2.75
8471217,Andrew Ladd,L,2015,78,1051.6,202.2,138.4,-0.2372,0.196,-0.1767,0.0481,-1.6673,1.625,-4.16,3.44,-0.7,-0.09,-4.86,3.35,0.98,1.39,2.37,1.03,1.46,2.49
8474668,Dale Weise,R,2015,71,824.0,97.3,12.3,0.1011,0.1855,0.146,0.0462,-1.3133,1.6059,1.39,2.55,-0.28,-0.0,1.11,2.55,1.39,0.98,2.37,1.61,1.13,2.74
8473465,Jamie McGinn,L,2015,84,975.0,198.1,0.5,-0.1458,0.2184,-0.1035,0.0085,-1.5577,1.7094,-2.37,3.55,-0.28,0.0,-2.65,3.55,1.07,1.29,2.36,1.04,1.26,2.3
8475218,Mattias Ekholm,D,2015,82,1378.0,91.1,136.9,0.2326,-0.0437,0.2334,0.0322,0.1965,-0.1156,5.34,-1.0,-0.31,-0.05,5.03,-1.05,1.86,0.49,2.35,1.86,0.49,2.35
8473422,Nick Foligno,L,2015,72,996.4,139.3,36.6,-0.1119,0.1485,-0.0596,0.0423,-1.5339,1.5358,-1.86,2.47,0.27,0.0,-1.59,2.47,1.24,1.11,2.35,1.41,1.26,2.68
8477932,Aaron Ekblad,D,2015,78,1345.4,211.0,53.9,0.3298,-0.1924,0.3009,-0.0198,0.3236,-0.361,7.4,-4.32,0.64,0.04,8.04,-4.28,2.37,-0.05,2.32,2.49,-0.05,2.44
8466251,Jason Chimera,L,2015,82,931.0,114.9,80.0,0.0546,0.0337,0.0551,-0.015,-1.3155,1.3634,0.85,0.52,-0.2,-0.01,0.65,0.51,1.56,0.76,2.32,1.56,0.76,2.32
8471426,Troy Brouwer,R,2015,82,1070.5,145.2,117.5,-0.3509,0.2565,-0.2838,0.0511,-1.7877,1.7429,-6.26,4.58,0.58,-0.02,-5.68,4.56,0.77,1.55,2.32,0.77,1.55,2.32
8477496,Elias Lindholm,C,2015,82,1157.2,201.8,65.6,-0.1412,0.0074,-0.1245,0.055,-1.5275,1.2408,-2.72,0.14,0.24,0.09,-2.48,0.23,1.42,0.89,2.31,1.42,0.89,2.31
8473453,Trevor Lewis,C,2015,75,922.3,26.8,110.0,-0.1614,0.2788,-0.0985,0.0674,-1.5939,1.7714,-2.48,4.29,-0.02,0.07,-2.5,4.36,0.95,1.36,2.31,1.04,1.49,2.53
8474628,Michael Stone,D,2015,75,1258.1,194.4,153.7,0.0232,0.1446,0.0531,0.0183,-0.042,0.275,0.49,3.03,0.18,-0.15,0.67,2.88,1.14,1.14,2.28,1.25,1.25,2.49
8473962,Teddy Purcell,L,2015,76,1015.6,183.9,41.2,0.1635,-0.147,0.0862,-0.0316,-1.1288,1.0187,2.77,-2.49,-0.57,-0.01,2.2,-2.5,1.96,0.32,2.28,2.11,0.35,2.46
8476480,Vladislav Namestnikov,C,2015,80,946.5,138.9,2.8,0.0648,0.0324,0.101,0.09,-1.3409,1.256,1.02,0.51,-0.19,0.01,0.83,0.52,1.54,0.74,2.28,1.58,0.76,2.34
8473573,Artem Anisimov,C,2015,77,1075.6,170.5,97.2,0.1557,-0.2534,0.181,-0.0347,-1.2392,0.809,2.79,-4.54,0.21,-0.02,3.0,-4.56,2.23,0.04,2.27,2.37,0.04,2.42
8470607,Brent Seabrook,D,2015,81,1400.1,215.5,136.7,0.146,-0.0469,0.1692,-0.089,0.0876,-0.0007,3.41,-1.09,0.27,0.02,3.68,-1.07,1.73,0.54,2.27,1.75,0.55,2.3
8471709,Marc-Edouard Vlasic,D,2015,67,1207.7,130.8,142.4,0.0628,0.146,0.095,0.086,-0.0046,0.21,1.26,2.94,-0.1,0.14,1.16,3.08,1.14,1.12,2.26,1.4,1.37,2.77
8467407,Brian Gionta,R,2015,79,1095.7,144.7,107.7,-0.0756,-0.0196,-0.0886,0.0061,-1.4322,1.2358,-1.38,-0.36,-0.04,0.01,-1.42,-0.35,1.5,0.75,2.25,1.56,0.78,2.34
8474166,Alec Martinez,D,2015,78,1269.6,152.4,165.4,-0.119,0.2883,-0.0577,0.0324,-0.2155,0.5482,-2.52,6.1,-0.2,0.07,-2.72,6.17,0.56,1.68,2.24,0.59,1.77,2.35
8470151,Jay Bouwmeester,D,2015,72,1325.2,48.7,211.9,0.1891,-0.011,0.2038,0.064,0.1392,-0.0819,4.18,-0.24,-0.11,-0.36,4.07,-0.6,1.69,0.55,2.24,1.92,0.63,2.55
8470630,Kevin Klein,D,2015,69,1184.5,30.7,139.8,0.1101,0.141,0.1225,0.0263,0.0626,0.2598,2.17,2.78,-0.07,0.02,2.1,2.8,1.22,1.02,2.24,1.45,1.21,2.66
8476874,Olli Maatta,D,2015,67,1126.2,45.5,111.0,0.2912,-0.0063,0.2961,0.0131,0.2512,-0.0216,5.47,-0.12,-0.13,0.16,5.34,0.04,1.71,0.53,2.24,2.09,0.65,2.74
8476468,J.T. Miller,C,2015,82,1084.4,113.1,0.6,-0.061,0.022,-0.0385,0.0025,-1.453,1.3226,-1.1,0.4,0.55,-0.0,-0.55,0.4,1.45,0.78,2.23,1.45,0.78,2.23
8474189,Lars Eller,C,2015,79,980.0,72.8,103.2,0.0111,0.018,0.0042,0.0535,-1.3516,1.2636,0.18,0.29,-0.28,0.15,-0.1,0.44,1.47,0.76,2.23,1.53,0.79,2.31
8477503,Max Domi,L,2015,81,1030.2,226.2,18.3,0.1587,-0.2308,0.1842,-0.0658,-1.2362,0.8853,2.73,-3.96,0.19,0.02,2.92,-3.94,2.13,0.1,2.23,2.16,0.1,2.26
8477499,Rasmus Ristolainen,D,2015,82,1527.3,237.9,205.9,0.0553,-0.0445,0.0915,-0.0151,-0.0162,-0.0697,1.41,-1.13,0.95,-0.34,2.36,-1.47,1.65,0.57,2.22,1.65,0.57,2.22
8474056,P.K. Subban,D,2015,68,1252.5,304.3,149.2,0.3282,-0.2092,0.2873,-0.1167,0.3339,-0.2977,6.85,-4.37,-0.13,0.16,6.72,-4.21,2.21,0.0,2.21,2.66,0.0,2.66
8470257,Alexander Steen,L,2015,66,986.1,189.8,110.5,-0.0341,-0.0948,-0.0233,-0.0343,-1.4144,1.1258,-0.56,-1.56,0.86,-0.07,0.3,-1.63,1.7,0.5,2.2,2.11,0.62,2.73
8470619,Brian Boyle,C,2015,75,783.2,43.0,127.4,-0.0719,0.2624,0.0069,0.1447,-1.5202,1.6612,-0.94,3.42,-0.07,-0.05,-1.01,3.37,1.06,1.13,2.19,1.16,1.24,2.39
8471274,Alex Goligoski,D,2015,82,1517.4,150.6,177.7,0.0965,-0.0278,0.1353,0.0228,0.0225,-0.0744,2.44,-0.7,-0.37,0.1,2.07,-0.6,1.52,0.66,2.18,1.52,0.66,2.18
8467338,Alex Tanguay,L,2015,70,884.3,146.4,36.0,0.1862,-0.1253,0.1738,-0.0649,-1.171,1.0954,2.74,-1.85,0.06,0.01,2.8,-1.84,1.84,0.33,2.17,2.16,0.39,2.54
8471262,Carl Soderberg,C,2015,82,1073.9,178.4,159.4,-0.1488,-0.0011,-0.1083,0.0228,-1.5589,1.2561,-2.66,-0.02,-0.29,0.09,-2.95,0.07,1.32,0.85,2.17,1.32,0.85,2.17
8475172,Nazem Kadri,C,2015,76,1125.6,185.4,4.1,-0.0935,-0.0375,-0.0761,0.015,-1.4806,1.1911,-1.75,-0.7,0.62,0.0,-1.13,-0.7,1.5,0.67,2.17,1.62,0.72,2.34
8474586,Jordan Eberle,C,2015,69,1000.1,169.7,1.6,0.2354,-0.2448,0.111,-0.0737,-1.0097,0.8653,3.92,-4.08,-0.09,0.0,3.83,-4.08,2.14,0.02,2.16,2.54,0.02,2.57
8473933,Ben Lovejoy,D,2015,66,1039.9,5.3,151.4,0.0133,0.2948,0.0932,0.0999,-0.1017,0.4938,0.23,5.11,-0.01,0.05,0.22,5.16,0.8,1.35,2.15,0.99,1.68,2.67
8466285,Brian Campbell,D,2015,82,1422.5,205.2,125.6,0.3532,-0.2508,0.3709,-0.0075,0.3003,-0.49,8.37,-5.95,-0.51,-0.08,7.86,-6.03,2.43,-0.28,2.15,2.43,-0.28,2.15
8476381,Andrew Shaw,R,2015,78,961.0,144.2,0.9,-0.2,0.2098,-0.1324,0.0514,-1.6372,1.6493,-3.2,3.36,0.19,-0.0,-3.01,3.36,0.92,1.22,2.14,0.97,1.28,2.25
8471226,Drew Stafford,R,2015,78,1099.3,164.2,79.3,-0.0624,-0.0531,-0.0472,0.0,-1.4471,1.175,-1.14,-0.97,-0.22,0.0,-1.36,-0.97,1.5,0.64,2.14,1.58,0.67,2.25
8474625,Jimmy Hayes,R,2015,75,927.8,97.1,0.5,0.0944,-0.0222,0.1115,-0.0177,-1.2922,1.2544,1.46,-0.34,0.03,0.0,1.49,-0.34,1.57,0.55,2.12,1.72,0.6,2.32
8475772,Riley Sheahan,C,2015,81,942.2,90.6,157.0,-0.0169,-0.0445,-0.0565,0.0575,-1.3468,1.1347,-0.26,-0.7,0.15,-0.02,-0.11,-0.72,1.51,0.59,2.1,1.53,0.6,2.13
8475784,Jeff Skinner,L,2015,82,1132.0,151.6,2.6,0.4725,-0.567,0.3118,-0.0699,-0.7364,0.217,8.91,-10.7,-0.2,0.0,8.71,-10.7,3.11,-1.02,2.09,3.11,-1.02,2.09
8471392,Roman Polak,D,2015,79,1266.2,3.0,217.0,-0.2625,0.3922,-0.1625,0.0791,-0.3976,0.7093,-5.54,8.28,-0.0,0.32,-5.54,8.6,0.03,2.04,2.07,0.03,2.12,2.15
8475176,Ryan Ellis,D,2015,79,1327.4,159.0,113.6,0.1157,-0.0133,0.1522,0.0652,0.0441,-0.0878,2.56,-0.29,-0.13,0.2,2.43,-0.09,1.43,0.64,2.07,1.48,0.66,2.15
8476822,Luke Glendening,R,2015,81,887.7,4.9,240.4,-0.4586,0.4521,-0.3235,0.1493,-1.9633,2.036,-6.79,6.69,-0.01,-0.3,-6.8,6.39,0.32,1.74,2.06,0.32,1.76,2.09
8474709,Matt Martin,L,2015,80,828.5,6.9,3.0,-0.7755,0.9876,-0.4659,0.163,-2.4546,3.0933,-10.71,13.64,-0.01,0.0,-10.72,13.64,-0.71,2.77,2.06,-0.73,2.84,2.11
8474250,Zack Smith,L,2015,81,974.7,123.2,100.8,-0.3168,0.2634,-0.2328,0.053,-1.7703,1.755,-5.15,4.28,-0.35,0.1,-5.5,4.38,0.62,1.44,2.06,0.63,1.46,2.09
8474034,Patrick Maroon,L,2015,72,770.8,101.8,0.4,0.0485,0.1535,0.0823,-0.0451,-1.3548,1.6333,0.62,1.97,-0.13,0.0,0.49,1.97,1.2,0.85,2.05,1.37,0.97,2.33
8475792,Brett Connolly,R,2015,71,841.2,58.6,0.4,-0.0702,0.224,0.0002,0.0472,-1.5102,1.682,-0.98,3.14,-0.06,0.0,-1.04,3.14,0.98,1.06,2.04,1.13,1.22,2.36
8475231,Casey Cizikas,C,2015,80,823.5,6.5,164.4,-0.0399,0.1108,-0.0138,0.0637,-1.4356,1.439,-0.55,1.52,-0.0,0.03,-0.55,1.55,1.19,0.85,2.04,1.22,0.87,2.09
8476885,Jacob Trouba,D,2015,81,1406.4,102.1,210.7,-0.0802,0.1544,0.0416,0.0376,-0.237,0.2752,-1.88,3.62,-0.26,-0.14,-2.14,3.48,0.74,1.29,2.03,0.75,1.31,2.06
8476880,Tom Wilson,R,2015,82,907.0,6.8,125.9,-0.5505,0.5762,-0.3048,0.0515,-2.1658,2.382,-8.32,8.71,0.02,0.03,-8.3,8.74,-0.05,2.08,2.03,-0.05,2.08,2.03
8470187,Johnny Boychuk,D,2015,70,1225.9,58.7,152.4,-0.0251,0.176,0.0367,0.0243,-0.122,0.3317,-0.51,3.6,-0.06,0.06,-0.57,3.66,0.82,1.2,2.02,0.96,1.41,2.37
8475913,Mark Stone,R,2015,75,1124.8,206.8,88.2,0.3306,-0.6107,0.2324,-0.1309,-0.9407,0.1907,6.2,-11.45,1.07,0.17,7.27,-11.28,3.04,-1.03,2.01,3.32,-1.13,2.2
8475098,Tyler Bozak,C,2015,57,786.1,142.9,11.7,0.2817,-0.2282,0.167,-0.003,-0.9732,0.8277,3.69,-2.99,0.71,0.02,4.4,-2.97,1.94,0.07,2.01,2.79,0.1,2.89
8473537,Viktor Stalberg,L,2015,75,800.4,4.0,93.2,-0.0981,0.2347,-0.0566,0.0422,-1.5093,1.7084,-1.31,3.13,-0.0,0.05,-1.31,3.18,0.94,1.07,2.01,1.03,1.17,2.2
8469619,Dennis Seidenberg,D,2015,61,1016.0,2.8,135.1,0.1614,0.1197,0.1908,0.0079,0.097,0.2356,2.73,2.03,-0.01,-0.01,2.72,2.02,1.19,0.81,2.0,1.6,1.09,2.69
8476792,Torey Krug,D,2015,81,1365.7,253.1,48.8,0.2047,-0.1803,0.1899,-0.0526,0.1843,-0.3039,4.66,-4.1,0.85,0.02,5.51,-4.08,1.98,0.01,1.99,2.0,0.01,2.01
8475855,Jesper Fast,R,2015,79,968.3,17.3,161.5,-0.261,0.1864,-0.1585,0.0712,-1.7331,1.5828,-4.21,3.01,-0.02,0.13,-4.23,3.14,0.77,1.21,1.98,0.8,1.26,2.06
8475760,Nick Bjugstad,C,2015,67,834.8,163.6,11.6,-0.0019,0.0207,-0.0024,0.0535,-1.3709,1.2691,-0.03,0.29,0.2,-0.0,0.17,0.29,1.33,0.65,1.98,1.63,0.8,2.42
8474207,Nick Holden,D,2015,82,1484.8,61.5,183.1,-0.0981,0.1463,-0.0132,0.0188,-0.2181,0.2778,-2.43,3.62,-0.05,-0.15,-2.48,3.47,0.69,1.29,1.98,0.69,1.29,1.98
8475171,Oliver Ekman-Larsson,D,2015,74,1352.5,362.7,50.0,0.1599,-0.1724,0.2168,-0.105,0.0679,-0.2358,3.61,-3.89,1.06,-0.04,4.67,-3.93,1.91,0.07,1.98,2.12,0.08,2.19
8476872,Scott Laughton,C,2015,70,673.6,5.9,48.4,0.3404,-0.0163,0.1876,-0.0197,-0.8764,1.2681,3.82,-0.18,-0.01,-0.0,3.81,-0.18,1.57,0.4,1.97,1.84,0.47,2.31
8474027,Justin Braun,D,2015,80,1382.8,52.2,147.8,-0.0613,0.1507,-0.0128,0.0834,-0.1449,0.222,-1.41,3.47,-0.04,-0.26,-1.45,3.21,0.77,1.19,1.96,0.79,1.22,2.01
8475149,Marcus Johansson,L,2015,74,979.0,201.3,3.2,0.1542,-0.253,0.1031,-0.0127,-1.1643,0.7877,2.52,-4.13,0.01,-0.0,2.53,-4.13,1.94,0.02,1.96,2.15,0.02,2.17
8471260,Blake Comeau,L,2015,81,1071.4,130.1,156.4,-0.4198,0.2376,-0.3042,0.04,-1.905,1.7164,-7.5,4.24,-0.23,-0.17,-7.73,4.07,0.46,1.49,1.95,0.47,1.51,1.97
8475906,John Klingberg,D,2015,75,1384.5,230.6,7.4,0.256,-0.2343,0.2562,-0.0514,0.2206,-0.4132,5.91,-5.41,0.93,-0.0,6.84,-5.41,2.18,-0.23,1.95,2.38,-0.25,2.13
8476888,Mikhail Grigorenko,C,2015,74,818.8,92.4,40.6,0.234,-0.1477,0.2123,-0.0419,-1.1139,1.0277,3.19,-2.02,-0.24,-0.02,2.95,-2.04,1.72,0.23,1.95,1.91,0.25,2.16
8470041,Rick Nash,L,2015,60,777.8,124.2,76.4,0.2575,-0.2046,0.2391,-0.086,-1.0937,0.958,3.34,-2.65,-0.12,0.09,3.22,-2.56,1.79,0.16,1.95,2.45,0.22,2.66
8475714,Calle Jarnkrok,C,2015,81,1045.0,51.4,151.2,-0.0754,-0.0668,-0.0244,0.0352,-1.496,1.1123,-1.31,-1.16,-0.03,0.03,-1.34,-1.13,1.38,0.56,1.94,1.4,0.57,1.96
8474569,Colin Wilson,C,2015,64,807.7,89.6,1.0,0.1646,-0.0576,0.137,0.0238,-1.1773,1.1422,2.22,-0.78,-0.03,-0.0,2.19,-0.78,1.52,0.41,1.93,1.95,0.53,2.47
8473991,Karl Alzner,D,2015,82,1457.0,4.0,219.1,-0.197,0.2289,-0.0962,0.0803,-0.3329,0.3816,-4.78,5.56,-0.01,0.11,-4.79,5.67,0.28,1.64,1.92,0.28,1.64,1.92
8471242,Mike Green,D,2015,74,1179.9,193.1,8.3,0.2411,-0.1055,0.2693,0.0885,0.1778,-0.2955,4.74,-2.08,0.09,0.0,4.83,-2.08,1.69,0.22,1.91,1.87,0.24,2.12
8471215,Evgeni Malkin,C,2015,57,824.4,199.0,13.7,0.6349,-0.7608,0.4602,-0.1534,-0.5599,-0.087,8.72,-10.45,1.4,0.0,10.12,-10.45,3.02,-1.12,1.9,4.34,-1.61,2.73
