player_id,player_name,position,team,season,GP,GAR_O,GAR_D,OWS,DWS,WS,WS_82
8480276,Ivan Chekhovich,L,SJS,2020,4,0.0,0.0,0.0,0.0,0.0,0.0
8481640,Lean Bergmann,C,SJS,2020,1,0.0,0.0,0.0,0.0,0.0,0.0
8482248,Fredrik Handemark,C,SJS,2020,8,0.0,0.0,0.0,0.0,0.0,0.0
8482369,Brinson Pasichnuk,D,SJS,2020,4,0.0,0.0,0.0,0.0,0.0,0.0
8478099,Kevin Labanc,R,SJS,2020,55,-0.91,-0.08,0.0,0.0,0.0,0.0
8475753,Justin Faulk,D,STL,2020,56,-0.5,-0.26,0.0,0.0,0.0,0.0
8478104,Sammy Blais,L,STL,2020,36,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8475160,Kyle Clifford,L,STL,2020,50,-0.02,-0.1,0.0,0.0,0.0,0.0
8477573,Nathan Walker,L,STL,2020,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8478057,Dakota Joshua,C,STL,2020,12,0.0,0.0,0.0,0.0,0.0,0.0
8478040,Austin Poganski,R,STL,2020,5,0.0,0.0,0.0,0.0,0.0,0.0
8480011,Klim Kostin,C,STL,2020,2,0.0,0.0,0.0,0.0,0.0,0.0
8474145,Robert Bortuzzo,D,STL,2020,39,-0.11,-0.56,0.0,0.0,0.0,0.0
8477455,Jacob De La Rose,L,STL,2020,12,-0.01,-0.17,0.0,0.0,0.0,0.0
8480023,Robert Thomas,C,STL,2020,33,-0.32,0.0,0.0,0.0,0.0,0.0
8474618,Marco Scandella,D,STL,2020,49,-0.14,-1.8,0.0,0.0,0.0,0.0
8479410,Mikhail Sergachev,D,TBL,2020,56,-0.18,-0.56,0.0,0.0,0.0,0.0
8474151,Ryan McDonagh,D,TBL,2020,50,-0.02,-0.68,0.0,0.0,0.0,0.0
8478416,Erik Cernak,D,TBL,2020,46,-0.09,-0.67,0.0,0.0,0.0,0.0
8480172,Jan Rutta,D,TBL,2020,35,-0.06,-0.34,0.0,0.0,0.0,0.0
8474568,Luke Schenn,D,TBL,2020,38,-0.1,-0.22,0.0,0.0,0.0,0.0
8478049,Ben Thomas,D,TBL,2020,5,0.0,0.0,0.0,0.0,0.0,0.0
8480158,Andreas Borgman,D,TBL,2020,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8476966,Gemel Smith,C,TBL,2020,5,0.0,0.0,0.0,0.0,0.0,0.0
8478069,Daniel Walcott,L,TBL,2020,1,0.0,0.0,0.0,0.0,0.0,0.0
8478477,Mitchell Stephens,C,TBL,2020,7,0.0,-0.04,0.0,0.0,0.0,0.0
8476399,Blake Coleman,C,TBL,2020,55,-0.08,-0.71,0.0,0.0,0.0,0.0
8476624,Barclay Goodrow,R,TBL,2020,55,-0.1,-0.74,0.0,0.0,0.0,0.0
8474034,Patrick Maroon,L,TBL,2020,55,-0.82,-0.06,0.0,0.0,0.0,0.0
8473986,Alex Killorn,L,TBL,2020,56,-1.09,-0.18,0.0,0.0,0.0,0.0
8476853,Morgan Rielly,D,TOR,2020,55,-0.38,-0.26,0.0,0.0,0.0,0.0
8474567,Zach Bogosian,D,TOR,2020,45,-0.12,0.0,0.0,0.0,0.0,0.0
8480873,Rasmus Sandin,D,TOR,2020,9,-0.01,0.0,0.0,0.0,0.0,0.0
8478996,Adam Brooks,C,TOR,2020,11,0.0,0.0,0.0,0.0,0.0,0.0
8475844,Kenny Agostino,L,TOR,2020,1,0.0,0.0,0.0,0.0,0.0,0.0
8477149,Scott Sabourin,R,TOR,2020,1,0.0,0.0,0.0,0.0,0.0,0.0
8477464,Nic Petan,L,TOR,2020,7,-0.04,-0.0,0.0,-0.0,0.0,0.0
8479315,Joey Anderson,R,TOR,2020,1,0.0,0.0,0.0,0.0,0.0,0.0
8481582,Nicholas Robertson,L,TOR,2020,6,0.0,0.0,0.0,0.0,0.0,0.0
8474673,TJ Brodie,D,TOR,2020,56,-0.48,-1.14,0.0,0.0,0.0,0.0
8474574,Tyler Myers,D,VAN,2020,55,-0.26,-0.29,0.0,0.0,0.0,0.0
8477220,Nate Schmidt,D,VAN,2020,54,-0.07,-0.42,0.0,0.0,0.0,0.0
8474818,Jordie Benn,D,VAN,2020,39,-0.06,-0.1,0.0,0.0,0.0,0.0
8479772,Zack MacEwen,C,VAN,2020,34,-0.02,-0.01,0.0,0.0,0.0,0.0
8480056,Jack Rathbone,D,VAN,2020,8,-0.02,0.0,0.0,0.0,0.0,0.0
8482063,Marc Michaelis,L,VAN,2020,15,0.0,0.0,0.0,0.0,0.0,0.0
8474612,Travis Hamonic,D,VAN,2020,38,-0.08,-0.7,0.0,0.0,0.0,0.0
8477473,Justin Bailey,R,VAN,2020,3,0.0,0.0,0.0,0.0,0.0,0.0
8478465,Guillaume Brisebois,D,VAN,2020,1,0.0,0.0,0.0,0.0,0.0,0.0
8479367,William Lockwood,R,VAN,2020,2,0.0,0.0,0.0,0.0,0.0,0.0
8479981,Jonah Gadjovich,L,VAN,2020,1,0.0,0.0,0.0,0.0,0.0,0.0
8479986,Kole Lind,R,VAN,2020,7,-0.02,0.0,0.0,0.0,0.0,0.0
8481479,Brogan Rafferty,D,VAN,2020,1,0.0,0.0,0.0,0.0,0.0,0.0
8474849,Antoine Roussel,L,VAN,2020,35,-0.06,-0.3,0.0,0.0,0.0,0.0
8478874,Adam Gaudette,C,VAN,2020,40,-0.4,-0.02,0.0,0.0,0.0,0.0
8477500,Bo Horvat,C,VAN,2020,56,-0.87,-0.02,0.0,0.0,0.0,0.0
8477447,Shea Theodore,D,VGK,2020,53,-0.51,-0.0,0.0,-0.0,0.0,0.0
8479980,Nicolas Hague,D,VGK,2020,52,-0.12,-0.12,0.0,0.0,0.0,0.0
8479639,Dylan Coghlan,D,VGK,2020,29,-0.04,-0.0,0.0,-0.0,0.0,0.0
8474157,Max Pacioretty,L,VGK,2020,48,-0.09,-0.04,0.0,0.0,0.0,0.0
8476539,Jonathan Marchessault,C,VGK,2020,55,-0.16,-0.06,0.0,0.0,0.0,0.0
8474207,Nick Holden,D,VGK,2020,17,-0.0,-0.12,-0.0,0.0,0.0,0.0
8471817,Ryan Reaves,R,VGK,2020,37,-0.04,-0.04,0.0,0.0,0.0,0.0
8476430,Tomas Jurco,L,VGK,2020,8,0.0,0.0,0.0,0.0,0.0,0.0
8477887,Patrick Brown,C,VGK,2020,4,0.0,0.0,0.0,0.0,0.0,0.0
8478106,Dylan Sikura,R,VGK,2020,6,0.0,0.0,0.0,0.0,0.0,0.0
8481522,Peyton Krebs,C,VGK,2020,4,-0.01,0.0,0.0,0.0,0.0,0.0
8475188,Brayden McNabb,D,VGK,2020,41,-0.17,-0.71,0.0,0.0,0.0,0.0
8479378,Logan Stanley,D,WPG,2020,37,-0.02,0.0,0.0,0.0,0.0,0.0
8476470,Nathan Beaulieu,D,WPG,2020,25,-0.02,-0.22,0.0,0.0,0.0,0.0
8481572,Ville Heinola,D,WPG,2020,5,-0.01,0.0,0.0,0.0,0.0,0.0
8478915,Sami Niku,D,WPG,2020,6,-0.01,-0.01,0.0,0.0,0.0,0.0
8480005,Kristian Vesalainen,L,WPG,2020,12,0.0,0.0,0.0,0.0,0.0,0.0
8476952,Dominic Toninato,C,WPG,2020,2,0.0,0.0,0.0,0.0,0.0,0.0
8479400,Pierre-Luc Dubois,C,WPG,2020,46,-0.39,0.0,0.0,0.0,0.0,0.0
8481019,David Gustafsson,C,WPG,2020,4,0.0,0.0,0.0,0.0,0.0,0.0
8470775,Nate Thompson,C,WPG,2020,44,-0.06,-0.37,0.0,0.0,0.0,0.0
8471669,Paul Stastny,C,WPG,2020,56,-0.85,-0.06,0.0,0.0,0.0,0.0
8475762,Derek Forbort,D,WPG,2020,56,-0.25,-1.81,0.0,0.0,0.0,0.0
8477504,Josh Morrissey,D,WPG,2020,56,-1.18,-1.02,0.0,0.0,0.0,0.0
8465009,Zdeno Chara,D,WSH,2020,55,-0.12,-0.14,0.0,0.0,0.0,0.0
8475744,Evgeny Kuznetsov,C,WSH,2020,41,-0.0,-0.02,-0.0,0.0,0.0,0.0
8475209,Richard Panik,R,WSH,2020,48,-0.1,-0.03,0.0,0.0,0.0,0.0
8475958,Michael Sgarbossa,C,WSH,2020,5,-0.01,0.0,0.0,0.0,0.0,0.0
8477314,Brian Pinho,C,WSH,2020,2,0.0,0.0,0.0,0.0,0.0,0.0
8477544,Philippe Maillet,C,WSH,2020,2,0.0,0.0,0.0,0.0,0.0,0.0
8477901,Daniel Carr,L,WSH,2020,6,0.0,0.0,0.0,0.0,0.0,0.0
8479516,Garrett Pilon,C,WSH,2020,1,0.0,0.0,0.0,0.0,0.0,0.0
8481580,Connor McMichael,C,WSH,2020,1,0.0,0.0,0.0,0.0,0.0,0.0
8473563,Nicklas Backstrom,C,WSH,2020,55,-0.93,-0.05,0.0,0.0,0.0,0.0
8474161,Jakub Voracek,R,CBJ,2021,79,1.55,0.26,14.016,2.351,16.367,16.989
8474884,Mike Hoffman,L,MTL,2021,67,3.34,-0.07,14.64,0.0,14.64,17.917
8479337,Alex DeBrincat,R,CHI,2021,82,4.3,0.52,12.158,1.47,13.629,13.629
8477479,Tyler Bertuzzi,L,DET,2021,68,2.0,0.42,9.264,1.946,11.21,13.518
8476468,J.T. Miller,C,VAN,2021,80,4.6,-1.6,10.843,0.0,10.843,11.114
8470626,Loui Eriksson,L,ARI,2021,73,0.02,0.85,0.241,10.231,10.472,11.763
8478864,Kirill Kaprizov,L,MIN,2021,81,2.03,0.4,8.612,1.697,10.309,10.436
8475692,Mats Zuccarello,R,MIN,2021,70,1.86,0.3,7.891,1.273,9.164,10.735
8477416,Oliver Bjorkstrand,R,CBJ,2021,80,0.73,0.24,6.601,2.17,8.771,8.991
8478402,Connor McDavid,C,EDM,2021,80,9.67,0.96,7.956,0.79,8.746,8.965
8478420,Mikko Rantanen,R,COL,2021,75,6.3,0.08,8.378,0.106,8.484,9.276
8477934,Leon Draisaitl,C,EDM,2021,80,9.96,0.24,8.195,0.197,8.392,8.602
8477492,Nathan MacKinnon,C,COL,2021,64,5.62,0.54,7.473,0.718,8.191,10.495
8480196,Jacob Bryson,D,BUF,2021,73,1.07,-0.35,8.158,0.0,8.158,9.164
8477933,Sam Reinhart,C,FLA,2021,78,3.8,0.34,7.17,0.642,7.811,8.212
8478439,Travis Konecny,C,PHI,2021,79,2.33,0.18,7.015,0.542,7.557,7.844
8474141,Patrick Kane,R,CHI,2021,78,2.56,0.11,7.238,0.311,7.549,7.937
8476456,Jonathan Huberdeau,L,FLA,2021,80,3.14,0.84,5.925,1.585,7.509,7.697
8474564,Steven Stamkos,C,TBL,2021,81,3.34,-0.38,7.292,0.0,7.292,7.382
8474037,James van Riemsdyk,L,PHI,2021,82,2.41,-0.03,7.256,0.0,7.256,7.256
8475167,Victor Hedman,D,TBL,2021,82,3.3,-0.76,7.204,0.0,7.204,7.204
8479314,Matthew Tkachuk,L,CGY,2021,82,6.63,0.25,6.861,0.259,7.119,7.119
8475184,Chris Kreider,L,NYR,2021,81,6.22,-0.03,7.068,0.0,7.068,7.155
8478398,Kyle Connor,L,WPG,2021,79,2.94,-1.34,6.972,0.0,6.972,7.237
8477429,Andrew Copp,C,WPG,2021,72,2.87,-0.97,6.806,0.0,6.806,7.752
8476459,Mika Zibanejad,C,NYR,2021,81,5.82,-0.44,6.614,0.0,6.614,6.695
8475168,Matt Duchene,C,NSH,2021,78,3.69,0.32,5.917,0.513,6.43,6.76
8475191,Reilly Smith,R,VGK,2021,56,1.04,0.78,3.594,2.696,6.29,9.211
8476881,Tomas Hertl,C,SJS,2021,82,1.66,1.3,3.489,2.732,6.221,6.221
8477493,Aleksander Barkov,C,FLA,2021,67,3.27,-0.02,6.17,0.0,6.17,7.551
8473419,Brad Marchand,L,BOS,2021,70,4.12,1.43,4.518,1.568,6.086,7.13
8478449,Roope Hintz,L,DAL,2021,80,4.62,0.88,5.103,0.972,6.075,6.227
8471675,Sidney Crosby,C,PIT,2021,69,4.16,0.16,5.523,0.212,5.735,6.816
8474641,Adam Henrique,C,ANA,2021,58,1.08,0.06,5.383,0.299,5.682,8.034
8476453,Nikita Kucherov,R,TBL,2021,47,2.58,-0.04,5.632,0.0,5.632,9.827
8478460,Zach Werenski,D,CBJ,2021,67,-0.62,0.62,0.0,5.606,5.606,6.862
8480064,Josh Norris,C,OTT,2021,66,2.58,0.07,5.324,0.144,5.468,6.794
8480801,Brady Tkachuk,L,OTT,2021,79,2.64,0.0,5.448,0.0,5.448,5.654
8476887,Filip Forsberg,L,NSH,2021,69,3.17,0.15,5.083,0.241,5.324,6.327
8477404,Jake Guentzel,C,PIT,2021,76,3.74,0.21,4.965,0.279,5.244,5.658
8478550,Artemi Panarin,L,NYR,2021,75,4.29,0.28,4.875,0.318,5.193,5.678
8479675,Trevor Moore,L,LAK,2021,81,0.16,1.18,0.615,4.538,5.154,5.217
8478483,Mitchell Marner,C,TOR,2021,72,2.06,2.69,2.2,2.872,5.072,5.776
8478427,Sebastian Aho,R,CAR,2021,79,5.08,2.4,3.437,1.624,5.06,5.253
8470638,Patrice Bergeron,C,BOS,2021,73,3.68,0.93,4.036,1.02,5.055,5.679
8474683,Derek Grant,C,ANA,2021,71,-0.02,1.0,0.0,4.984,4.984,5.757
8475163,Alex Chiasson,R,VAN,2021,67,2.08,-0.06,4.903,0.0,4.903,6.001
8475149,Marcus Johansson,L,SEA,2021,69,1.56,0.18,4.311,0.497,4.809,5.715
8476918,Jimmy Vesey,L,NJD,2021,68,0.06,1.36,0.201,4.546,4.747,5.724
8474031,Kevin Shattenkirk,D,ANA,2021,82,-2.0,0.92,0.0,4.586,4.586,4.586
8479318,Auston Matthews,C,TOR,2021,73,3.7,0.5,3.951,0.534,4.485,5.037
8476854,Hampus Lindholm,D,ANA,2021,71,-1.1,0.89,0.0,4.436,4.436,5.123
8470610,Zach Parise,L,NYI,2021,82,1.44,1.34,2.29,2.131,4.422,4.422
8475744,Evgeny Kuznetsov,C,WSH,2021,79,2.6,0.14,4.186,0.225,4.411,4.579
8474600,Roman Josi,D,NSH,2021,80,2.72,-0.78,4.362,0.0,4.362,4.471
8474157,Max Pacioretty,L,VGK,2021,39,1.25,-0.04,4.32,0.0,4.32,9.084
8477947,Sonny Milano,L,ANA,2021,66,0.74,0.12,3.688,0.598,4.287,5.326
8479407,Jesper Bratt,L,NJD,2021,76,1.1,0.18,3.677,0.602,4.279,4.616
8470794,Joe Pavelski,C,DAL,2021,82,3.49,0.36,3.855,0.398,4.252,4.252
8478399,Jonas Siegenthaler,D,NJD,2021,70,-0.06,1.26,0.0,4.212,4.212,4.934
8481559,Jack Hughes,C,NJD,2021,49,1.04,0.21,3.476,0.702,4.178,6.992
8475726,Tyler Toffoli,C,MTL,2021,74,0.94,-0.01,4.12,0.0,4.12,4.566
8476958,Jaccob Slavin,D,CAR,2021,79,-1.39,6.07,0.0,4.106,4.106,4.262
8475172,Nazem Kadri,C,COL,2021,71,2.7,0.38,3.59,0.505,4.096,4.73
8479992,Michael Rasmussen,C,DET,2021,80,-0.04,0.88,0.0,4.076,4.076,4.178
8480069,Cale Makar,D,COL,2021,77,2.74,0.3,3.644,0.399,4.043,4.305
8480821,Filip Zadina,R,DET,2021,74,0.7,0.17,3.243,0.787,4.03,4.466
8476874,Olli Maatta,D,LAK,2021,66,-0.12,1.04,0.0,4.0,4.0,4.97
8476461,Sean Couturier,C,PHI,2021,29,1.16,0.16,3.492,0.482,3.974,11.237
8476994,Vinnie Hinostroza,L,BUF,2021,62,0.16,0.36,1.22,2.745,3.965,5.244
8475784,Jeff Skinner,L,BUF,2021,80,-0.48,0.52,0.0,3.965,3.965,4.064
8475324,Nick Jensen,D,WSH,2021,76,0.16,2.3,0.258,3.703,3.961,4.273
8477845,Trevor van Riemsdyk,D,WSH,2021,72,-0.07,2.46,0.0,3.961,3.961,4.511
8482116,Tim Stutzle,L,OTT,2021,79,1.61,0.26,3.322,0.537,3.859,4.005
8477956,David Pastrnak,R,BOS,2021,72,3.0,0.44,3.29,0.483,3.772,4.296
8475166,John Tavares,C,TOR,2021,79,3.28,0.22,3.502,0.235,3.737,3.879
8471699,Andrew Cogliano,L,SJS,2021,74,0.06,1.7,0.126,3.573,3.699,4.099
8477939,William Nylander,C,TOR,2021,81,3.18,0.2,3.395,0.214,3.609,3.654
8475810,Bryan Rust,R,PIT,2021,59,2.69,-0.05,3.571,0.0,3.571,4.964
8481481,Blake Lizotte,C,LAK,2021,70,0.04,0.88,0.154,3.385,3.538,4.145
8478472,Mathieu Joseph,R,TBL,2021,69,0.08,1.54,0.175,3.362,3.537,4.203
8476460,Mark Scheifele,C,WPG,2021,67,1.18,0.3,2.798,0.711,3.51,4.296
8477940,Nikolaj Ehlers,L,WPG,2021,62,1.02,0.42,2.419,0.996,3.415,4.517
8470606,Dustin Brown,R,LAK,2021,64,0.69,0.19,2.654,0.731,3.385,4.337
8476906,Shayne Gostisbehere,D,ARI,2021,82,-2.58,0.28,0.0,3.37,3.37,3.37
8477949,Alex Tuch,R,BUF,2021,50,-1.02,0.44,0.0,3.355,3.355,5.502
8474053,Logan Couture,C,SJS,2021,77,0.09,1.49,0.189,3.132,3.321,3.536
8480027,Jason Robertson,L,DAL,2021,74,2.98,-0.02,3.292,0.0,3.292,3.647
8476346,Johnny Gaudreau,L,CGY,2021,82,2.43,0.7,2.515,0.724,3.239,3.239
8478432,Christian Fischer,R,ARI,2021,53,-0.24,0.26,0.0,3.13,3.13,4.842
8475765,Vladimir Tarasenko,R,STL,2021,75,3.82,0.28,2.907,0.213,3.121,3.412
8478462,Nicolas Roy,C,VGK,2021,78,0.11,0.78,0.38,2.696,3.076,3.234
8477488,Brett Pesce,D,CAR,2021,70,0.32,4.18,0.216,2.828,3.044,3.566
8481477,Nico Sturm,C,MIN,2021,74,0.12,0.59,0.509,2.503,3.012,3.338
8481542,Moritz Seider,D,DET,2021,82,0.57,0.08,2.64,0.371,3.011,3.011
8480002,Nico Hischier,C,NJD,2021,70,0.2,0.7,0.669,2.34,3.008,3.524
8476882,Teuvo Teravainen,L,CAR,2021,77,2.35,2.09,1.59,1.414,3.004,3.199
8480208,Drake Batherson,R,OTT,2021,46,1.38,0.04,2.848,0.083,2.93,5.223
8471685,Anze Kopitar,C,LAK,2021,81,0.74,-2.23,2.846,0.0,2.846,2.881
8476389,Vincent Trocheck,C,CAR,2021,81,2.13,2.07,1.441,1.4,2.841,2.876
8480018,Nick Suzuki,C,MTL,2021,82,0.64,-0.12,2.805,0.0,2.805,2.805
8477955,Jared McCann,C,SEA,2021,74,0.59,0.42,1.631,1.161,2.791,3.093
8474040,Sam Gagner,C,DET,2021,81,-0.38,0.6,0.0,2.779,2.779,2.814
8480727,Zach Whitecloud,D,VGK,2021,59,-0.11,0.8,0.0,2.765,2.765,3.843
8475236,Cody Eakin,C,BUF,2021,69,-0.03,0.36,0.0,2.745,2.745,3.262
8475170,Brayden Schenn,C,STL,2021,62,3.54,0.06,2.694,0.046,2.74,3.624
8474189,Lars Eller,C,WSH,2021,72,-0.51,1.66,0.0,2.673,2.673,3.044
8479323,Adam Fox,D,NYR,2021,78,1.6,0.7,1.818,0.795,2.614,2.748
8478233,Andrew Mangiapane,L,CGY,2021,82,1.56,0.94,1.614,0.973,2.587,2.587
8476872,Scott Laughton,C,PHI,2021,67,0.02,0.83,0.06,2.499,2.559,3.132
8470613,Brent Burns,D,SJS,2021,82,-0.26,1.19,0.0,2.501,2.501,2.501
8471887,Patric Hornqvist,R,FLA,2021,65,1.22,0.1,2.302,0.189,2.491,3.142
8480800,Quinn Hughes,D,VAN,2021,76,0.99,0.06,2.334,0.141,2.475,2.67
8477407,Anthony Duclair,L,FLA,2021,74,1.09,0.21,2.057,0.396,2.453,2.718
8475794,Tyler Seguin,C,DAL,2021,81,2.13,0.09,2.353,0.099,2.452,2.482
8476826,Yanni Gourde,C,SEA,2021,74,-0.58,0.86,0.0,2.377,2.377,2.634
8476442,Matt Nieto,L,SJS,2021,70,0.15,0.98,0.315,2.06,2.375,2.782
8477987,Ryan Donato,C,SEA,2021,74,0.61,0.23,1.686,0.636,2.321,2.572
8478493,Joel Eriksson Ek,C,MIN,2021,77,0.54,-1.25,2.291,0.0,2.291,2.44
8478495,Denis Gurianov,R,DAL,2021,73,2.02,0.04,2.231,0.044,2.275,2.556
8478397,Rasmus Andersson,D,CGY,2021,82,-1.74,2.18,0.0,2.256,2.256,2.256
8480036,Miro Heiskanen,D,DAL,2021,70,1.02,1.02,1.127,1.127,2.253,2.64
8478444,Brock Boeser,R,VAN,2021,71,0.94,0.0,2.216,0.0,2.216,2.559
8479542,Brandon Hagel,L,CHI,2021,77,-0.14,0.78,0.0,2.205,2.205,2.349
8476448,William Karlsson,C,VGK,2021,67,-0.4,0.62,0.0,2.143,2.143,2.623
8472382,Andy Greene,D,NYI,2021,69,-0.06,1.34,0.0,2.131,2.131,2.533
8479983,Mario Ferraro,D,SJS,2021,62,-0.44,1.0,0.0,2.102,2.102,2.78
8480012,Elias Pettersson,C,VAN,2021,80,0.34,0.55,0.801,1.296,2.098,2.15
8473533,Jordan Staal,C,CAR,2021,78,0.82,2.2,0.555,1.488,2.043,2.148
8477402,Pavel Buchnevich,R,STL,2021,73,1.82,0.86,1.385,0.655,2.04,2.291
8478507,John Marino,D,PIT,2021,81,-0.16,1.52,0.0,2.018,2.018,2.043
8477948,Travis Sanheim,D,PHI,2021,80,-0.64,0.67,0.0,2.017,2.017,2.068
8480789,Oliver Wahlstrom,R,NYI,2021,73,1.26,-0.0,2.004,-0.0,2.004,2.251
8476419,Jean-Gabriel Pageau,C,NYI,2021,77,-0.63,1.22,0.0,1.941,1.941,2.067
8475714,Calle Jarnkrok,C,SEA,2021,66,0.7,-0.35,1.934,0.0,1.934,2.403
8479343,Clayton Keller,C,ARI,2021,67,-0.09,0.16,0.0,1.926,1.926,2.357
8476934,Brock McGinn,L,PIT,2021,64,0.26,1.19,0.345,1.58,1.925,2.466
8476927,Teddy Blueger,C,PIT,2021,64,0.04,1.4,0.053,1.859,1.912,2.449
8477946,Dylan Larkin,C,DET,2021,71,0.41,-0.44,1.899,0.0,1.899,2.193
8478873,Troy Terry,R,ANA,2021,75,-0.93,0.38,0.0,1.894,1.894,2.071
8476454,Ryan Nugent-Hopkins,C,EDM,2021,63,2.02,0.28,1.662,0.23,1.892,2.463
8476467,Jamie Oleksiak,D,SEA,2021,72,-0.15,0.68,0.0,1.879,1.879,2.14
8477903,Garnet Hathaway,R,WSH,2021,76,0.1,1.06,0.161,1.707,1.868,2.015
8476480,Vladislav Namestnikov,C,DET,2021,75,-0.32,0.4,0.0,1.853,1.853,2.026
8480459,Pius Suter,C,DET,2021,82,0.4,-0.62,1.853,0.0,1.853,1.853
8476917,Adam Pelech,D,NYI,2021,78,-0.13,1.16,0.0,1.845,1.845,1.94
8475786,Zach Hyman,C,EDM,2021,76,2.24,-0.29,1.843,0.0,1.843,1.989
8474102,David Perron,L,STL,2021,67,2.42,-0.12,1.842,0.0,1.842,2.254
8476455,Gabriel Landeskog,L,COL,2021,51,1.36,-0.05,1.809,0.0,1.809,2.908
8475208,Brian Dumoulin,D,PIT,2021,76,0.03,1.33,0.04,1.766,1.806,1.948
8477353,Tyler Motte,C,VAN,2021,58,0.06,0.7,0.141,1.65,1.791,2.533
8478010,Brayden Point,C,TBL,2021,66,0.46,0.36,1.004,0.786,1.79,2.224
8470621,Corey Perry,R,TBL,2021,82,0.82,-0.01,1.79,0.0,1.79,1.79
8476931,Jake McCabe,D,CHI,2021,75,-0.11,0.63,0.0,1.781,1.781,1.948
8476869,Brady Skjei,D,CAR,2021,82,-0.39,2.58,0.0,1.745,1.745,1.745
8478414,Timo Meier,R,SJS,2021,77,0.56,0.26,1.177,0.546,1.723,1.835
8471215,Evgeni Malkin,C,PIT,2021,41,1.28,-0.08,1.699,0.0,1.699,3.399
8475764,Cam Fowler,D,ANA,2021,76,0.34,-0.48,1.695,0.0,1.695,1.828
8475913,Mark Stone,R,VGK,2021,37,0.37,0.12,1.279,0.415,1.694,3.753
8479345,Jakob Chychrun,D,ARI,2021,47,-0.34,0.14,0.0,1.685,1.685,2.94
8482655,J.J. Moser,D,ARI,2021,43,-0.23,0.14,0.0,1.685,1.685,3.214
8475855,Jesper Fast,R,CAR,2021,82,0.29,2.2,0.196,1.488,1.685,1.685
8477021,Alexander Kerfoot,C,TOR,2021,82,0.14,1.42,0.149,1.516,1.666,1.666
8474715,Cam Atkinson,R,PHI,2021,73,-0.96,0.55,0.0,1.656,1.656,1.86
8476880,Tom Wilson,R,WSH,2021,78,0.49,0.53,0.789,0.853,1.642,1.726
8471698,T.J. Oshie,R,WSH,2021,43,0.77,0.25,1.24,0.403,1.642,3.132
8479325,Charlie McAvoy,D,BOS,2021,78,-2.8,1.48,0.0,1.623,1.623,1.706
8475158,Ryan O'Reilly,C,STL,2021,78,2.13,-0.83,1.621,0.0,1.621,1.704
8477839,Conor Sheary,L,WSH,2021,71,0.7,0.3,1.127,0.483,1.61,1.859
8479511,Janne Kuokkanen,C,NJD,2021,57,-0.04,0.48,0.0,1.604,1.604,2.308
8479293,Brandon Tanev,L,SEA,2021,30,0.12,0.46,0.332,1.271,1.603,4.381
8471709,Marc-Edouard Vlasic,D,SJS,2021,75,-0.06,0.76,0.0,1.597,1.597,1.746
8477496,Elias Lindholm,C,CGY,2021,82,1.37,0.16,1.418,0.166,1.583,1.583
8471228,Alexander Radulov,R,DAL,2021,71,1.43,-0.04,1.579,0.0,1.579,1.824
8476438,Brandon Saad,L,STL,2021,78,1.2,0.86,0.913,0.655,1.568,1.648
8475798,Mikael Granlund,R,NSH,2021,80,0.97,-0.42,1.555,0.0,1.555,1.594
8476539,Jonathan Marchessault,C,VGK,2021,76,0.45,-0.04,1.555,0.0,1.555,1.678
8473994,Jamie Benn,L,DAL,2021,82,1.4,-0.52,1.546,0.0,1.546,1.546
8475754,Brock Nelson,C,NYI,2021,72,0.71,0.26,1.129,0.414,1.543,1.757
8478403,Jack Eichel,C,VGK,2021,34,0.25,0.19,0.864,0.657,1.521,3.668
8477244,Chad Ruhwedel,D,PIT,2021,78,0.03,1.09,0.04,1.447,1.487,1.563
8477330,Dominik Kubalik,L,CHI,2021,78,0.5,0.02,1.414,0.057,1.47,1.546
8482245,Artem Zub,D,OTT,2021,81,-0.33,0.71,0.0,1.465,1.465,1.483
8479941,Justin Danforth,R,CBJ,2021,44,0.07,0.09,0.633,0.814,1.447,2.696
8475728,Johan Larsson,C,ARI,2021,43,0.12,-0.45,1.444,0.0,1.444,2.755
8477930,Pierre-Edouard Bellemare,L,TBL,2021,80,-0.02,0.64,0.0,1.397,1.397,1.432
8474673,TJ Brodie,D,TOR,2021,82,-0.14,1.28,0.0,1.367,1.367,1.367
8480806,Isac Lundestrom,C,ANA,2021,79,0.02,0.25,0.1,1.246,1.346,1.397
8477034,Jaycob Megna,D,SJS,2021,44,-0.05,0.64,0.0,1.345,1.345,2.507
8477505,Alexander Wennberg,C,SEA,2021,80,-1.34,0.48,0.0,1.327,1.327,1.36
8476889,Radek Faksa,C,DAL,2021,77,-0.16,1.2,0.0,1.325,1.325,1.412
8474009,Nick Bonino,C,SJS,2021,80,-1.84,0.63,0.0,1.324,1.324,1.357
8477497,Sean Monahan,C,CGY,2021,65,1.2,0.06,1.242,0.062,1.304,1.645
8477346,MacKenzie Weegar,D,FLA,2021,80,-0.33,0.69,0.0,1.302,1.302,1.334
8471724,Kris Letang,D,PIT,2021,78,0.62,0.36,0.823,0.478,1.301,1.368
8476892,Colton Parayko,D,STL,2021,80,0.1,1.6,0.076,1.218,1.294,1.326
