season,player_id,player_name,position,toi_5v5,toi_pp,toi_pk,toi_all,xEV_O,xEV_D,FINISH_O,FINISH_D,xEV_O_GAR,xEV_D_GAR,FINISH_O_GAR,FINISH_D_GAR,EV_O_GAR,EV_D_GAR,PP_GAR,PK_GAR,PEN_GAR,FO_GAR,xGAR,GAR_above_avg,GAR,WAR,GAR_se,GAR_lo90,GAR_hi90,WAR_se,fo_won,fo_lost,pen_taken,pen_drawn
2019,8480829,Jesperi.Kotkaniemi,F,399.6,60.5,0.1,468.0,-0.1308,-0.1942,0.1305,0.0016,-0.87,-1.29,0.08,0.01,-0.79,-1.28,-0.07,0.0,0.26,-0.18,-2.15,-2.06,0.61,0.1,1.13,-1.25,2.47,0.19,111.0,156.0,5.0,6.0
2019,8480068,Ryan.Poehling,F,256.7,6.6,15.0,279.2,0.2125,-0.0646,-0.2641,-0.0231,0.91,-0.28,-1.13,-0.1,-0.22,-0.38,-0.11,0.0,-0.29,-0.03,0.2,-1.03,0.58,0.1,0.8,-0.74,1.9,0.13,3.0,11.0,2.0,0.0
2019,8478868,Christian.Jaros,D,123.8,0.0,9.8,135.6,-0.0329,0.1306,-0.0409,0.0092,-0.07,0.27,-0.08,0.02,-0.15,0.29,-0.0,0.0,-0.32,0.0,-0.12,-0.18,0.6,0.1,0.37,-0.01,1.21,0.06,0.0,0.0,2.0,0.0
2019,8477213,Tim.Schaller,F,455.9,1.1,137.1,603.1,-0.263,-0.0958,-0.0553,0.007,-2.0,-0.73,-0.42,0.05,-2.42,-0.68,-0.02,0.08,0.11,0.01,-2.55,-2.92,0.53,0.09,1.36,-1.71,2.77,0.23,7.0,4.0,7.0,7.0
2019,8479675,Trevor.Moore,F,448.8,25.5,53.6,541.6,-0.1304,-0.1385,-0.1305,0.036,-0.98,-1.04,-1.61,0.27,-2.59,-0.77,-0.31,0.05,1.12,-0.02,-1.18,-2.52,0.54,0.09,1.35,-1.68,2.76,0.22,4.0,8.0,3.0,9.0
2019,8480031,Max.Comtois,F,325.9,63.2,2.6,405.1,-0.1383,-0.1308,0.0163,0.0405,-0.75,-0.71,-0.14,0.22,-0.89,-0.49,-0.23,0.0,-0.1,-0.04,-1.83,-1.75,0.52,0.09,1.0,-1.12,2.16,0.17,3.0,13.0,9.0,8.0
2019,8477353,Tyler.Motte,F,369.6,0.6,64.9,441.1,-0.2363,-0.2958,0.0387,0.0974,-1.46,-1.82,0.24,0.6,-1.22,-1.22,-0.01,0.07,0.42,-0.0,-2.8,-1.96,0.56,0.09,1.07,-1.2,2.32,0.18,7.0,8.0,5.0,7.0
2019,8478468,Jeremy.Lauzon,D,256.4,0.5,31.8,292.4,-0.0395,0.1205,-0.035,-0.0416,-0.17,0.51,-0.15,-0.18,-0.32,0.33,-0.01,0.01,-1.14,0.0,-0.8,-1.13,0.54,0.09,0.78,-0.74,1.82,0.13,0.0,0.0,9.0,2.0
2019,8477426,Nick.Paul,F,736.2,26.4,24.3,807.6,-0.3203,-0.0026,-0.0148,-0.0149,-3.93,-0.03,-0.81,-0.18,-4.74,-0.21,-0.32,0.01,1.17,0.08,-3.02,-4.01,0.55,0.09,2.24,-3.13,4.23,0.37,169.0,148.0,9.0,15.0
2019,8475808,Michael.Chaput,F,18.6,0.0,1.4,20.0,0.9999,0.351,-0.0592,-0.006,0.31,0.11,-0.02,-0.0,0.29,0.11,-0.0,-0.0,0.0,0.0,0.42,0.4,0.52,0.09,0.12,0.32,0.72,0.02,6.0,6.0,1.0,1.0
2019,8481477,Nico.Sturm,F,67.3,0.0,3.0,71.4,-0.5344,0.4458,0.0161,-0.0648,-0.6,0.5,0.02,-0.07,-0.58,0.43,-0.0,0.0,0.18,0.02,0.1,0.05,0.46,0.08,0.24,0.07,0.85,0.04,24.0,19.0,0.0,1.0
2019,8477887,Patrick.Brown,F,10.1,0.0,0.0,10.1,2.1948,0.3393,0.1421,0.0292,0.37,0.06,0.02,0.0,0.39,0.06,-0.0,-0.0,0.0,0.0,0.43,0.45,0.51,0.08,0.12,0.31,0.71,0.02,0.0,0.0,0.0,0.0
2019,8476966,Gemel.Smith,F,25.5,0.2,1.9,27.5,1.3459,-0.3579,0.033,0.0034,0.57,-0.15,0.01,0.0,0.58,-0.15,-0.0,0.0,-0.16,0.02,0.28,0.29,0.45,0.08,0.14,0.22,0.68,0.02,13.0,7.0,2.0,1.0
2019,8476409,Alan.Quine,F,86.5,0.2,0.0,87.3,0.2894,-0.1375,0.0214,0.0217,0.42,-0.2,0.03,0.03,0.45,-0.17,-0.0,0.0,-0.32,0.0,-0.1,-0.04,0.46,0.08,0.29,-0.02,0.94,0.05,1.0,0.0,2.0,0.0
2019,8477971,Andreas.Englund,D,233.4,0.7,25.0,261.5,-0.1909,-0.1423,-0.0533,0.0306,-0.74,-0.55,-0.21,0.12,-0.95,-0.43,-0.01,0.0,0.39,0.0,-0.91,-1.0,0.5,0.08,0.73,-0.7,1.7,0.12,0.0,0.0,3.0,5.0
2019,8477941,Nick.Ritchie,F,593.4,75.1,3.4,690.4,0.0333,-0.029,-0.0677,0.0661,0.33,-0.29,-0.6,0.65,-0.27,0.36,-0.09,0.0,-3.44,-0.02,-3.51,-3.46,0.44,0.07,1.71,-2.37,3.25,0.28,1.0,6.0,22.0,1.0
2019,8479415,Michael.McLeod,F,119.6,0.2,1.6,122.7,-0.0948,0.0492,-0.1624,0.1414,-0.19,0.1,-0.32,0.28,-0.51,0.38,-0.0,-0.0,-0.15,0.0,-0.24,-0.28,0.42,0.07,0.38,-0.21,1.05,0.06,39.0,38.0,2.0,1.0
2019,8475430,Brandon.Manning,D,98.9,0.0,0.0,99.0,-0.491,0.1852,0.0311,-0.0405,-0.81,0.31,0.05,-0.07,-0.76,0.24,-0.0,-0.0,0.36,0.0,-0.14,-0.16,0.41,0.07,0.31,-0.1,0.92,0.05,0.0,0.0,2.0,4.0
2019,8476981,Josh.Anderson,F,321.2,43.2,39.2,418.4,0.2965,-0.0397,-0.4762,0.0327,1.59,-0.21,-2.97,0.18,-1.38,-0.03,-0.65,0.03,0.08,-0.02,0.82,-1.97,0.37,0.06,0.9,-1.11,1.85,0.15,5.0,10.0,7.0,7.0
2019,8476975,Cedric.Paquette,F,660.7,2.8,105.4,783.9,-0.059,0.0748,-0.4143,0.0254,-0.65,0.82,-4.56,0.28,-5.21,1.1,-0.05,0.06,-0.03,0.02,0.17,-4.11,0.35,0.06,1.9,-2.78,3.48,0.32,259.0,254.0,11.0,10.0
2019,8478106,Dylan.Sikura,F,89.1,0.0,0.0,89.1,0.1691,-0.337,0.0499,0.0085,0.25,-0.5,0.07,0.01,0.32,-0.49,-0.0,0.0,0.02,-0.01,-0.24,-0.16,0.36,0.06,0.29,-0.12,0.84,0.05,0.0,3.0,0.0,0.0
2019,8474736,Zac.Rinaldo,F,154.0,0.2,0.0,156.2,0.0147,-0.1385,0.1454,0.0219,0.04,-0.36,0.37,0.06,0.41,-0.3,-0.0,0.0,-0.65,0.0,-0.97,-0.54,0.35,0.06,0.48,-0.44,1.14,0.08,0.0,0.0,9.0,5.0
2019,8475461,Andrew.Agozzino,F,149.3,10.2,1.4,162.0,-0.4749,0.2678,0.0362,0.0161,-1.18,0.67,-0.14,0.04,-1.32,0.71,-0.13,0.0,0.2,-0.01,-0.45,-0.55,0.38,0.06,0.47,-0.39,1.15,0.08,35.0,37.0,2.0,3.0
2019,8474668,Dale.Weise,F,203.8,1.2,7.6,213.0,-0.0286,-0.1613,-0.0993,0.0797,-0.1,-0.55,-0.34,0.27,-0.44,-0.28,-0.02,-0.0,-0.13,0.0,-0.8,-0.87,0.36,0.06,0.61,-0.64,1.36,0.1,0.0,0.0,5.0,4.0
2019,8477527,Ross.Johnston,F,254.5,0.1,0.0,255.1,-0.1518,0.0496,-0.0319,0.014,-0.64,0.21,-0.14,0.06,-0.78,0.27,-0.0,0.0,-0.63,0.0,-1.06,-1.14,0.34,0.06,0.78,-0.94,1.62,0.13,1.0,0.0,15.0,11.0
2019,8478949,Kole.Sherwood,F,20.6,0.0,0.0,20.6,0.5085,0.2916,-0.2204,0.0022,0.17,0.1,-0.08,0.0,0.09,0.1,-0.0,0.0,0.0,-0.0,0.27,0.19,0.31,0.05,0.13,0.1,0.52,0.02,0.0,1.0,1.0,1.0
2019,8478458,Jack.Roslovic,F,943.4,87.4,0.0,1058.6,-0.1799,-0.1506,-0.0018,-0.0047,-2.83,-2.37,-0.24,-0.07,-3.07,-2.44,-1.04,-0.0,0.87,-0.01,-5.38,-5.69,0.29,0.05,2.71,-4.17,4.75,0.45,64.0,67.0,6.0,10.0
2019,8474579,Luca.Sbisa,D,685.0,1.5,80.4,787.2,-0.1128,-0.2056,0.0239,0.0267,-1.29,-2.35,0.27,0.3,-1.02,-2.05,-0.03,-0.03,-1.05,0.0,-4.75,-4.18,0.27,0.05,2.09,-3.17,3.71,0.35,0.0,0.0,12.0,5.0
2019,8474873,Brian.Lashoff,D,116.4,0.6,11.6,130.0,-0.0994,0.1145,-0.0121,0.0017,-0.19,0.22,-0.02,0.0,-0.21,0.22,-0.01,0.0,-0.49,0.0,-0.47,-0.49,0.26,0.04,0.37,-0.35,0.87,0.06,0.0,0.0,3.0,0.0
2019,8477463,Steven.Santini,D,18.5,0.0,0.6,19.1,0.5434,-0.1287,0.0076,0.0686,0.17,-0.04,0.0,0.02,0.17,-0.02,-0.0,0.0,0.0,0.0,0.13,0.15,0.26,0.04,0.12,0.06,0.46,0.02,0.0,0.0,1.0,1.0
2019,8479999,Casey.Mittelstadt,F,328.6,53.6,0.2,394.2,-0.3165,-0.1614,0.1291,-0.0943,-1.73,-0.88,0.71,-0.52,-1.02,-1.4,-0.11,0.0,0.58,-0.03,-2.17,-1.98,0.24,0.04,0.94,-1.31,1.79,0.16,76.0,84.0,1.0,4.0
2019,8474568,Luke.Schenn,D,265.3,0.8,36.8,307.4,-0.049,-0.1407,-0.0468,0.0522,-0.22,-0.62,-0.21,0.23,-0.43,-0.39,-0.01,-0.07,-0.62,0.0,-1.54,-1.52,0.24,0.04,0.8,-1.08,1.56,0.13,0.0,0.0,10.0,6.0
2019,8475857,Kevin.Gravel,D,28.8,0.0,2.2,33.3,-0.1465,0.1661,-0.0652,0.0702,-0.07,0.08,-0.03,0.03,-0.1,0.11,-0.0,0.0,0.01,0.0,0.02,0.02,0.2,0.03,0.14,-0.03,0.43,0.02,0.0,0.0,0.0,0.0
2019,8477320,Anton.Blidh,F,69.8,0.0,9.8,80.5,-0.3337,0.1642,-0.0987,0.012,-0.39,0.19,-0.11,0.01,-0.5,0.2,-0.0,0.0,0.01,-0.0,-0.19,-0.29,0.17,0.03,0.24,-0.22,0.56,0.04,0.0,1.0,0.0,0.0
2019,8474597,Cody.Goloubef,D,343.4,0.8,38.0,393.4,-0.2441,-0.1133,0.0127,0.0129,-1.4,-0.65,0.07,0.07,-1.33,-0.58,-0.01,-0.01,-0.1,0.0,-2.17,-2.03,0.19,0.03,1.06,-1.55,1.93,0.18,0.0,0.0,4.0,3.0
2019,8473412,Bryan.Little,F,91.5,10.9,9.4,113.0,-0.111,-0.1527,0.0524,-0.0079,-0.17,-0.23,-0.06,-0.01,-0.23,-0.24,-0.16,-0.01,0.19,-0.03,-0.41,-0.48,0.17,0.03,0.28,-0.29,0.63,0.05,38.0,45.0,1.0,2.0
2019,8479420,Tage.Thompson,F,7.0,0.0,0.0,7.0,1.177,0.225,0.0027,-0.0399,0.14,0.03,0.0,-0.0,0.14,0.03,-0.0,0.0,0.0,0.0,0.17,0.17,0.21,0.03,0.11,0.03,0.39,0.02,0.0,0.0,0.0,0.0
2019,8474688,Greg.Pateryn,D,260.9,2.1,39.7,309.4,-0.2363,0.0003,-0.0772,0.0542,-1.03,0.0,-0.34,0.24,-1.37,0.24,-0.04,-0.02,-0.45,0.0,-1.54,-1.64,0.12,0.02,0.73,-1.08,1.32,0.12,0.0,0.0,3.0,0.0
2019,8476195,Cory.Conacher,F,41.7,2.6,0.0,44.4,0.6427,-0.4105,-0.1181,-0.0007,0.45,-0.29,-0.09,-0.0,0.36,-0.29,-0.04,0.0,-0.16,0.0,-0.04,-0.13,0.13,0.02,0.17,-0.15,0.41,0.03,0.0,0.0,2.0,1.0
2019,8477972,Josh.Jacobs,D,32.5,0.0,0.7,33.2,0.1227,0.0754,-0.0152,-0.0001,0.07,0.04,-0.01,-0.0,0.06,0.04,-0.0,0.0,-0.16,0.0,-0.05,-0.06,0.13,0.02,0.15,-0.12,0.38,0.02,0.0,0.0,1.0,0.0
2019,8477448,Marko.Dano,F,21.3,0.0,0.0,21.5,-0.5338,0.5018,-0.0326,0.0069,-0.19,0.18,-0.01,0.0,-0.2,0.18,-0.0,0.0,0.0,0.0,-0.01,-0.02,0.1,0.02,0.13,-0.11,0.31,0.02,0.0,0.0,1.0,1.0
2019,8477464,Nic.Petan,F,163.5,12.6,0.0,177.9,0.1468,0.0217,-0.2661,-0.0216,0.4,0.06,-0.75,-0.06,-0.35,0.0,-0.21,0.0,-0.31,-0.0,-0.06,-0.87,0.15,0.02,0.51,-0.69,0.99,0.08,1.0,2.0,2.0,0.0
2019,8475790,Erik.Gudbranson,D,844.5,7.3,98.5,988.3,-0.1,-0.0672,0.0124,-0.0965,-1.41,-0.95,0.09,-1.36,-1.32,-2.31,-0.11,-0.13,-1.52,0.0,-4.12,-5.39,0.12,0.02,2.33,-3.71,3.95,0.39,0.0,0.0,18.0,8.0
2019,8475246,Kevin.Connauton,D,54.2,0.4,4.6,62.0,-0.5734,0.0878,-0.0558,0.0766,-0.52,0.08,-0.05,0.07,-0.57,0.15,-0.01,0.0,0.18,0.0,-0.27,-0.25,0.09,0.02,0.19,-0.22,0.4,0.03,0.0,0.0,0.0,1.0
2019,8477417,Peter.Cehlarik,F,31.4,1.7,0.6,33.7,-0.1184,0.2574,-0.005,0.0065,-0.06,0.13,-0.0,0.0,-0.06,0.13,-0.03,0.0,-0.16,0.0,-0.12,-0.12,0.08,0.01,0.15,-0.17,0.33,0.02,1.0,1.0,1.0,0.0
2019,8477380,Jonny.Brodzinski,F,20.8,0.9,0.0,22.2,-0.2524,0.1769,-0.1444,0.0946,-0.09,0.06,-0.05,0.03,-0.14,0.09,-0.02,0.0,0.0,-0.0,-0.05,-0.07,0.06,0.01,0.13,-0.15,0.27,0.02,0.0,1.0,0.0,0.0
2019,8480341,Adam.Johnson,F,46.6,0.0,0.2,46.9,-0.6061,0.4707,0.0932,-0.0019,-0.47,0.37,0.07,-0.0,-0.4,0.37,-0.0,0.0,-0.16,0.0,-0.26,-0.19,0.08,0.01,0.18,-0.22,0.38,0.03,0.0,0.0,1.0,0.0
2019,8479511,Janne.Kuokkanen,F,11.8,0.2,0.0,12.1,-0.659,0.6493,-0.0331,0.0055,-0.13,0.13,-0.01,0.0,-0.14,0.13,-0.0,0.0,0.0,0.0,0.0,-0.01,0.06,0.01,0.12,-0.14,0.26,0.02,0.0,0.0,0.0,0.0
2019,8478506,Gabriel.Carlsson,D,61.5,0.8,2.8,65.3,-0.3548,0.1525,-0.0109,0.0344,-0.36,0.16,-0.01,0.04,-0.37,0.2,-0.01,0.0,-0.16,0.0,-0.37,-0.34,0.04,0.01,0.22,-0.32,0.4,0.04,0.0,0.0,1.0,0.0
2019,8471217,Andrew.Ladd,F,47.1,1.0,0.0,48.6,-0.3503,0.454,0.0017,0.0664,-0.27,0.36,0.0,0.05,-0.27,0.41,-0.02,-0.0,-0.33,0.0,-0.26,-0.21,0.07,0.01,0.18,-0.23,0.37,0.03,0.0,0.0,2.0,0.0
2019,8480806,Isac.Lundestrom,F,169.6,21.4,3.3,208.1,-0.2996,-0.0764,-0.0992,0.0242,-0.85,-0.22,-0.42,0.07,-1.27,-0.15,0.06,-0.0,0.38,-0.11,-0.74,-1.09,0.04,0.01,0.53,-0.83,0.91,0.09,42.0,69.0,0.0,2.0
2019,8476525,Colin.Miller,D,768.6,67.6,15.8,872.8,-0.2084,0.0688,-0.1841,0.0463,-2.67,0.88,-2.85,0.59,-5.52,1.47,-0.65,0.02,-0.18,0.0,-2.6,-4.86,0.08,0.01,2.13,-3.42,3.58,0.36,0.0,0.0,11.0,9.0
2019,8474571,Mikkel.Boedker,F,166.2,14.4,10.8,195.6,-0.3049,-0.0142,-0.1397,-0.0161,-0.84,-0.04,-0.44,-0.04,-1.28,-0.08,-0.23,0.0,0.55,-0.01,-0.57,-1.05,0.06,0.01,0.48,-0.73,0.85,0.08,1.0,3.0,0.0,3.0
2019,8477919,Frederick.Gaudreau,F,,,,0.0,0.1243,0.0147,-0.0066,0.1598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8470834,Dustin.Byfuglien,D,,,,0.0,0.09,0.0292,-0.0147,0.0921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8471339,Ryan.Callahan,F,,,,0.0,-0.0413,0.0107,-0.0225,0.0753,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8476191,Kevan.Miller,D,,,,0.0,0.1007,0.032,-0.0267,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8478417,Jakob.Forsbacka.Karlsson,F,,,,0.0,-0.002,-0.01,-0.0025,0.0052,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8474131,Mario.Kempe,F,,,,0.0,-0.012,0.0048,-0.0083,0.0258,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8475323,Marcus.Kruger,F,,,,0.0,-0.0675,0.0136,-0.0322,0.0055,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8477357,Saku.Maenalanen,F,,,,0.0,0.0379,0.0011,-0.0426,0.1073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8469506,Jason.Pominville,F,,,,0.0,-0.0274,0.0002,0.0033,-0.0138,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8476427,Ty.Rattie,F,,,,0.0,0.0205,-0.0084,-0.0065,0.0244,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8471273,Brandon.Dubinsky,F,,,,0.0,-0.1029,0.0008,-0.0243,0.0137,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8478454,Noah.Juulsen,D,,,,0.0,0.0031,-0.0015,-0.0004,-0.0633,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8468498,Brooks.Orpik,D,,,,0.0,-0.0412,0.0232,-0.0116,0.1105,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8476983,Paul.LaDue,D,25.1,0.0,0.5,25.6,-0.2511,-0.1685,-0.0072,0.0135,-0.11,-0.07,-0.0,0.01,-0.11,-0.06,-0.0,0.0,0.0,0.0,-0.18,-0.17,-0.02,-0.0,0.13,-0.23,0.19,0.02,0.0,0.0,0.0,0.0
2019,8475736,Connor.Brickley,F,,,,0.0,0.024,-0.0034,-0.0061,0.0149,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8476806,J.T..Brown,F,,,,0.0,-0.033,0.0085,-0.05,0.0567,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8477945,Julius.Honka,D,,,,0.0,0.0246,-0.0024,-0.0035,-0.0061,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8476370,Blake.Pietila,F,,,,0.0,-0.0169,-0.0018,-0.004,0.0054,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8473673,David.Schlemko,D,,,,0.0,0.0125,0.0186,-0.0317,0.0602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8475613,Nate.Prosser,D,,,,0.0,0.0111,0.0207,-0.0416,0.0289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8471717,Adam.McQuaid,D,,,,0.0,0.009,0.0168,-0.0362,0.0197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8475253,Garrett.Wilson,F,,,,0.0,0.0026,-0.0039,-0.0051,0.0124,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8477680,Josh.Currie,F,,,,0.0,0.0067,0.0282,0.0004,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8476617,Tomas.Hyka,F,,,,0.0,0.0154,0.007,0.0005,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8475715,Oscar.Lindberg,F,,,,0.0,0.029,0.0095,0.0058,0.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8477471,Dillon.Heatherington,D,,,,0.0,0.0096,-0.0298,-0.0008,-0.0052,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8479970,Joseph.Gambardella,F,,,,0.0,-0.0047,0.0067,0.0006,0.0017,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8478011,Louie.Belpedio,D,,,,0.0,0.0174,0.012,0.001,0.0096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8478365,Danick.Martel,F,,,,0.0,0.0002,0.0002,0.0004,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8474089,Brad.Malone,F,,,,0.0,-0.0091,-0.0109,-0.0372,-0.0059,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8479414,Nathan.Bastian,F,,,,0.0,-0.0263,0.02,-0.0158,0.1059,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8480009,Eeli.Tolvanen,F,,,,0.0,-0.0837,0.0338,0.0436,-0.0394,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8470543,Chris.Kunitz,F,,,,0.0,-0.1478,0.004,-0.0084,0.0528,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8476431,Adam.Clendening,D,,,,0.0,0.0204,-0.0098,-0.0064,0.0152,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8475325,Jordan.Nolan,F,,,,0.0,-0.0455,-0.0073,-0.0333,0.0552,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8475758,Devante.Smith.Pelly,F,,,,0.0,0.0339,0.0084,-0.0457,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8475260,Corban.Knight,F,,,,0.0,-0.0056,-0.0052,-0.0028,0.0068,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8468611,Matt.Hendricks,F,,,,0.0,0.0192,0.0094,-0.0419,0.0567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8478268,Jack.Rodewald,F,,,,0.0,-0.0001,0.0,-0.0006,0.0011,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8477413,Sven.Andrighetto,F,,,,0.0,-0.0226,0.0054,-0.0189,0.0473,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2019,8476465,Ryan.Murphy,D,,,,0.0,0.0262,-0.008,-0.0144,0.0241,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
