player_id,player_name,position,season,GP,toi_min,daily_GP,age,curr_O,curr_D,curr_O_se,curr_D_se,prior_O,prior_D,prior_O_se,prior_D_se,cf_O,cf_D,cf_total,cf_O_se,cf_D_se,data_weight_O,data_weight_D,retain_O,retain_D,composite_O,composite_D,PV_O,PV_D,IV_O,IV_D,GV_O,GV_D,OOI_O,OOI_D,RAPM_O,RAPM_D,PP_rate,PK_rate,sit_pk,sit_pp,sit_5v5,EV_O_GAR,EV_D_GAR,PP_GAR,PK_GAR,GAR_O,GAR_D,WAR_O,WAR_D,WAR,WAR_82
8478047,Michael Bunting,L,2024,76,996.9,76,30.0,-0.1947,-0.1454,0.2687,0.1344,0.2156,-0.1686,0.2932,0.1097,-0.0074,-0.1593,-0.1667,0.1981,0.085,0.543,0.4,0.721,0.873,-0.1947,-0.1454,-0.0672,-0.0091,-1.6916,0.9994,-0.1621,0.02,-1.6707,0.4305,0.0124,-0.0345,0.0288,0.0,0.1,146.0,996.9,-0.12,-2.65,0.07,0.0,-0.05,-2.65,0.82,0.06,0.88,0.95
8479619,Michael Carcone,L,2024,53,561.0,53,29.0,0.2051,-0.1472,0.3582,0.1791,-0.0815,0.058,0.3011,0.1455,0.0371,-0.0236,0.0135,0.2305,0.1129,0.414,0.397,0.725,0.872,0.2051,-0.1472,0.1695,0.0028,-1.1288,0.9839,0.4366,0.014,-0.388,0.0856,0.1604,0.2026,0.0,0.0,0.2,38.2,561.0,0.35,-0.22,0.0,0.0,0.35,-0.22,0.49,0.23,0.72,1.11
8479591,Michael Eyssimont,C,2024,77,809.3,77,29.0,-0.5273,0.1182,0.2983,0.1491,-0.1769,0.1377,0.29,0.1323,-0.3471,0.1291,-0.218,0.2079,0.099,0.486,0.441,0.725,0.872,-0.5273,0.1182,-0.3098,0.0254,-2.1142,1.4923,-0.2447,0.0426,-2.206,1.3779,-0.1121,-0.0568,0.0,0.0,0.6,3.5,809.3,-4.68,1.74,0.0,0.0,-4.68,1.74,-0.19,0.65,0.46,0.49
8480891,Michael Kesselring,D,2024,82,1313.0,82,25.0,0.2581,-0.0817,0.2342,0.1171,0.1164,0.0165,0.2888,0.135,0.2019,-0.0395,0.1624,0.1819,0.0884,0.603,0.571,0.741,0.869,0.2581,-0.0817,0.2052,-0.0656,0.2778,-0.0933,-0.026,-0.096,2.2652,-1.8645,0.163,0.1093,0.0,0.0,34.7,69.1,1313.0,4.42,-0.86,0.0,0.0,4.42,-0.86,1.25,0.27,1.52,1.52
8476875,Michael Matheson,D,2024,80,1477.4,80,31.0,-0.2088,-0.0158,0.2208,0.1104,-0.063,-0.0852,0.2084,0.0941,-0.1317,-0.056,-0.1877,0.1515,0.0716,0.471,0.421,0.718,0.874,-0.2088,-0.0158,-0.1339,-0.0345,-0.3171,0.0073,-0.0584,-0.0603,1.6215,-1.8377,-0.307,0.1459,0.068,0.0479,262.8,149.9,1477.4,-3.24,-1.38,0.17,0.21,-3.07,-1.17,0.17,0.36,0.53,0.54
8477446,Michael McCarron,R,2024,74,823.9,74,30.0,-0.8418,0.4713,0.2956,0.1478,-0.1715,0.36,0.3279,0.1577,-0.5413,0.4193,-0.122,0.2196,0.1078,0.552,0.532,0.721,0.873,-0.8418,0.4713,-0.5866,0.1542,-2.4665,2.0696,-0.8526,0.2112,-2.7077,2.3614,0.1114,0.1271,0.0,0.018,166.3,2.4,823.9,-7.43,5.76,0.0,0.05,-7.43,5.81,-0.52,1.4,0.88,0.98
8479543,Michael Pezzetta,L,2024,25,148.3,25,27.0,-1.1096,0.8865,0.6968,0.3484,-0.2462,0.6713,0.3507,0.1898,-0.4208,0.7206,0.2998,0.3133,0.1667,0.202,0.229,0.733,0.87,-1.1096,0.8865,-0.6325,0.1201,-2.9561,2.934,-0.2525,0.1482,-3.9015,4.2339,0.1309,0.1059,0.0,0.0,0.1,0.0,148.3,-1.04,1.78,0.0,0.0,-1.04,1.78,-0.07,0.36,0.29,0.95
8479992,Michael Rasmussen,C,2024,77,866.1,77,26.0,-0.6502,0.1854,0.2883,0.1442,-0.2219,0.2274,0.2754,0.1231,-0.4262,0.2097,-0.2165,0.1992,0.0936,0.477,0.422,0.737,0.87,-0.6502,0.1854,-0.3979,0.0483,-2.272,1.6037,-0.3804,0.0688,-2.4779,1.3685,-0.0056,0.1028,0.0149,-0.0478,62.8,80.3,866.1,-6.15,3.03,0.02,-0.05,-6.13,2.98,-0.29,0.94,0.65,0.69
8476459,Mika Zibanejad,C,2024,82,1060.4,82,32.0,0.1796,-0.207,0.2606,0.1303,0.0734,-0.1529,0.2397,0.1045,0.1221,-0.1741,-0.052,0.1764,0.0815,0.458,0.391,0.714,0.875,0.1796,-0.207,0.0906,-0.0263,-1.1009,0.8935,0.065,-0.0387,-0.1031,0.1407,-0.2096,0.0304,0.3748,0.031,155.0,217.7,1060.4,2.16,-3.08,1.36,0.08,3.52,-3.0,1.62,0.13,1.75,1.75
8474150,Mikael Backlund,C,2024,76,1068.0,76,36.0,-0.1848,-0.0787,0.2596,0.1298,0.1561,-0.0891,0.273,0.1015,-0.0229,-0.0852,-0.108,0.1881,0.08,0.525,0.379,0.701,0.88,-0.1848,-0.0787,-0.1779,0.0391,-1.5611,1.0847,-0.3481,0.0332,-0.9346,0.0681,0.2375,0.15,-0.2141,0.0182,164.7,131.7,1068.0,-0.41,-1.52,-0.47,0.05,-0.88,-1.47,0.84,0.35,1.19,1.28
8475798,Mikael Granlund,R,2024,83,1166.2,83,33.0,0.1929,-0.3241,0.2485,0.1242,-0.0221,-0.1862,0.2004,0.1081,0.0627,-0.2456,-0.183,0.156,0.0816,0.394,0.431,0.711,0.876,0.1929,-0.3241,0.1271,-0.1468,-1.1107,0.7797,0.3884,-0.2425,-0.1219,0.1675,-0.204,-0.4147,0.2496,-0.0887,121.8,226.0,1166.2,1.22,-4.77,0.94,-0.18,2.16,-4.95,1.46,-0.16,1.3,1.28
8482451,Mikael Pyyhtia,L,2024,47,490.0,47,24.0,-0.8177,-0.0706,0.3833,0.1917,0.0,0.0,0.4,0.2,-0.4262,-0.0368,-0.463,0.2768,0.1384,0.521,0.521,0.745,0.869,-0.8177,-0.0706,-0.4965,-0.0327,-2.5083,1.1727,-0.5786,-0.059,-3.0081,0.6973,0.0032,-0.0586,0.0,0.0,64.7,3.4,490.0,-3.48,-0.3,0.0,0.0,-3.48,-0.3,-0.18,0.19,0.01,0.02
8479998,Mikey Anderson,D,2024,77,1435.0,77,26.0,-0.1697,0.1411,0.224,0.112,-0.1068,0.108,0.2077,0.0962,-0.1359,0.1221,-0.0138,0.1523,0.073,0.462,0.425,0.737,0.87,-0.1697,0.1411,-0.0946,0.0577,-0.2781,0.2288,-0.2438,0.1076,1.4524,-1.3726,-0.1041,0.1906,0.0,-0.0841,228.4,5.0,1435.0,-3.25,2.92,0.0,-0.32,-3.25,2.6,0.06,0.93,0.99,1.05
8479410,Mikhail Sergachev,D,2024,77,1379.7,77,27.0,0.1786,-0.1408,0.2284,0.1142,0.1441,-0.0393,0.2662,0.0964,0.1639,-0.0815,0.0824,0.1734,0.0736,0.576,0.416,0.733,0.87,0.1786,-0.1408,0.1645,-0.0348,0.1593,-0.2423,0.2894,-0.0343,2.179,-2.2273,0.0323,0.0193,-0.0247,-0.0416,216.6,242.6,1379.7,3.77,-1.87,-0.1,-0.15,3.67,-2.02,1.27,0.21,1.48,1.58
8478420,Mikko Rantanen,R,2024,82,1326.8,82,29.0,0.3976,-0.3931,0.233,0.1165,0.6891,-0.2711,0.359,0.106,0.484,-0.3264,0.1576,0.1954,0.0784,0.704,0.453,0.725,0.872,0.3976,-0.3931,0.333,-0.0758,-0.9073,0.5708,0.4444,-0.0758,-0.2849,-0.4314,0.2604,-0.2902,0.6842,0.0,1.0,300.8,1326.8,10.7,-7.22,3.43,0.0,14.13,-7.22,3.53,-0.49,3.04,3.04
8477425,Miles Wood,L,2024,37,393.6,37,30.0,-0.7001,0.0325,0.4277,0.2138,0.0066,0.0678,0.2144,0.1076,-0.1353,0.0607,-0.0747,0.1917,0.0961,0.201,0.202,0.721,0.873,-0.7001,0.0325,-0.4471,-0.0682,-2.3225,1.4144,-0.3028,-0.1425,-2.4229,1.2618,-0.046,-0.3446,0.0,0.0,20.1,2.1,393.6,-0.89,0.4,0.0,0.0,-0.89,0.4,0.15,0.25,0.4,0.89
8480036,Miro Heiskanen,D,2024,50,983.7,50,26.0,0.2127,-0.3753,0.2705,0.1353,0.1338,-0.2576,0.1966,0.1026,0.161,-0.3006,-0.1396,0.159,0.0817,0.346,0.365,0.737,0.87,0.2127,-0.3753,0.2024,-0.17,0.1896,-0.5761,0.1698,-0.2638,2.0707,-2.6924,0.0975,-0.0604,0.2883,0.0904,33.2,174.8,983.7,2.64,-4.93,0.84,0.05,3.48,-4.88,1.01,-0.46,0.55,0.9
8482070,Mitchell Chaffee,R,2024,66,713.2,66,27.0,-0.5992,0.119,0.3177,0.1589,-0.1962,0.2057,0.4005,0.1916,-0.4435,0.1543,-0.2892,0.2489,0.1223,0.614,0.593,0.733,0.87,-0.5992,0.119,-0.3153,0.0044,-2.2525,1.5148,-0.2042,0.0137,-2.6609,1.4879,0.02,-0.091,0.0,0.0,0.5,72.7,713.2,-5.27,1.83,0.0,0.0,-5.27,1.83,-0.31,0.65,0.34,0.42
8478483,Mitchell Marner,C,2024,81,1206.8,81,28.0,0.5213,-0.3704,0.2443,0.1221,0.4397,-0.2599,0.3388,0.1176,0.4934,-0.3131,0.1803,0.1981,0.0847,0.658,0.481,0.729,0.871,0.5213,-0.3704,0.3513,-0.0858,-0.6781,0.6262,1.0066,-0.1432,0.8118,-0.4845,-0.2599,0.196,0.4142,0.1182,162.4,230.3,1206.8,9.92,-6.3,1.59,0.32,11.51,-5.98,3.08,-0.3,2.78,2.81
8478477,Mitchell Stephens,C,2024,28,219.2,28,28.0,-0.5564,-0.1153,0.5731,0.2866,-0.0904,0.0278,0.404,0.1903,-0.2451,-0.016,-0.2611,0.3302,0.1585,0.332,0.306,0.729,0.871,-0.5564,-0.1153,-0.43,-0.0716,-2.0523,1.1222,-1.5696,-0.121,-2.1305,0.4827,-0.0407,-0.3198,0.0,0.0,35.6,1.5,219.2,-0.9,-0.06,0.0,0.0,-0.9,-0.06,0.04,0.1,0.14,0.41
8480289,Morgan Barron,C,2024,74,670.0,74,27.0,-0.6028,0.143,0.3278,0.1639,-0.189,0.2484,0.2985,0.1434,-0.3765,0.2027,-0.1739,0.2207,0.1079,0.453,0.434,0.733,0.87,-0.6028,0.143,-0.4089,0.0224,-2.1662,1.5448,-0.5891,0.0101,-2.2085,1.4968,0.0309,-0.1186,0.0,0.0,85.0,3.6,670.0,-4.2,2.26,0.0,0.0,-4.2,2.26,-0.15,0.71,0.56,0.62
8480028,Morgan Frost,C,2024,81,1032.0,81,26.0,-0.0574,-0.3619,0.2641,0.1321,0.2191,-0.0816,0.2756,0.1163,0.075,-0.2041,-0.1291,0.1907,0.0873,0.521,0.437,0.737,0.87,-0.0574,-0.3619,-0.0081,-0.115,-1.4762,0.6723,-0.2834,-0.1691,-1.1537,-0.2706,-0.1776,0.1576,-0.1934,0.0,0.7,198.6,1032.0,1.29,-3.51,-0.64,0.0,0.65,-3.51,1.0,-0.05,0.95,0.96
8479987,Morgan Geekie,C,2024,77,1125.2,77,27.0,0.7657,-0.2359,0.253,0.1265,0.1527,-0.0246,0.2683,0.1152,0.4772,-0.1204,0.3568,0.184,0.0852,0.529,0.453,0.733,0.87,0.7657,-0.2359,0.6038,-0.0423,-0.4418,0.8517,1.0484,-0.0185,0.586,0.0155,0.172,0.0049,-0.0314,0.0,2.6,133.9,1125.2,8.95,-2.26,-0.07,0.0,8.88,-2.26,2.39,0.17,2.56,2.73
8476853,Morgan Rielly,D,2024,82,1510.0,82,31.0,0.1388,-0.3457,0.2184,0.1092,0.2114,-0.1393,0.2479,0.0976,0.1705,-0.231,-0.0605,0.1639,0.0728,0.563,0.444,0.718,0.874,0.1388,-0.3457,0.1456,-0.1787,0.0988,-0.5083,0.0233,-0.2572,2.0014,-2.5118,-0.192,-0.2224,0.1247,0.0,14.7,144.4,1510.0,4.29,-5.81,0.3,0.0,4.59,-5.81,1.37,-0.48,0.89,0.89
8481542,Moritz Seider,D,2024,82,1560.5,82,24.0,-0.1996,0.1617,0.2148,0.1074,-0.0292,0.1534,0.1881,0.099,-0.1032,0.1572,0.054,0.1415,0.0728,0.434,0.459,0.745,0.869,-0.1996,0.1617,-0.095,0.0043,-0.3374,0.3236,-0.0924,-0.0037,1.3262,-1.2134,-0.0833,0.3492,0.2041,-0.088,156.9,232.2,1560.5,-2.68,4.09,0.79,-0.23,-1.89,3.86,0.39,1.22,1.61,1.61
8477220,Nate Schmidt,D,2024,80,1143.2,80,34.0,-0.2003,-0.0993,0.251,0.1255,-0.0197,-0.0104,0.1935,0.0949,-0.087,-0.0427,-0.1298,0.1532,0.0757,0.373,0.364,0.708,0.877,-0.2003,-0.0993,-0.0768,0.027,-0.3572,-0.2211,-0.0091,0.0872,1.2917,-2.3036,-0.3251,0.3286,0.103,0.0219,54.8,93.2,1143.2,-1.66,-0.81,0.16,0.02,-1.5,-0.79,0.21,0.25,0.46,0.47
8479414,Nathan Bastian,R,2024,59,586.9,59,27.0,-1.1674,0.4339,0.3503,0.1751,-0.2236,0.508,0.3483,0.1792,-0.6929,0.4701,-0.2228,0.247,0.1253,0.497,0.512,0.733,0.87,-1.1674,0.4339,-0.7257,0.1371,-2.9785,2.0118,-1.2963,0.2129,-4.1397,2.222,0.285,0.3491,0.0,-0.0152,39.5,7.7,586.9,-6.78,4.6,0.0,-0.01,-6.78,4.59,-0.67,1.04,0.37,0.51
8477492,Nathan MacKinnon,C,2024,79,1377.3,79,30.0,1.1527,-0.5023,0.2286,0.1143,1.1679,-0.3712,0.4684,0.1138,1.1556,-0.4364,0.7192,0.2055,0.0807,0.808,0.498,0.721,0.873,1.1527,-0.5023,0.7823,-0.0518,0.1537,0.3284,0.8704,-0.0231,1.8604,-1.0414,0.1008,-0.0793,0.4858,0.0,3.4,287.8,1377.3,26.53,-10.02,2.33,0.0,28.86,-10.02,6.02,-0.94,5.08,5.27
8477573,Nathan Walker,L,2024,73,814.7,73,31.0,-0.9251,0.5593,0.2973,0.1486,-0.3318,0.3058,0.3818,0.1656,-0.7011,0.4462,-0.255,0.2346,0.1106,0.623,0.554,0.718,0.874,-0.9251,0.5593,-0.6066,0.0111,-2.6131,2.3886,-0.7623,-0.0413,-3.011,3.4234,-0.2959,-0.0675,0.0,0.0,52.6,6.0,814.7,-9.52,6.06,0.0,0.0,-9.52,6.06,-0.95,1.39,0.44,0.49
8475172,Nazem Kadri,C,2024,82,1278.4,82,35.0,0.1574,-0.4003,0.2373,0.1187,0.3677,-0.2667,0.3186,0.1089,0.2325,-0.3278,-0.0953,0.1903,0.0802,0.643,0.457,0.704,0.879,0.1574,-0.4003,0.0961,-0.1235,-1.1507,0.6041,-0.405,-0.1851,-0.521,-0.3634,-0.0863,-0.0002,0.2008,0.0,5.6,224.1,1278.4,4.95,-6.98,0.75,0.0,5.7,-6.98,2.04,-0.5,1.54,1.54
8480145,Neal Pionk,D,2024,69,1253.2,69,30.0,0.0939,0.0295,0.2397,0.1198,0.0077,0.0727,0.1746,0.0861,0.0376,0.058,0.0956,0.1411,0.0699,0.347,0.34,0.721,0.873,0.0939,0.0295,0.0921,-0.019,0.0624,0.0826,0.1771,-0.0143,2.0683,-1.4589,0.0288,-0.278,0.1307,-0.0989,115.3,91.8,1253.2,0.79,1.21,0.2,-0.19,0.99,1.02,0.69,0.6,1.29,1.53
8475343,Nic Dowd,C,2024,82,998.1,82,35.0,-0.7062,0.2693,0.2686,0.1343,-0.307,0.2578,0.3096,0.1335,-0.5348,0.2635,-0.2713,0.2029,0.0947,0.571,0.497,0.704,0.879,-0.7062,0.2693,-0.5188,0.0564,-2.263,1.7635,-0.218,0.0066,-1.9405,1.5106,0.0373,0.2957,0.0,0.0302,198.6,3.0,998.1,-8.9,4.38,0.0,0.1,-8.9,4.48,-0.61,1.27,0.66,0.66
8481582,Nicholas Robertson,L,2024,69,745.2,69,24.0,0.0108,0.0018,0.3108,0.1554,0.2745,-0.1343,0.3627,0.164,0.1225,-0.0626,0.0599,0.236,0.1128,0.577,0.527,0.745,0.869,0.0108,0.0018,0.0261,-0.0317,-1.3739,1.3165,-0.135,-0.0451,-0.8866,1.0292,-0.1766,0.0704,0.0,0.0,3.5,68.9,745.2,1.52,-0.78,0.0,0.0,1.52,-0.78,0.85,0.23,1.08,1.28
8475760,Nick Bjugstad,C,2024,66,756.5,66,33.0,0.154,0.0779,0.3085,0.1543,0.1531,0.0597,0.2467,0.1046,0.1535,0.0654,0.2189,0.1927,0.0866,0.39,0.315,0.711,0.876,0.154,0.0779,0.1311,0.0287,-1.1925,1.4083,-0.0679,0.0401,-0.7748,1.1331,0.3947,0.2139,0.068,0.0,3.7,44.1,756.5,1.94,0.82,0.05,0.0,1.99,0.82,0.91,0.49,1.4,1.74
8483565,Nick Blankenburg,D,2024,60,932.5,60,27.0,-0.1799,-0.0936,0.2779,0.1389,0.0794,0.0404,0.33,0.1596,-0.0723,-0.0358,-0.1081,0.2126,0.1048,0.585,0.569,0.733,0.87,-0.1799,-0.0936,-0.0422,-0.038,-0.3508,-0.1448,-0.074,-0.0397,1.011,-1.8903,0.2118,-0.0755,0.0,0.0,138.9,61.7,932.5,-1.12,-0.56,0.0,0.0,-1.12,-0.56,0.22,0.24,0.46,0.63
8476393,Nick Cousins,C,2024,49,579.6,49,32.0,-0.3315,0.298,0.3525,0.1762,-0.0744,0.0562,0.2408,0.1074,-0.1562,0.1217,-0.0345,0.1988,0.0917,0.318,0.271,0.714,0.875,-0.3315,0.298,-0.1749,0.0598,-1.8575,1.8175,0.0055,0.0817,-1.775,1.8232,0.1488,0.0817,0.0,0.0,0.3,5.0,580.9,-1.51,1.18,0.0,0.0,-1.51,1.18,0.17,0.45,0.62,1.04
8480084,Nick DeSimone,D,2024,20,299.8,20,31.0,0.5409,-0.1619,0.4901,0.245,0.0441,0.0028,0.35,0.1708,0.212,-0.0511,0.1609,0.2848,0.1401,0.338,0.327,0.718,0.874,0.5409,-0.1619,0.3652,-0.0666,0.6833,-0.2527,-0.0098,-0.0861,3.1007,-2.2939,-0.0944,0.3377,0.0,0.0,7.5,0.0,299.8,1.06,-0.26,0.0,0.0,1.06,-0.26,0.29,0.05,0.34,1.39
8473422,Nick Foligno,L,2024,78,989.1,78,38.0,-0.5007,0.2838,0.2698,0.1349,-0.2156,0.2296,0.2671,0.1237,-0.3567,0.2544,-0.1024,0.1898,0.0912,0.495,0.457,0.695,0.883,-0.5007,0.2838,-0.2884,0.054,-2.0824,1.7948,-0.0018,0.0502,-2.1165,1.8445,0.0834,0.3645,0.1103,0.007,171.4,27.2,989.1,-5.88,4.19,0.05,0.02,-5.83,4.21,-0.11,1.22,1.11,1.17
8475324,Nick Jensen,D,2024,71,1223.5,71,35.0,-0.067,-0.0516,0.2426,0.1213,-0.1472,0.0446,0.2079,0.0887,-0.1132,0.0111,-0.1021,0.1578,0.0716,0.423,0.349,0.704,0.879,-0.067,-0.0516,0.0099,-0.0696,-0.1772,-0.0292,0.1867,-0.1309,1.5963,-1.8232,-0.0822,0.463,0.0333,0.0496,133.0,18.0,1223.5,-2.31,0.23,0.01,0.11,-2.3,0.34,0.11,0.46,0.57,0.66
8475181,Nick Leddy,D,2024,31,545.3,31,34.0,-0.0571,-0.3719,0.3634,0.1817,-0.0435,-0.0628,0.174,0.0861,-0.0461,-0.1195,-0.1655,0.1569,0.0778,0.187,0.183,0.708,0.877,-0.0571,-0.3719,0.0537,-0.1329,-0.2011,-0.6064,0.2562,-0.1823,1.313,-2.4824,0.1294,-0.46,0.0,-0.06,20.0,2.5,545.3,-0.42,-1.09,0.0,-0.02,-0.42,-1.11,0.13,-0.02,0.11,0.29
8477426,Nick Paul,L,2024,75,1085.2,75,30.0,-0.0758,-0.126,0.2576,0.1288,-0.0806,0.0035,0.2224,0.0986,-0.0786,-0.0444,-0.123,0.1683,0.0783,0.427,0.37,0.721,0.873,-0.0758,-0.126,-0.0784,-0.0084,-1.4426,1.0376,-0.0222,-0.0142,-0.6502,0.2901,-0.2307,-0.0536,0.0997,0.0267,44.9,78.2,1086.1,-1.42,-0.8,0.13,0.02,-1.29,-0.78,0.66,0.4,1.06,1.16
8480246,Nick Perbix,D,2024,74,1047.5,74,27.0,0.1698,-0.1567,0.2622,0.1311,0.0029,-0.0168,0.2218,0.1086,0.0725,-0.0737,-0.0013,0.1693,0.0836,0.417,0.407,0.733,0.87,0.1698,-0.1567,0.1685,-0.0582,0.1378,-0.2508,0.2098,-0.0639,2.025,-2.1275,0.1623,-0.2736,0.0,0.0,19.5,1.1,1047.5,1.27,-1.29,0.0,0.0,1.27,-1.29,0.6,0.1,0.7,0.78
8477951,Nick Schmaltz,C,2024,82,1162.9,82,29.0,0.3727,-0.4212,0.2488,0.1244,0.105,-0.4084,0.2552,0.1267,0.2423,-0.4149,-0.1727,0.1782,0.0888,0.513,0.509,0.725,0.872,0.3727,-0.4212,0.2524,-0.0471,-0.8765,0.4858,0.2143,-0.0481,0.1063,-0.8992,-0.0578,0.2143,0.1687,0.0316,38.0,256.0,1162.9,4.7,-8.04,0.72,0.02,5.42,-8.02,1.96,-0.7,1.26,1.26
8476372,Nick Seeler,D,2024,77,1177.4,77,32.0,0.1977,0.2152,0.2473,0.1236,-0.0288,0.2713,0.2276,0.1221,0.0751,0.2436,0.3187,0.1675,0.0869,0.459,0.494,0.714,0.875,0.1977,0.2152,0.2085,-0.1511,0.1536,0.5859,0.1381,-0.3113,1.8321,-0.4197,0.4005,0.4761,0.0,0.0458,117.8,1.3,1177.4,1.47,4.78,0.0,0.09,1.47,4.87,0.71,1.19,1.9,2.02
8480018,Nick Suzuki,C,2024,82,1221.7,82,26.0,0.7764,-0.2556,0.2428,0.1214,0.1465,-0.1599,0.2192,0.101,0.4294,-0.1991,0.2304,0.1627,0.0776,0.449,0.409,0.737,0.87,0.7764,-0.2556,0.5636,-0.0458,-0.3803,0.8158,1.2289,-0.067,1.0225,-0.1408,0.1352,0.1809,0.1608,0.0482,49.8,264.9,1221.7,8.74,-4.05,0.71,0.04,9.45,-4.01,2.69,0.0,2.69,2.69
8480002,Nico Hischier,C,2024,75,1088.7,75,26.0,0.1578,-0.1461,0.2572,0.1286,0.5878,-0.1983,0.365,0.1148,0.3004,-0.1751,0.1253,0.2102,0.0856,0.668,0.443,0.737,0.87,0.1578,-0.1461,0.0879,0.0081,-1.1417,0.981,0.1044,0.0203,-0.2508,0.1347,-0.0009,-0.0021,-0.0905,0.0082,146.0,205.6,1088.7,5.45,-3.18,-0.31,0.02,5.14,-3.16,1.9,0.1,2.0,2.19
8481477,Nico Sturm,C,2024,61,563.0,61,30.0,-0.2388,0.238,0.3576,0.1788,-0.1055,0.0758,0.2596,0.122,-0.1515,0.1273,-0.0241,0.2101,0.1008,0.345,0.318,0.721,0.873,-0.2388,0.238,-0.1721,0.0094,-1.6749,1.7478,-0.6256,-0.0175,-1.4958,1.8925,0.2889,-0.0504,0.0,0.0,74.1,2.8,563.6,-1.42,1.2,0.0,0.0,-1.42,1.2,0.23,0.48,0.71,0.95
8477979,Nicolas Aube-Kubel,R,2024,22,205.7,22,29.0,-1.096,0.026,0.5916,0.2958,-0.309,0.2326,0.3111,0.1383,-0.4794,0.1955,-0.2839,0.2753,0.1253,0.217,0.179,0.725,0.872,-1.096,0.026,-0.6936,-0.0057,-2.8679,1.339,-1.0364,-0.0353,-3.7179,1.125,-0.0411,0.3347,0.0,0.0,0.0,0.8,205.7,-1.64,0.67,0.0,0.0,-1.64,0.67,-0.12,0.2,0.08,0.3
8475235,Nicolas Deslauriers,L,2024,31,235.3,31,34.0,-0.7755,0.5368,0.5532,0.2766,-0.6182,0.6269,0.4628,0.1741,-0.683,0.6013,-0.0816,0.3549,0.1473,0.412,0.284,0.708,0.877,-0.7755,0.5368,-0.4203,0.0971,-2.5002,2.2577,-0.275,0.1712,-3.1091,3.2351,-0.3075,-0.1791,0.0,0.0,0.0,0.6,235.3,-2.68,2.36,0.0,0.0,-2.68,2.36,-0.28,0.5,0.22,0.58
8479980,Nicolas Hague,D,2024,68,1076.0,68,27.0,-0.2079,-0.0157,0.2587,0.1293,-0.0842,0.0766,0.2109,0.0973,-0.1336,0.0432,-0.0904,0.1634,0.0778,0.399,0.362,0.733,0.87,-0.2079,-0.0157,-0.0825,-0.0368,-0.3665,0.0097,-0.0776,-0.0265,1.1937,-1.4923,-0.1305,-0.3037,0.0,0.0365,65.8,1.2,1076.0,-2.4,0.77,0.0,0.04,-2.4,0.81,0.01,0.47,0.48,0.58
8478462,Nicolas Roy,C,2024,71,919.8,71,28.0,-0.1019,0.0028,0.2798,0.1399,-0.032,0.0018,0.2343,0.1073,-0.0608,0.0021,-0.0587,0.1796,0.0851,0.412,0.37,0.729,0.871,-0.1019,0.0028,-0.1035,0.0476,-1.4699,1.2391,-0.3186,0.0701,-0.8452,0.6659,-0.03,0.1166,-0.0666,0.0113,53.0,81.1,919.8,-0.93,0.03,-0.09,0.01,-1.02,0.04,0.59,0.47,1.06,1.22
8476453,Nikita Kucherov,R,2024,78,1286.3,78,32.0,1.2009,-0.4513,0.2366,0.1183,0.8485,-0.4171,0.4093,0.1177,1.1126,-0.4341,0.6785,0.2048,0.0834,0.75,0.497,0.714,0.875,1.2009,-0.4513,0.863,-0.084,0.1694,0.4627,1.6635,-0.0913,1.9443,-0.7896,0.2597,-0.271,0.5952,0.0,0.4,276.2,1286.3,23.85,-9.31,2.74,0.0,26.59,-9.31,5.56,-0.87,4.69,4.93
8481754,Nikita Nesterenko,C,2024,20,203.8,20,24.0,-0.3064,0.3438,0.5944,0.2972,0.0,0.0,0.4,0.2,-0.0955,0.1072,0.0117,0.3319,0.1659,0.312,0.312,0.745,0.869,-0.3064,0.3438,-0.199,0.0372,-1.7833,1.9315,0.0341,0.0144,-1.402,2.1508,0.0311,0.1204,0.0,0.0,0.6,0.7,203.8,-0.32,0.36,0.0,0.0,-0.32,0.36,0.1,0.15,0.25,1.02
8477507,Nikita Zadorov,D,2024,81,1430.4,81,30.0,-0.124,0.2088,0.2244,0.1122,0.0474,0.1152,0.1988,0.0968,-0.028,0.1552,0.1272,0.1488,0.0733,0.44,0.427,0.721,0.873,-0.124,0.2088,-0.0341,-0.0336,-0.2471,0.4556,-0.1001,-0.088,1.3288,-0.9637,0.2089,0.3596,-0.0945,-0.0145,165.3,12.7,1430.4,-0.67,3.7,-0.02,-0.04,-0.69,3.66,0.46,1.08,1.54,1.56
8478859,Niko Mikkola,D,2024,76,1335.8,76,29.0,0.0216,-0.0398,0.2322,0.1161,-0.1346,0.1285,0.2331,0.1045,-0.0562,0.0531,-0.0031,0.1645,0.0777,0.502,0.448,0.725,0.872,0.0216,-0.0398,0.0777,-0.0033,-0.0677,-0.0718,0.0844,0.031,1.6599,-1.8991,-0.0234,0.0489,0.0,0.0045,133.2,8.6,1335.8,-1.25,1.18,0.0,0.01,-1.25,1.19,0.32,0.63,0.95,1.02
8481042,Nikolai Kovalenko,R,2024,57,642.4,57,26.0,-0.3533,-0.1102,0.3348,0.1674,0.0,0.0,0.4,0.2,-0.2078,-0.0648,-0.2726,0.2567,0.1284,0.588,0.588,0.737,0.87,-0.3533,-0.1102,-0.1924,-0.049,-1.8837,1.1097,0.1316,-0.0937,-1.7062,0.5447,0.0,0.0,0.0,0.0,0.3,47.8,642.4,-2.22,-0.69,0.0,0.0,-2.22,-0.69,0.13,0.19,0.32,0.46
