player_id,xGF_O,xGF_D,xGF_net,xGF_O_se,xGF_D_se,GF_O,GF_D,GF_net,GF_O_se,GF_D_se,SOG_O,SOG_D,SOG_net,SOG_O_se,SOG_D_se,TO_O,TO_D,TO_net,TO_O_se,TO_D_se,GA_O,GA_D,GA_net,GA_O_se,GA_D_se,BPR_O,BPR_D,BPR,BPR_O_se,BPR_D_se,BPR_se,player_name,position,prior_O,prior_D,toi_5v5,toi_pp,toi_pk,PP_O,PK_D,PP_BPR,rapm_shift_O,rapm_shift_D,rapm_weight,total_BPR,pp_toi_frac,pk_toi_frac,total_BPR_adj
8479371,0.0762,0.0076,0.0686,0.0518,0.053,-0.0589,0.4067,-0.4656,0.0219,0.0231,1.2744,0.3854,0.8889,0.0322,0.034,-0.1207,-0.1613,0.0406,0.0088,0.0093,-0.3942,0.6235,-1.0177,0.0059,0.0062,0.3182,0.115,0.4331,0.0271,0.0278,0.0388,Dante.Fabbro,D,0.0316,0.0258,7103.4,78.4,542.5,-0.0523,-0.0286,-0.0809,0.2866,0.0892,0.377,0.3957,0.01,0.07,0.3597
8480027,0.0925,0.0109,0.0817,0.0522,0.0553,0.2255,0.1522,0.0733,0.0219,0.0231,0.1353,1.1511,-1.0158,0.0322,0.034,-0.7183,-0.1718,-0.5464,0.0088,0.0093,0.0659,-2.4264,2.4923,0.0059,0.0062,0.0641,0.3683,0.4324,0.0272,0.0289,0.0397,Jason.Robertson,F,0.111,-0.0027,6428.299999999999,1264.3999999999999,4.800000000000001,0.4031,0.0144,0.4175,-0.0469,0.371,0.348,0.4273,0.164,0.001,0.4012
8478013,0.0863,0.0336,0.0527,0.0592,0.0612,-0.1709,-0.2296,0.0587,0.0219,0.0231,0.5589,1.1399,-0.581,0.0323,0.034,-0.1048,0.0748,-0.1796,0.0088,0.0093,-1.048,-0.4135,-0.6344,0.0059,0.0062,0.1761,0.2542,0.4303,0.0306,0.0317,0.0441,Jake.Walman,D,0.0657,0.0317,4759.6,295.5,530.3,-0.0985,-0.0152,-0.1137,0.1104,0.2225,0.195,0.36,0.053,0.095,0.3543
8482093,0.1458,0.0896,0.0561,0.0562,0.0607,-0.4024,0.3769,-0.7793,0.0219,0.0231,0.3525,0.6843,-0.3318,0.0323,0.034,0.3454,-0.5463,0.8917,0.0088,0.0093,-0.9302,-1.4942,0.5639,0.0059,0.0062,0.148,0.2789,0.4269,0.0292,0.0315,0.0429,Seth.Jarvis,F,0.0863,0.0104,4748.0,882.9,398.0,-0.0928,0.0062,-0.0866,0.0617,0.2685,0.239,0.323,0.146,0.066,0.3534
8477493,0.1472,0.0383,0.1089,0.0429,0.0457,-0.0166,0.6118,-0.6284,0.0218,0.023,1.3759,-0.3078,1.6837,0.0322,0.034,1.2068,-1.8185,3.0253,0.0088,0.0093,-1.2138,0.0639,-1.2777,0.0059,0.0062,0.4948,-0.0685,0.4263,0.0228,0.0243,0.0333,Aleksander.Barkov,F,0.0759,0.0422,11482.4,2482.4,1147.8,0.4557,0.0202,0.4759,0.4189,-0.1107,0.541,0.4003,0.164,0.076,0.4009
8474602,0.0199,0.0583,-0.0385,0.0431,0.0439,0.0343,0.6585,-0.6242,0.0218,0.0229,0.6761,0.4965,0.1796,0.0322,0.034,0.8912,-0.7049,1.5961,0.0088,0.0093,-1.8054,1.6495,-3.4549,0.0059,0.0062,0.2895,0.1289,0.4184,0.0229,0.0235,0.0328,Justin.Schultz,D,0.0575,-0.0457,12207.4,1721.9,215.0,0.1561,0.0091,0.1652,0.232,0.1746,0.555,0.3802,0.122,0.015,0.3678
8477919,0.009,0.0368,-0.0277,0.0574,0.059,-0.0571,0.7989,-0.8561,0.0219,0.0231,0.5865,0.2306,0.356,0.0323,0.034,0.7477,0.104,0.6438,0.0088,0.0093,-0.6568,-0.6257,-0.0311,0.0059,0.0062,0.1961,0.2202,0.4163,0.0298,0.0306,0.0427,Frederick.Gaudreau,F,0.005,0.0168,5283.3,421.4,665.7,-0.1951,-0.0286,-0.2237,0.1911,0.2034,0.246,0.3294,0.066,0.104,0.3332
8470794,0.0604,0.1889,-0.1284,0.0397,0.0421,0.0425,0.8692,-0.8267,0.0217,0.0229,-0.0674,0.717,-0.7844,0.0322,0.034,0.4589,-0.9497,1.4086,0.0088,0.0093,-1.075,0.0661,-1.1411,0.0059,0.0062,0.0923,0.3229,0.4152,0.0213,0.0226,0.0311,Joe.Pavelski,F,0.0885,0.0435,17025.8,3519.7,1153.5,0.3232,0.0508,0.374,0.0038,0.2794,0.6,0.3809,0.162,0.053,0.3823
8475462,-0.0142,0.152,-0.1663,0.042,0.0437,-0.1862,0.6847,-0.8709,0.0217,0.0229,0.297,0.8439,-0.5469,0.0322,0.034,-0.1875,0.0254,-0.213,0.0088,0.0093,-0.3754,-0.3096,-0.0658,0.0059,0.0062,0.0341,0.3783,0.4123,0.0224,0.0234,0.0324,Radko.Gudas,D,0.0428,0.057,13654.1,105.60000000000001,1832.9,-0.1362,0.0028,-0.1334,-0.0087,0.3213,0.566,0.3604,0.007,0.118,0.3371
8477506,0.1219,0.0297,0.0922,0.0444,0.0437,-0.0363,0.3593,-0.3956,0.0218,0.0229,0.3448,1.0192,-0.6744,0.0322,0.034,-0.1074,-0.1012,-0.0063,0.0088,0.0093,0.0124,0.0175,-0.0051,0.0059,0.0062,0.1244,0.2862,0.4106,0.0235,0.0234,0.0332,Ryan.Pulock,D,0.0519,0.0257,10892.5,779.2,977.2,0.097,-0.002,0.095,0.0725,0.2605,0.544,0.3594,0.062,0.077,0.3553
8471887,0.1388,0.0518,0.0871,0.0463,0.0491,-0.3374,0.1362,-0.4737,0.0218,0.023,1.66,-0.7326,2.3926,0.0322,0.034,0.1142,0.7258,-0.6115,0.0088,0.0093,-1.9164,-0.256,-1.6605,0.0059,0.0062,0.4675,-0.0611,0.4064,0.0244,0.0259,0.0356,Patric.Hornqvist,F,0.1221,0.0057,11231.7,2454.1,13.2,0.5823,0.0042,0.5865,0.3454,-0.0668,0.476,0.4375,0.179,0.001,0.3939
8477949,0.0866,0.0197,0.0669,0.0472,0.0499,0.1479,-0.2389,0.3868,0.0218,0.023,0.2921,0.8562,-0.5641,0.0322,0.034,0.9122,-0.1705,1.0828,0.0088,0.0093,-0.4906,-1.2404,0.7498,0.0059,0.0062,0.2041,0.2018,0.4059,0.0249,0.0263,0.0362,Alex.Tuch,F,0.0807,0.0466,8091.2,1363.9,640.9,0.2851,-0.0287,0.2564,0.1234,0.1552,0.458,0.362,0.135,0.063,0.3657
8478911,0.084,-0.0597,0.1436,0.05,0.0519,0.0105,0.5586,-0.5482,0.0219,0.0231,1.0559,0.35,0.7059,0.0322,0.034,-0.6502,0.0621,-0.7123,0.0088,0.0093,-0.8783,0.0901,-0.9684,0.0059,0.0062,0.272,0.1311,0.4031,0.0262,0.0272,0.0378,Matt.Roy,D,0.0436,0.0407,8449.9,107.8,996.0,-0.038,-0.0295,-0.0675,0.2284,0.0904,0.409,0.353,0.011,0.104,0.3355
8475218,0.0962,-0.0012,0.0974,0.0372,0.039,0.4183,0.6253,-0.207,0.0216,0.0228,0.2712,0.2555,0.0157,0.0322,0.0339,0.6232,-0.2639,0.8871,0.0088,0.0093,-1.079,-0.2977,-0.7813,0.0059,0.0062,0.2511,0.1455,0.3965,0.0202,0.0212,0.0292,Mattias.Ekholm,D,0.0516,-0.0145,16684.3,1044.2,2019.7,-0.2065,-0.02,-0.2265,0.1995,0.16,0.647,0.322,0.053,0.102,0.3161
8476432,0.0455,-0.0067,0.0522,0.0445,0.0442,0.2576,-0.0254,0.283,0.0218,0.0229,1.1824,0.1736,1.0088,0.0322,0.034,-0.0216,0.2286,-0.2503,0.0088,0.0093,-1.398,0.6344,-2.0325,0.0059,0.0062,0.3761,0.0194,0.3955,0.0236,0.0236,0.0334,Boone.Jenner,F,0.0641,0.0428,11096.4,1383.1000000000001,809.7,-0.1167,-0.0514,-0.1681,0.312,-0.0234,0.538,0.315,0.104,0.061,0.3208
8471702,0.0389,0.1253,-0.0863,0.0438,0.0449,-0.3066,0.7652,-1.0718,0.0218,0.023,0.0165,0.8038,-0.7873,0.0322,0.034,0.5857,-0.4326,1.0183,0.0088,0.0093,-0.5604,-0.6941,0.1336,0.0059,0.0062,0.0346,0.3561,0.3907,0.0233,0.0239,0.0334,Matt.Niskanen,D,0.0481,-0.0269,14429.4,1607.1,1450.4,-0.0114,-0.0316,-0.043,-0.0135,0.383,0.538,0.3187,0.092,0.083,0.3272
8477498,0.0918,-0.0299,0.1217,0.0391,0.0399,0.2016,0.0645,0.137,0.0217,0.0228,1.2577,0.3062,0.9516,0.0322,0.0339,0.1657,-0.5973,0.763,0.0088,0.0093,0.1694,-0.1594,0.3288,0.0059,0.0062,0.356,0.0326,0.3886,0.0211,0.0216,0.0301,Darnell.Nurse,D,0.0636,0.0217,14711.300000000001,659.3,1588.0,-0.0253,-0.0174,-0.0427,0.2924,0.0109,0.625,0.3345,0.039,0.094,0.3252
8477478,0.1666,-0.0122,0.1788,0.0522,0.0555,0.2793,-0.0539,0.3332,0.0219,0.0231,0.6515,0.3213,0.3302,0.0322,0.034,-0.2706,-0.5492,0.2787,0.0088,0.0093,-2.1474,-0.6329,-1.5145,0.0059,0.0062,0.3382,0.0489,0.3871,0.0272,0.029,0.0398,William.Carrier,F,0.0579,0.0168,5296.3,50.199999999999996,45.6,,,,0.2803,0.0321,0.345,0.3871,0.009,0.008,0.3871
8470610,0.2709,0.023,0.248,0.0462,0.0469,-0.3057,0.4635,-0.7692,0.0218,0.023,1.6326,-0.7848,2.4174,0.0322,0.034,-0.035,0.3926,-0.4276,0.0088,0.0093,-1.3587,1.2021,-2.5609,0.0059,0.0062,0.501,-0.1162,0.3849,0.0244,0.0249,0.0348,Zach.Parise,F,0.0987,-0.0001,13906.3,2556.4,967.9,0.1201,0.0873,0.2074,0.4023,-0.1161,0.499,0.3295,0.147,0.056,0.3417
8475324,0.0238,0.1938,-0.1701,0.045,0.046,-0.0835,0.6216,-0.7051,0.0218,0.023,-0.5657,1.3635,-1.9292,0.0322,0.034,0.2632,-0.5362,0.7994,0.0088,0.0093,-0.5753,-0.2283,-0.347,0.0059,0.0062,-0.0863,0.4671,0.3808,0.0238,0.0244,0.0341,Nick.Jensen,D,0.027,-0.0066,11092.1,48.2,1450.6,0.0264,0.0484,0.0748,-0.1133,0.4737,0.519,0.3411,0.004,0.115,0.3275
8471669,0.2114,-0.0594,0.2709,0.0434,0.046,-0.1754,0.242,-0.4174,0.0218,0.023,1.2209,-0.4216,1.6425,0.0322,0.034,0.4762,0.1418,0.3345,0.0088,0.0093,-1.7229,-0.2609,-1.462,0.0059,0.0062,0.4455,-0.0672,0.3783,0.0231,0.0244,0.0336,Paul.Stastny,F,0.0516,-0.0096,13990.1,2406.5,1002.8,0.2183,-0.0722,0.1461,0.3939,-0.0576,0.533,0.3302,0.138,0.058,0.3336
8476872,0.1242,0.0252,0.099,0.0489,0.0488,0.2262,0.3894,-0.1632,0.0218,0.023,0.7739,0.2837,0.4902,0.0322,0.034,-0.6831,-0.1238,-0.5593,0.0088,0.0093,-0.9669,0.3093,-1.2762,0.0059,0.0062,0.264,0.1136,0.3776,0.0257,0.0258,0.0364,Scott.Laughton,F,0.0275,0.009,8662.7,363.5,1136.1,-0.0922,-0.0038,-0.096,0.2365,0.1046,0.452,0.3182,0.036,0.112,0.3111
8478413,0.0822,0.1295,-0.0473,0.054,0.0547,0.2974,0.465,-0.1676,0.0219,0.0231,0.3838,0.2584,0.1253,0.0323,0.034,0.864,-0.0978,0.9618,0.0088,0.0093,-0.401,1.1852,-1.5862,0.0059,0.0062,0.238,0.1381,0.3761,0.0281,0.0286,0.0401,Jordan.Greenway,F,0.0156,0.0112,5848.4,214.8,527.5,0.0405,0.0076,0.0481,0.2224,0.1269,0.335,0.3357,0.033,0.08,0.322
8480835,0.0317,0.0481,-0.0164,0.0637,0.0685,0.546,0.1973,0.3487,0.022,0.0232,0.1574,0.6349,-0.4775,0.0323,0.034,-0.5871,-0.1488,-0.4383,0.0088,0.0093,-0.657,-1.5575,0.9005,0.0059,0.0062,0.1234,0.2467,0.3701,0.0328,0.0352,0.0481,Jack.Drury,F,0.0329,0.0531,2746.0,172.3,270.1,,,,0.0905,0.1936,0.043,0.3701,0.054,0.085,0.3701
8477845,0.1019,0.1212,-0.0193,0.0438,0.0453,-0.3122,0.3006,-0.6129,0.0218,0.023,0.1669,0.7455,-0.5786,0.0322,0.034,0.8496,-0.574,1.4236,0.0088,0.0093,-1.141,0.0663,-1.2073,0.0059,0.0062,0.1375,0.2326,0.3701,0.0233,0.0241,0.0335,Trevor.van.Riemsdyk,D,0.03,0.0257,11244.6,147.3,1138.4,-0.0702,-0.0322,-0.1024,0.1075,0.2069,0.536,0.3284,0.012,0.091,0.3047
8478483,0.0792,0.1426,-0.0635,0.0424,0.0446,0.6367,0.0695,0.5673,0.0218,0.0229,-0.7669,1.3672,-2.1341,0.0322,0.034,0.2654,-0.3069,0.5723,0.0088,0.0093,0.7297,-1.2746,2.0043,0.0059,0.0062,-0.0469,0.4151,0.3682,0.0226,0.0238,0.0328,Mitchell.Marner,F,0.0818,0.0383,10611.199999999999,2014.8000000000002,1035.8,0.4136,0.1181,0.5317,-0.1287,0.3768,0.555,0.3559,0.147,0.076,0.3549
8477505,0.0249,-0.0428,0.0677,0.0442,0.0452,0.3335,-0.1134,0.4468,0.0218,0.023,0.8786,0.252,0.6265,0.0322,0.034,0.8492,-0.1843,1.0335,0.0088,0.0093,-0.6812,-0.6529,-0.0284,0.0059,0.0062,0.334,0.0321,0.3661,0.0234,0.0241,0.0336,Alexander.Wennberg,F,-0.0004,0.0104,11318.3,1826.6000000000001,1232.6,0.2268,-0.0728,0.154,0.3344,0.0217,0.533,0.3108,0.127,0.086,0.324
8475176,-0.0068,0.1431,-0.1499,0.0444,0.0462,0.2572,0.2243,0.0329,0.0218,0.023,0.8288,-0.1869,1.0156,0.0322,0.034,0.8062,-0.3987,1.2049,0.0088,0.0093,-1.2425,-0.2554,-0.9871,0.0059,0.0062,0.3156,0.0504,0.366,0.0235,0.0245,0.034,Ryan.Ellis,D,0.0624,0.0046,9332.1,1090.1,858.2,-0.049,0.1065,0.0575,0.2532,0.0458,0.522,0.3062,0.097,0.076,0.3125
8478519,0.0529,0.0546,-0.0017,0.0492,0.0513,-0.3541,0.7696,-1.1236,0.0219,0.023,-0.0263,0.9231,-0.9494,0.0322,0.034,-0.2668,-0.2592,-0.0076,0.0088,0.0093,-1.4259,-0.5835,-0.8424,0.0059,0.0062,0.0086,0.3536,0.3622,0.0258,0.0269,0.0373,Anthony.Cirelli,F,0.0404,0.0364,7519.599999999999,565.2,1243.5,0.1087,-0.0278,0.0809,-0.0318,0.3172,0.424,0.2949,0.061,0.133,0.3136
8475722,0.1733,-0.0282,0.2015,0.0444,0.046,0.0579,-0.0575,0.1154,0.0218,0.023,1.4547,-0.0236,1.4783,0.0322,0.034,0.1035,-1.1137,1.2172,0.0088,0.0093,-0.7496,-0.0896,-0.66,0.0059,0.0062,0.4516,-0.0912,0.3604,0.0235,0.0244,0.0339,Jason.Zucker,F,0.0716,-0.0079,10797.4,1313.8,208.3,0.0721,0.0576,0.1297,0.38,-0.0833,0.525,0.3245,0.107,0.017,0.3148
8478445,-0.0139,0.022,-0.0359,0.0448,0.0464,0.177,0.4122,-0.2352,0.0218,0.023,-0.0977,1.0559,-1.1536,0.0322,0.034,-0.4165,-0.0288,-0.3878,0.0088,0.0093,0.0325,-2.1158,2.1483,0.0059,0.0062,-0.0282,0.388,0.3598,0.0237,0.0246,0.0342,Mathew.Barzal,F,0.0672,0.0123,9053.2,1698.7,15.1,0.1929,0.0043,0.1972,-0.0954,0.3757,0.516,0.333,0.158,0.001,0.321
8478416,0.0675,0.0316,0.0358,0.05,0.0516,0.1625,0.1001,0.0624,0.0219,0.023,0.6633,0.5355,0.1277,0.0322,0.034,0.374,-0.6039,0.9779,0.0088,0.0093,-0.5244,0.0045,-0.5289,0.0059,0.0062,0.2475,0.1122,0.3597,0.0262,0.0271,0.0377,Erik.Cernak,D,0.0333,0.0092,7534.3,39.5,1240.0,-0.0329,-0.0176,-0.0505,0.2142,0.103,0.412,0.3049,0.004,0.141,0.3001
8478233,0.1772,0.0389,0.1383,0.05,0.0538,0.2034,0.2005,0.003,0.0219,0.0231,-0.0367,0.8084,-0.8451,0.0322,0.034,0.0377,-0.3336,0.3713,0.0088,0.0093,-0.4994,-0.4479,-0.0515,0.0059,0.0062,0.1333,0.2253,0.3585,0.0262,0.0281,0.0384,Andrew.Mangiapane,F,0.0455,0.0156,6833.5,652.7,348.0,-0.1093,0.0622,-0.0471,0.0878,0.2097,0.39,0.3064,0.083,0.044,0.298
8476292,0.0129,0.1462,-0.1333,0.0427,0.0446,-0.0888,0.0424,-0.1313,0.0218,0.0229,0.4631,0.6687,-0.2055,0.0322,0.034,0.2943,-0.53,0.8243,0.0088,0.0093,-0.7496,-0.4923,-0.2573,0.0059,0.0062,0.1427,0.2145,0.3571,0.0227,0.0238,0.0329,Ondrej.Palat,F,0.04,0.0217,11629.3,1571.8,739.6,0.2991,0.1751,0.4742,0.1027,0.1928,0.552,0.3409,0.113,0.053,0.3396
8478970,0.0469,-0.0502,0.0971,0.0582,0.0629,0.5738,-0.2902,0.864,0.0219,0.0231,0.5801,0.365,0.2151,0.0323,0.034,0.3687,0.1991,0.1697,0.0088,0.0093,-0.1533,-1.6761,1.5228,0.0059,0.0062,0.2654,0.0907,0.3561,0.0301,0.0325,0.0443,Jalen.Chatfield,D,0.04,-0.0226,4847.2,9.9,398.4,,,,0.2254,0.1133,0.188,0.3561,0.002,0.076,0.3561
8475786,0.2626,-0.0483,0.3109,0.0431,0.0448,0.0339,0.3012,-0.2673,0.0218,0.023,1.0862,-0.1684,1.2545,0.0322,0.034,0.5324,-0.8853,1.4177,0.0088,0.0093,-0.5339,0.1362,-0.6701,0.0059,0.0062,0.4286,-0.0746,0.3541,0.0229,0.0239,0.0331,Zach.Hyman,F,0.0924,-0.027,10324.9,1229.1,971.1,0.4638,0.0615,0.5253,0.3362,-0.0476,0.547,0.3422,0.098,0.078,0.3434
8478046,0.0717,0.0993,-0.0275,0.0508,0.0523,-0.1035,0.3566,-0.4601,0.0219,0.0231,0.1761,0.7904,-0.6143,0.0322,0.034,0.2334,-0.9343,1.1676,0.0088,0.0093,-1.3404,-0.1201,-1.2203,0.0059,0.0062,0.1267,0.2258,0.3525,0.0266,0.0274,0.0382,Danton.Heinen,F,0.0292,0.0258,7023.4,650.4,260.9,-0.2652,0.0075,-0.2577,0.0975,0.2,0.396,0.2905,0.082,0.033,0.2758
8480036,0.1402,0.0621,0.0781,0.0436,0.0451,0.0998,0.3454,-0.2456,0.0218,0.023,0.3972,0.2918,0.1054,0.0322,0.034,-0.1419,0.0008,-0.1427,0.0088,0.0093,0.0641,-1.0586,1.1227,0.0059,0.0062,0.1614,0.1894,0.3508,0.0232,0.024,0.0334,Miro.Heiskanen,D,0.0725,-0.0214,10391.8,1427.6,838.9,0.2898,0.0928,0.3826,0.0889,0.2108,0.538,0.3268,0.113,0.066,0.3278
8479944,-0.0011,0.1124,-0.1135,0.0573,0.0587,-0.3665,0.8826,-1.2492,0.0219,0.0231,0.6778,0.316,0.3618,0.0323,0.034,0.3915,-0.4025,0.794,0.0088,0.0093,-0.4744,0.4826,-0.957,0.0059,0.0062,0.1361,0.2147,0.3507,0.0297,0.0305,0.0426,Zachary.Aston.Reese,F,0.018,0.0468,4646.3,56.7,523.4,-0.0748,0.022,-0.0528,0.1181,0.1679,0.249,0.3132,0.011,0.1,0.2916
8478449,0.1003,0.0754,0.0249,0.0508,0.053,0.7413,-0.3472,1.0885,0.0219,0.0231,0.5054,0.6857,-0.1803,0.0322,0.034,-0.307,-0.2547,-0.0524,0.0088,0.0093,0.7351,-0.0864,0.8214,0.0059,0.0062,0.2247,0.1246,0.3494,0.0266,0.0278,0.0384,Roope.Hintz,F,0.0891,-0.0042,6614.2,1278.7,440.9,0.6032,0.0799,0.6831,0.1356,0.1288,0.39,0.3741,0.153,0.053,0.3527
8484258,0.0681,0.0536,0.0146,0.0659,0.07,0.7605,-0.2365,0.997,0.022,0.0232,-0.0946,0.3481,-0.4427,0.0323,0.034,-0.2078,0.8604,-1.0683,0.0088,0.0093,-0.2088,-2.4696,2.2609,0.0059,0.0062,0.1232,0.2183,0.3415,0.0339,0.036,0.0494,,D,0.0666,0.0468,2489.1,34.8,64.19999999999999,,,,0.0566,0.1715,0.0,0.3415,0.013,0.025,0.3415
8480113,-0.0131,-0.0381,0.025,0.049,0.0506,0.2628,0.3387,-0.0758,0.0218,0.023,0.7905,0.3781,0.4124,0.0322,0.034,0.1812,-0.2646,0.4458,0.0088,0.0093,-0.9213,0.3536,-1.2749,0.0059,0.0062,0.2545,0.0849,0.3394,0.0257,0.0266,0.037,Alex.Iafallo,F,0.0326,0.0031,8405.4,1121.6,807.0,0.0112,-0.0912,-0.08,0.2219,0.0818,0.434,0.2702,0.109,0.078,0.2816
8476967,0.0017,0.1536,-0.1518,0.0449,0.0469,-0.0722,0.3213,-0.3935,0.0218,0.023,-0.0597,0.9471,-1.0068,0.0322,0.034,0.6074,-0.6908,1.2982,0.0088,0.0093,0.4766,-1.2921,1.7687,0.0059,0.0062,-0.0057,0.3436,0.3379,0.0238,0.0249,0.0344,Brett.Kulak,D,0.037,-0.0142,10120.7,63.599999999999994,562.4,-0.0811,-0.0227,-0.1038,-0.0427,0.3578,0.51,0.3165,0.006,0.052,0.2772
8477946,0.1497,-0.0493,0.199,0.0435,0.0448,0.3258,-0.2714,0.5972,0.0218,0.0229,1.8112,-0.7031,2.5143,0.0322,0.034,-0.1275,0.0126,-0.1402,0.0088,0.0093,-1.0248,-0.0344,-0.9904,0.0059,0.0062,0.5555,-0.2179,0.3376,0.0231,0.0239,0.0332,Dylan.Larkin,F,0.0816,-0.0037,11830.7,2065.0,804.3000000000001,0.035,-0.0105,0.0245,0.4739,-0.2142,0.544,0.276,0.14,0.055,0.2877
8475193,0.1477,0.1381,0.0096,0.0428,0.0461,-0.4689,0.5774,-1.0464,0.0218,0.023,1.013,-0.0652,1.0781,0.0322,0.034,-0.122,-1.7658,1.6438,0.0088,0.0093,-1.5723,-0.4741,-1.0983,0.0059,0.0062,0.2819,0.0543,0.3363,0.0228,0.0245,0.0334,Tomas.Tatar,F,0.0568,-0.0019,11620.1,1697.8,29.099999999999998,0.2144,0.0087,0.2231,0.2251,0.0562,0.538,0.3201,0.127,0.002,0.3033
8471724,0.1287,0.0011,0.1276,0.0379,0.0401,0.1615,0.3588,-0.1973,0.0217,0.0229,0.8891,0.0764,0.8127,0.0322,0.0339,0.566,-0.5501,1.1161,0.0088,0.0093,0.1964,0.4575,-0.2611,0.0059,0.0062,0.3103,0.0199,0.3302,0.0205,0.0217,0.0298,Kris.Letang,D,0.0827,-0.0051,21107.2,3567.5,2129.1,0.2134,0.0116,0.225,0.2276,0.025,0.633,0.2893,0.133,0.079,0.2983
8471729,-0.0718,0.1843,-0.2561,0.0455,0.0445,-0.2214,0.7962,-1.0176,0.0218,0.0229,-0.6928,1.501,-2.1938,0.0322,0.034,1.3321,-0.4137,1.7458,0.0088,0.0093,0.5075,0.6299,-0.1224,0.0059,0.0062,-0.1619,0.4918,0.3299,0.0241,0.0237,0.0338,Kris.Russell,D,0.0337,0.0745,13622.2,1192.6,1034.1,-0.0146,0.0433,0.0287,-0.1956,0.4173,0.527,0.2853,0.075,0.065,0.2806
8476438,0.0925,0.0513,0.0412,0.0424,0.0436,-0.3085,0.1007,-0.4093,0.0218,0.0229,0.4121,0.7901,-0.378,0.0322,0.034,0.409,-1.2331,1.6421,0.0088,0.0093,-1.2747,-0.5413,-0.7334,0.0059,0.0062,0.1662,0.1622,0.3284,0.0226,0.0233,0.0325,Brandon.Saad,F,0.0589,-0.018,13092.0,1529.4,898.1,-0.1463,0.0847,-0.0616,0.1073,0.1802,0.563,0.2675,0.099,0.058,0.2709
8475314,0.1545,0.0675,0.087,0.0418,0.0429,-0.5237,0.1649,-0.6886,0.0217,0.0229,0.3608,0.4908,-0.1301,0.0322,0.034,0.1476,0.3101,-0.1625,0.0088,0.0093,-0.7914,-0.5953,-0.1961,0.0059,0.0062,0.1186,0.2089,0.3275,0.0223,0.023,0.032,Anders.Lee,F,0.0975,-0.0293,12060.5,2090.9,11.9,0.1141,0.0063,0.1204,0.0211,0.2382,0.576,0.2957,0.148,0.001,0.2871
8471769,0.0168,0.1189,-0.1021,0.0466,0.0476,-0.7663,0.462,-1.2283,0.0218,0.023,0.4772,0.3613,0.1158,0.0322,0.034,0.8335,0.3602,0.4733,0.0088,0.0093,-1.1474,-0.0801,-1.0673,0.0059,0.0062,0.0943,0.2331,0.3274,0.0246,0.0252,0.0352,Niklas.Hjalmarsson,D,0.0105,0.0532,13791.6,94.9,1995.8000000000002,-0.0949,0.0546,-0.0403,0.0838,0.1799,0.487,0.2906,0.006,0.126,0.2724
8481524,0.1556,-0.0215,0.1771,0.0561,0.0589,0.6361,0.3824,0.2537,0.0219,0.0231,-0.1213,0.5436,-0.6649,0.0323,0.034,-0.5312,0.4152,-0.9464,0.0088,0.0093,-0.1763,-0.3393,0.163,0.0059,0.0062,0.1217,0.2047,0.3264,0.0291,0.0306,0.0422,Bowen.Byram,D,0.0458,-0.0414,5661.2,365.2,376.8,-0.053,-0.0006,-0.0536,0.0759,0.2461,0.263,0.2855,0.057,0.059,0.2714
8479365,0.1239,0.0513,0.0726,0.0594,0.0603,-0.3044,0.1909,-0.4953,0.0219,0.0231,0.2345,0.8557,-0.6212,0.0323,0.034,-0.4105,-0.0583,-0.3522,0.0088,0.0093,-0.3085,-0.7808,0.4723,0.0059,0.0062,0.0556,0.2703,0.3259,0.0307,0.0313,0.0438,Trent.Frederic,F,0.0219,0.01,4563.8,108.6,153.4,,,,0.0337,0.2603,0.206,0.3259,0.023,0.032,0.3259
8482245,0.0548,0.0313,0.0235,0.0545,0.0562,0.3132,0.3758,-0.0626,0.0219,0.0231,-0.2085,0.6739,-0.8823,0.0323,0.034,0.3588,0.7423,-0.3835,0.0088,0.0093,0.4302,-0.6508,1.081,0.0059,0.0062,0.0328,0.2908,0.3237,0.0284,0.0293,0.0408,Artem.Zub,D,0.0221,0.0202,6385.4,51.7,806.3,-0.0353,0.0495,0.0142,0.0107,0.2706,0.311,0.2906,0.007,0.111,0.274
8476392,0.2216,0.066,0.1556,0.0459,0.0466,-0.3807,0.3454,-0.7261,0.0218,0.023,0.9965,-0.4614,1.4579,0.0322,0.034,-0.3227,-0.162,-0.1607,0.0088,0.0093,-2.3076,-0.0921,-2.2155,0.0059,0.0062,0.3459,-0.0227,0.3231,0.0242,0.0247,0.0346,Adam.Lowry,F,0.0178,0.0292,10066.7,508.59999999999997,1572.3,-0.0932,0.0505,-0.0427,0.3281,-0.0519,0.505,0.2704,0.042,0.129,0.2686
8477416,0.0845,0.0651,0.0194,0.0475,0.049,-0.2591,0.1476,-0.4067,0.0218,0.023,0.6974,0.1925,0.5049,0.0322,0.034,0.502,-1.0118,1.5138,0.0088,0.0093,-2.2129,-0.2346,-1.9783,0.0059,0.0062,0.2754,0.0457,0.3212,0.025,0.0259,0.036,Oliver.Bjorkstrand,F,0.0724,-0.0018,8831.8,1481.8,7.3999999999999995,0.0124,0.0034,0.0158,0.203,0.0475,0.464,0.2766,0.144,0.001,0.2729
