player_id,xGF_O,xGF_D,xGF_net,xGF_O_se,xGF_D_se,GF_O,GF_D,GF_net,GF_O_se,GF_D_se,SOG_O,SOG_D,SOG_net,SOG_O_se,SOG_D_se,TO_O,TO_D,TO_net,TO_O_se,TO_D_se,GA_O,GA_D,GA_net,GA_O_se,GA_D_se,BPR_O,BPR_D,BPR,BPR_O_se,BPR_D_se,BPR_se,player_name,position,prior_O,prior_D
8476423,0.0223,-0.0115,0.0338,0.067,0.0695,-0.0865,-0.1259,0.0393,0.022,0.0232,0.0382,-0.0664,0.1046,0.0323,0.034,0.0279,-0.0666,0.0944,0.0088,0.0093,-0.1631,0.3005,-0.4635,0.0059,0.0062,0.0148,-0.0553,-0.0405,0.0344,0.0357,0.0496,Reid.Boucher,F,0.0474,-0.0126
8481433,-0.0039,-0.0014,-0.0025,0.0702,0.0727,-0.0649,0.0375,-0.1024,0.022,0.0232,0.0166,-0.0301,0.0467,0.0323,0.034,-0.0425,-0.2012,0.1588,0.0088,0.0093,0.3576,0.0475,0.3101,0.0059,0.0062,-0.0249,-0.0157,-0.0406,0.036,0.0373,0.0518,Taro.Hirose,F,0.0058,-0.0114
8471296,-0.0437,0.0483,-0.0919,0.0533,0.0543,-0.3358,0.6091,-0.9449,0.0219,0.0231,-0.3752,0.0306,-0.4057,0.0322,0.034,0.1302,0.1792,-0.0489,0.0088,0.0093,0.714,-0.0427,0.7567,0.0059,0.0062,-0.1755,0.1347,-0.0408,0.0278,0.0284,0.0397,Alexei.Emelin,D,0.0125,0.0106
8475268,-0.0125,0.041,-0.0535,0.0626,0.0627,-0.3368,0.3299,-0.6667,0.022,0.0231,0.0416,0.0778,-0.0362,0.0323,0.034,-0.1144,-0.2578,0.1434,0.0088,0.0093,0.1542,1.2955,-1.1413,0.0059,0.0062,-0.0606,0.0198,-0.0408,0.0323,0.0324,0.0457,Gabriel.Bourque,F,-0.0003,0.0459
8468085,0.031,-0.0393,0.0704,0.0586,0.0597,-0.1407,0.0029,-0.1435,0.0219,0.0231,0.2432,-0.2373,0.4805,0.0323,0.034,-0.0886,-0.0471,-0.0415,0.0088,0.0093,-0.2012,0.4317,-0.633,0.0059,0.0062,0.0506,-0.0915,-0.0409,0.0303,0.031,0.0434,Radim.Vrbata,F,0.0835,-0.0331
8477455,-0.0352,0.0216,-0.0568,0.0616,0.0627,-0.2198,0.1369,-0.3567,0.022,0.0231,0.0771,-0.0633,0.1404,0.0323,0.034,-0.0354,0.0735,-0.109,0.0088,0.0093,0.8108,-0.1226,0.9333,0.0059,0.0062,-0.0682,0.0267,-0.0414,0.0318,0.0324,0.0454,Jacob.De.La.Rose,F,-0.0178,0.0276
8480326,0.021,-0.0,0.0211,0.0676,0.0701,-0.2555,0.0437,-0.2992,0.022,0.0232,0.0379,-0.1099,0.1478,0.0323,0.034,0.1252,0.2465,-0.1212,0.0088,0.0093,-0.2094,0.8768,-1.0862,0.0059,0.0062,-0.0036,-0.0379,-0.0415,0.0347,0.036,0.05,Sheldon.Dries,F,0.0414,0.0179
8480829,0.0114,0.0037,0.0077,0.051,0.0553,-0.2402,-0.063,-0.1772,0.0219,0.0231,-0.3958,0.344,-0.7399,0.0322,0.034,-0.3697,-0.9256,0.5559,0.0088,0.0093,-1.35,-0.7877,-0.5623,0.0059,0.0062,-0.0856,0.0441,-0.0415,0.0267,0.0289,0.0393,Jesperi.Kotkaniemi,F,0.0294,0.008
8465058,0.0094,-0.0149,0.0242,0.0614,0.0644,-0.1596,0.0286,-0.1882,0.022,0.0232,0.1063,-0.2057,0.312,0.0323,0.034,0.0821,-0.0833,0.1653,0.0088,0.0093,-0.8099,0.742,-1.5519,0.0059,0.0062,0.0415,-0.0831,-0.0416,0.0317,0.0332,0.0459,Michal.Rozsival,D,0.0223,-0.0145
8471956,-0.0081,0.0209,-0.029,0.0623,0.0645,-0.351,-0.001,-0.35,0.022,0.0232,0.0128,-0.0111,0.0239,0.0323,0.034,0.0282,0.0377,-0.0094,0.0088,0.0093,-0.2921,0.2873,-0.5794,0.0059,0.0062,-0.0405,-0.0014,-0.0419,0.0321,0.0333,0.0463,Andrew.Desjardins,F,0.0022,0.0404
8478397,-0.0349,0.066,-0.1009,0.0453,0.0474,0.1017,0.0106,0.0911,0.0218,0.023,0.0308,-0.3394,0.3702,0.0322,0.034,0.8237,-0.1444,0.9681,0.0088,0.0093,0.6993,0.4907,0.2087,0.0059,0.0062,0.026,-0.0684,-0.0423,0.024,0.0251,0.0347,Rasmus.Andersson,D,0.0516,0.0003
8477953,-0.0473,-0.0938,0.0465,0.0504,0.0523,0.1536,0.372,-0.2184,0.0219,0.0231,0.2651,-0.3534,0.6186,0.0322,0.034,0.4204,-0.8386,1.259,0.0088,0.0093,0.1776,-0.0216,0.1992,0.0059,0.0062,0.0758,-0.1183,-0.0425,0.0264,0.0274,0.0381,Kasperi.Kapanen,F,0.0265,-0.0394
8476476,0.0052,-0.0007,0.0059,0.0602,0.0618,-0.1457,0.1979,-0.3436,0.0219,0.0231,-0.0206,-0.0777,0.0572,0.0323,0.034,0.0598,0.0248,0.035,0.0088,0.0093,0.2154,0.6875,-0.4721,0.0059,0.0062,-0.0288,-0.0138,-0.0426,0.0311,0.032,0.0446,Joe.Morrow,D,0.0341,-0.024
8481572,0.022,-0.0193,0.0413,0.07,0.0732,-0.0249,-0.0599,0.0351,0.022,0.0232,-0.0581,-0.0596,0.0016,0.0323,0.034,0.1698,-0.1319,0.3017,0.0088,0.0093,0.1395,0.0636,0.0759,0.0059,0.0062,-0.0009,-0.0422,-0.0431,0.0359,0.0375,0.0519,Ville.Heinola,D,0.0436,-0.0343
8475209,0.0196,0.0043,0.0153,0.0517,0.0534,-0.0398,0.1734,-0.2131,0.0219,0.0231,-0.0869,-0.1368,0.0499,0.0322,0.034,0.1879,-0.811,0.9989,0.0088,0.0093,-0.1697,-0.1171,-0.0526,0.0059,0.0062,0.0028,-0.0459,-0.0431,0.027,0.028,0.0389,Richard.Panik,F,0.0277,0.014
8471326,-0.0109,-0.0552,0.0443,0.0734,0.0773,-0.0034,-0.0161,0.0127,0.022,0.0232,-0.0047,-0.0245,0.0198,0.0323,0.0341,-0.0014,-0.0064,0.005,0.0088,0.0093,0.0006,0.0051,-0.0046,0.0059,0.0062,-0.0071,-0.036,-0.0431,0.0375,0.0395,0.0545,Patrick.Bordeleau,F,-0.0211,-0.1071
8479550,0.0051,0.0163,-0.0111,0.0709,0.074,-0.1511,-0.1693,0.0182,0.022,0.0232,-0.0303,-0.0078,-0.0225,0.0323,0.034,0.1732,-0.1631,0.3363,0.0088,0.0093,-0.188,0.1411,-0.3291,0.0059,0.0062,-0.0089,-0.0344,-0.0433,0.0363,0.0379,0.0525,Tanner.Laczynski,F,0.0279,0.0262
8478561,-0.0098,0.0034,-0.0133,0.0662,0.0678,-0.1956,0.0472,-0.2428,0.022,0.0232,-0.0162,-0.0498,0.0336,0.0323,0.034,0.035,0.076,-0.0409,0.0088,0.0093,-0.1,0.3486,-0.4486,0.0059,0.0062,-0.0317,-0.0116,-0.0433,0.034,0.0349,0.0487,Andreas.Martinsen,F,0.0007,-0.0008
8470598,0.056,-0.0639,0.1199,0.0549,0.0554,0.3199,0.138,0.1818,0.0219,0.0231,0.1932,-0.3404,0.5336,0.0323,0.034,0.1868,-0.1267,0.3135,0.0088,0.0093,0.9334,1.0512,-0.1178,0.0059,0.0062,0.0924,-0.1358,-0.0434,0.0286,0.0289,0.0406,Thomas.Vanek,F,0.0949,-0.0662
8481708,0.017,-0.0101,0.0271,0.07,0.073,-0.2166,0.0033,-0.2199,0.022,0.0232,-0.0154,-0.0372,0.0218,0.0323,0.034,0.3053,-0.0757,0.3811,0.0088,0.0093,-0.0109,0.441,-0.4519,0.0059,0.0062,-0.0086,-0.0349,-0.0435,0.0359,0.0374,0.0518,Zac.Jones,D,0.0369,-0.0149
8478491,-0.0163,0.016,-0.0323,0.0614,0.0623,-0.3444,0.4823,-0.8267,0.022,0.0231,-0.1055,0.0753,-0.1807,0.0323,0.034,0.264,-0.624,0.888,0.0088,0.0093,0.9369,-0.043,0.9799,0.0059,0.0062,-0.1047,0.0612,-0.0435,0.0317,0.0322,0.0452,Jacob.Larsson,D,0.0202,-0.0336
8479523,0.0236,-0.0393,0.0629,0.0684,0.0722,-0.1708,0.0031,-0.1739,0.022,0.0232,0.0086,-0.119,0.1276,0.0323,0.034,0.2773,-0.1384,0.4157,0.0088,0.0093,-0.1,-0.0315,-0.0685,0.0059,0.0062,0.0087,-0.0524,-0.0437,0.0351,0.037,0.051,Lucas.Carlsson,D,0.0329,-0.0659
8476474,0.041,-0.0449,0.0858,0.0561,0.0591,-0.1215,0.1632,-0.2847,0.0219,0.0231,-0.294,-0.1045,-0.1896,0.0323,0.034,0.5634,-0.6866,1.2499,0.0088,0.0093,-1.4522,0.2812,-1.7334,0.0059,0.0062,0.0295,-0.0734,-0.0439,0.0291,0.0307,0.0423,Stefan.Noesen,F,0.0553,0.0052
8477509,-0.0017,0.012,-0.0137,0.0601,0.0619,-0.4872,0.3895,-0.8767,0.0219,0.0231,-0.0039,-0.098,0.094,0.0323,0.034,0.6723,-0.1494,0.8217,0.0088,0.0093,0.1773,0.9129,-0.7356,0.0059,0.0062,-0.0415,-0.0026,-0.0442,0.0311,0.032,0.0446,Mirco.Mueller,D,0.0096,0.0133
8474722,0.019,-0.0288,0.0478,0.0669,0.0691,-0.1033,0.057,-0.1604,0.022,0.0232,0.0402,-0.0739,0.1141,0.0323,0.034,-0.0757,0.0119,-0.0876,0.0088,0.0093,0.1138,0.4168,-0.3029,0.0059,0.0062,-0.0062,-0.0381,-0.0443,0.0344,0.0355,0.0494,Luke.Witkowski,F,0.0393,-0.0595
8478434,0.0011,0.0384,-0.0373,0.058,0.0598,0.0783,0.0179,0.0604,0.0219,0.0231,-0.3116,-0.0636,-0.248,0.0323,0.034,0.3781,0.0491,0.3289,0.0088,0.0093,-0.2749,0.8155,-1.0903,0.0059,0.0062,-0.0226,-0.0218,-0.0444,0.03,0.031,0.0432,Keegan.Kolesar,F,0.0096,0.0337
8474597,0.0051,-0.02,0.0251,0.0637,0.0654,-0.0826,0.0206,-0.1032,0.022,0.0232,0.0419,-0.1228,0.1647,0.0323,0.034,0.2306,-0.0923,0.3228,0.0088,0.0093,-0.3749,0.8301,-1.205,0.0059,0.0062,0.0282,-0.0727,-0.0445,0.0328,0.0337,0.0471,Cody.Goloubef,D,0.0181,-0.0566
8482762,0.0201,0.012,0.0081,0.0655,0.068,0.3395,-0.5151,0.8545,0.022,0.0232,-0.1711,0.122,-0.2931,0.0323,0.034,-0.049,0.6558,-0.7048,0.0088,0.0093,1.6154,-0.1191,1.7344,0.0059,0.0062,-0.0442,-0.0003,-0.0445,0.0337,0.035,0.0486,Simon.Edvinsson,D,0.0166,0.0285
8475199,0.0282,-0.0507,0.0788,0.0662,0.0693,-0.0817,0.0197,-0.1014,0.022,0.0232,0.0252,-0.0794,0.1046,0.0323,0.034,0.1355,-0.1629,0.2984,0.0088,0.0093,-0.0992,0.361,-0.4602,0.0059,0.0062,0.0195,-0.0641,-0.0446,0.034,0.0356,0.0493,Eric.Gelinas,D,0.0621,-0.098
8476390,-0.0142,-0.0383,0.0241,0.0704,0.0728,-0.0208,0.0189,-0.0397,0.022,0.0232,-0.0014,-0.0368,0.0355,0.0323,0.034,0.0247,-0.0111,0.0358,0.0088,0.0093,-0.0366,0.306,-0.3426,0.0059,0.0062,-0.0076,-0.0373,-0.0449,0.0361,0.0373,0.0519,Joseph.Cramarossa,F,-0.0268,-0.0723
8477369,-0.0331,-0.0611,0.028,0.0536,0.0544,-0.3181,0.4001,-0.7182,0.0219,0.0231,-0.1261,0.0038,-0.1299,0.0323,0.034,1.212,-0.442,1.6539,0.0088,0.0093,-0.8823,1.622,-2.5044,0.0059,0.0062,0.016,-0.0611,-0.0451,0.0279,0.0284,0.0399,Carson.Soucy,D,0.0286,-0.0019
8479983,0.0873,-0.0153,0.1027,0.0524,0.052,-0.1864,-0.1051,-0.0813,0.0219,0.0231,-0.6389,0.4059,-1.0448,0.0322,0.034,1.2508,-0.5885,1.8393,0.0088,0.0093,-0.1021,0.7479,-0.85,0.0059,0.0062,-0.0457,0.0007,-0.0451,0.0273,0.0273,0.0386,Mario.Ferraro,D,0.0195,0.029
8479981,0.0194,-0.0072,0.0267,0.069,0.0719,-0.33,0.1649,-0.495,0.022,0.0232,-0.0046,-0.0776,0.073,0.0323,0.034,0.2051,-0.2299,0.435,0.0088,0.0093,-0.1104,0.2845,-0.3949,0.0059,0.0062,-0.0241,-0.0211,-0.0452,0.0354,0.0369,0.0511,Jonah.Gadjovich,F,0.0204,-0.0012
8477341,0.0009,-0.0252,0.0261,0.057,0.0599,-0.0318,0.4364,-0.4681,0.0219,0.0231,0.0063,-0.3293,0.3356,0.0323,0.034,0.8932,-0.8113,1.7045,0.0088,0.0093,-0.0024,0.6984,-0.7008,0.0059,0.0062,0.0508,-0.0962,-0.0454,0.0296,0.0311,0.0429,Andreas.Johnsson,F,0.0397,0.0041
8475287,0.0655,-0.014,0.0795,0.0452,0.0465,0.1352,-0.3599,0.4951,0.0218,0.023,0.1233,-0.4001,0.5234,0.0322,0.034,0.1086,-0.3818,0.4903,0.0088,0.0093,-0.7141,-0.2831,-0.431,0.0059,0.0062,0.1152,-0.1606,-0.0454,0.0239,0.0247,0.0344,Erik.Haula,F,0.0397,-0.0015
8481061,-0.0066,0.0087,-0.0153,0.0706,0.0736,-0.1439,0.0049,-0.1488,0.022,0.0232,-0.0388,-0.0279,-0.0109,0.0323,0.034,0.1347,-0.0136,0.1483,0.0088,0.0093,0.3167,0.14,0.1767,0.0059,0.0062,-0.038,-0.0075,-0.0455,0.0362,0.0377,0.0523,Jasper.Weatherby,F,-0.0068,0.0156
8481133,0.0003,-0.032,0.0324,0.0701,0.0735,0.3553,-0.3354,0.6907,0.022,0.0232,-0.0617,-0.0443,-0.0174,0.0323,0.034,-0.0228,0.0445,-0.0673,0.0088,0.0093,0.2307,0.0386,0.1921,0.0059,0.0062,0.0293,-0.0749,-0.0457,0.0359,0.0377,0.0521,Cole.Reinhardt,F,-0.0096,-0.0426
8479356,-0.0032,-0.0122,0.009,0.0681,0.0703,-0.2117,0.0101,-0.2218,0.022,0.0232,0.0288,0.012,0.0168,0.0323,0.034,-0.1785,-0.1911,0.0125,0.0088,0.0093,-0.0826,-0.0481,-0.0345,0.0059,0.0062,-0.0344,-0.0115,-0.0459,0.0349,0.0361,0.0503,Kieffer.Bellows,F,0.0235,-0.0313
8469501,-0.0152,0.0095,-0.0248,0.0631,0.0646,-0.2305,0.0919,-0.3224,0.022,0.0232,-0.0083,-0.0322,0.0239,0.0323,0.034,0.1038,0.1286,-0.0248,0.0088,0.0093,0.0697,0.6182,-0.5485,0.0059,0.0062,-0.0406,-0.0056,-0.0461,0.0325,0.0333,0.0466,Chris.Thorburn,F,-0.0101,0.0089
8480058,0.0597,-0.0577,0.1174,0.0629,0.0663,-0.3177,0.2118,-0.5295,0.022,0.0232,0.0809,-0.0327,0.1136,0.0323,0.034,0.3544,-0.581,0.9354,0.0088,0.0093,-0.1596,0.8772,-1.0368,0.0059,0.0062,0.0276,-0.0742,-0.0466,0.0324,0.0342,0.0471,Pierre.Olivier.Joseph,D,0.0356,-0.0329
8482684,0.0093,-0.0116,0.0209,0.0649,0.0681,0.3829,-0.571,0.954,0.022,0.0232,-0.2642,0.1489,-0.4131,0.0323,0.034,-0.2835,0.0941,-0.3775,0.0088,0.0093,0.5846,-1.0646,1.6492,0.0059,0.0062,-0.0364,-0.0105,-0.0469,0.0334,0.035,0.0484,Luke.Hughes,D,0.0705,-0.0444
8471657,-0.0054,-0.0258,0.0204,0.0628,0.0618,-0.2458,0.1735,-0.4193,0.022,0.0231,0.1283,-0.2567,0.385,0.0323,0.034,0.2243,0.2285,-0.0042,0.0088,0.0093,-0.3676,0.8586,-1.2262,0.0059,0.0062,0.0168,-0.064,-0.0472,0.0324,0.032,0.0455,Cody.McLeod,F,0.0033,-0.0514
8477947,0.0422,0.0027,0.0395,0.0577,0.0598,-0.0442,-0.2674,0.2232,0.0219,0.0231,0.0233,-0.3466,0.3699,0.0323,0.034,0.123,-0.4773,0.6003,0.0088,0.0093,-0.2283,-1.5023,1.274,0.0059,0.0062,0.0361,-0.0836,-0.0475,0.0299,0.031,0.0431,Sonny.Milano,F,0.0249,-0.0407
8479291,-0.0318,0.0289,-0.0607,0.0628,0.0632,-0.4341,0.5965,-1.0307,0.022,0.0231,0.0668,-0.2749,0.3417,0.0323,0.034,0.6628,-0.0144,0.6772,0.0088,0.0093,0.6688,0.92,-0.2512,0.0059,0.0062,-0.0533,0.0058,-0.0475,0.0324,0.0327,0.046,Kevin.Rooney,F,-0.0073,0.0297
8476915,-0.0649,0.0879,-0.1528,0.058,0.0586,-0.5885,0.3438,-0.9323,0.0219,0.0231,-0.1173,0.2014,-0.3187,0.0323,0.034,-0.019,-1.0123,0.9933,0.0088,0.0093,-0.0947,-0.4333,0.3385,0.0059,0.0062,-0.1439,0.0964,-0.0475,0.03,0.0304,0.0428,Jujhar.Khaira,F,-0.0023,0.0251
8482077,0.0041,0.0339,-0.0298,0.0661,0.0691,-0.3885,0.1527,-0.5412,0.022,0.0232,-0.1817,-0.0962,-0.0855,0.0323,0.034,0.1052,-0.1736,0.2788,0.0088,0.0093,0.0351,-0.8861,0.9212,0.0059,0.0062,-0.0913,0.0437,-0.0476,0.034,0.0355,0.0492,Dylan.Holloway,F,0.0451,0.0252
8481006,-0.004,-0.016,0.012,0.0666,0.0684,0.2995,-0.6622,0.9617,0.022,0.0232,-0.0801,0.2214,-0.3015,0.0323,0.034,-0.3031,0.2801,-0.5832,0.0088,0.0093,0.7867,-0.4519,1.2386,0.0059,0.0062,-0.0244,-0.0237,-0.0481,0.0342,0.0352,0.0491,Tyler.Tucker,D,0.0194,-0.0061
8471766,-0.0173,-0.0279,0.0106,0.069,0.07,-0.0398,0.0266,-0.0664,0.022,0.0232,0.0045,-0.0741,0.0786,0.0323,0.034,-0.0108,0.0668,-0.0776,0.0088,0.0093,-0.012,0.3142,-0.3262,0.0059,0.0062,-0.0138,-0.0348,-0.0486,0.0354,0.036,0.0505,Jared.Boll,F,-0.0272,-0.053
8481568,0.0035,-0.0222,0.0257,0.0648,0.0668,0.2186,0.24,-0.0213,0.022,0.0232,-0.1784,-0.273,0.0946,0.0323,0.034,-0.1106,0.3914,-0.502,0.0088,0.0093,1.5015,-0.8589,2.3604,0.0059,0.0062,-0.0714,0.0227,-0.0487,0.0333,0.0344,0.0479,Alex.Vlasic,D,0.0148,0.0122
8475808,-0.0229,0.0087,-0.0317,0.0659,0.0673,-0.2842,-0.0242,-0.26,0.022,0.0232,0.0365,-0.0027,0.0392,0.0323,0.034,-0.064,-0.1048,0.0408,0.0088,0.0093,-0.459,0.2791,-0.738,0.0059,0.0062,-0.0315,-0.0173,-0.0489,0.0339,0.0347,0.0485,Michael.Chaput,F,-0.0342,0.0012
8471958,-0.0204,0.0315,-0.0519,0.0493,0.0492,-0.234,0.1741,-0.4082,0.0219,0.023,-0.0021,-0.2393,0.2372,0.0322,0.034,0.9861,0.4068,0.5793,0.0088,0.0093,0.4282,1.4715,-1.0433,0.0059,0.0062,-0.0037,-0.0452,-0.049,0.0259,0.0259,0.0366,Dan.Girardi,D,0.0264,0.0457
8475180,0.0008,-0.0089,0.0097,0.063,0.0644,-0.3214,0.072,-0.3934,0.022,0.0232,0.0102,-0.0495,0.0597,0.0323,0.034,0.3082,-0.1684,0.4766,0.0088,0.0093,-0.0859,0.2685,-0.3544,0.0059,0.0062,-0.0236,-0.0254,-0.049,0.0325,0.0332,0.0465,Peter.Holland,F,0.0187,-0.0018
8466333,0.0106,-0.0264,0.0369,0.0666,0.0687,-0.0738,-0.0135,-0.0604,0.022,0.0232,-0.0266,-0.0609,0.0344,0.0323,0.034,0.0742,0.0077,0.0664,0.0088,0.0093,0.1326,0.2119,-0.0792,0.0059,0.0062,-0.0125,-0.0366,-0.0491,0.0342,0.0353,0.0492,Andrew.Ference,D,0.0274,-0.0455
8478051,0.0041,-0.0266,0.0308,0.0705,0.0731,-0.1543,-0.031,-0.1233,0.022,0.0232,0.0786,-0.0501,0.1286,0.0323,0.034,-0.0791,-0.1114,0.0323,0.0088,0.0093,-0.066,0.1903,-0.2563,0.0059,0.0062,-0.0059,-0.0433,-0.0492,0.0361,0.0375,0.052,Max.Willman,F,0.0044,-0.0496
8465009,-0.0707,0.103,-0.1738,0.0425,0.0426,-0.3031,0.4039,-0.707,0.0218,0.0229,0.2688,-0.3888,0.6576,0.0322,0.034,0.7486,-0.7927,1.5414,0.0088,0.0093,0.6287,0.6594,-0.0307,0.0059,0.0062,-0.0019,-0.0474,-0.0493,0.0226,0.0228,0.0322,Zdeno.Chara,D,0.0528,-0.022
8479372,-0.0032,0.05,-0.0531,0.0594,0.0617,-0.7861,0.5371,-1.3232,0.0219,0.0231,0.053,0.3107,-0.2577,0.0323,0.034,-0.2783,-0.6767,0.3984,0.0088,0.0093,0.0752,1.3827,-1.3075,0.0059,0.0062,-0.1276,0.078,-0.0496,0.0307,0.0319,0.0443,Josh.Mahura,D,0.0321,-0.0262
8476437,-0.0662,0.0105,-0.0768,0.0493,0.0508,-0.2114,0.3344,-0.5458,0.0219,0.023,-0.0724,0.1303,-0.2027,0.0322,0.034,0.5812,-1.4156,1.9967,0.0088,0.0093,-0.0165,0.0878,-0.1043,0.0059,0.0062,-0.0452,-0.0044,-0.0496,0.0259,0.0267,0.0372,Victor.Rask,F,0.0195,-0.0288
8477471,0.0077,-0.0744,0.0822,0.072,0.0755,-0.0072,-0.0262,0.019,0.022,0.0232,0.0056,-0.045,0.0505,0.0323,0.0341,0.0107,-0.0041,0.0149,0.0088,0.0093,0.0103,0.0737,-0.0635,0.0059,0.0062,0.0042,-0.0542,-0.05,0.0368,0.0387,0.0534,Dillon.Heatherington,D,0.0127,-0.1448
8477492,0.0258,-0.2085,0.2343,0.0392,0.0414,0.4447,0.0495,0.3952,0.0217,0.0229,0.8844,-0.5926,1.477,0.0322,0.034,-0.668,-0.6113,-0.0567,0.0088,0.0093,-0.7032,1.2165,-1.9198,0.0059,0.0062,0.2622,-0.3125,-0.0503,0.0211,0.0223,0.0307,Nathan.MacKinnon,F,0.1335,-0.0007
8478043,0.0378,-0.001,0.0388,0.0614,0.062,0.0396,0.1382,-0.0986,0.022,0.0231,0.3416,-0.4021,0.7437,0.0323,0.034,0.206,-0.9104,1.1164,0.0088,0.0093,-0.2538,1.2528,-1.5066,0.0059,0.0062,0.1225,-0.173,-0.0505,0.0317,0.0321,0.0451,Sam.Lafferty,F,-0.002,-0.003
8473453,-0.1276,0.0356,-0.1633,0.0485,0.0506,-0.6994,0.4811,-1.1805,0.0218,0.023,0.8372,-0.6955,1.5326,0.0322,0.034,-0.6063,0.4249,-1.0313,0.0088,0.0093,-1.2423,1.0553,-2.2976,0.0059,0.0062,0.0288,-0.0798,-0.051,0.0255,0.0266,0.0368,Trevor.Lewis,F,0.026,-0.023
8482679,0.0057,-0.0027,0.0085,0.0668,0.0699,0.2229,-0.4966,0.7195,0.022,0.0232,-0.0749,0.1324,-0.2073,0.0323,0.034,-0.4241,0.5265,-0.9507,0.0088,0.0093,1.5309,-0.7489,2.2798,0.0059,0.0062,-0.0669,0.0148,-0.052,0.0343,0.0359,0.0497,Matt.Coronato,F,0.0561,-0.0223
8474008,-0.0117,-0.0041,-0.0077,0.0688,0.071,-0.0841,0.001,-0.0851,0.022,0.0232,-0.0299,-0.0228,-0.0071,0.0323,0.034,0.0916,-0.1087,0.2004,0.0088,0.0093,0.3412,0.1397,0.2014,0.0059,0.0062,-0.0332,-0.019,-0.0522,0.0353,0.0365,0.0507,Paul.Carey,F,-0.0116,-0.0098
8482929,0.014,-0.0194,0.0334,0.0699,0.0734,0.3508,-0.2429,0.5937,0.022,0.0232,-0.069,-0.0663,-0.0027,0.0323,0.034,0.1255,0.0366,0.089,0.0088,0.0093,0.5308,0.624,-0.0932,0.0059,0.0062,0.0307,-0.0835,-0.0527,0.0358,0.0376,0.0519,,D,0.0182,-0.0259
8470775,-0.0788,0.0338,-0.1126,0.0541,0.0535,-0.4272,0.613,-1.0402,0.0219,0.0231,0.0121,0.0822,-0.0701,0.0323,0.034,-0.1289,-0.1973,0.0684,0.0088,0.0093,1.0761,0.4038,0.6723,0.0059,0.0062,-0.1516,0.0989,-0.0527,0.0282,0.028,0.0397,Nate.Thompson,F,-0.0159,0.0215
8475223,-0.0131,-0.0428,0.0297,0.0662,0.0684,-0.0891,0.0245,-0.1136,0.022,0.0232,0.0243,-0.0809,0.1052,0.0323,0.034,0.0415,-0.0263,0.0679,0.0088,0.0093,-0.0764,0.1734,-0.2498,0.0059,0.0062,-0.009,-0.044,-0.0531,0.034,0.0352,0.0489,Linden.Vey,F,-0.0196,-0.0761
8474134,-0.0278,-0.0161,-0.0118,0.0542,0.0557,-0.1588,0.4612,-0.62,0.0219,0.0231,-0.1144,-0.338,0.2237,0.0323,0.034,0.7547,0.1018,0.6528,0.0088,0.0093,0.3633,0.3571,0.0063,0.0059,0.0062,-0.0321,-0.0214,-0.0535,0.0282,0.0291,0.0405,Yannick.Weber,D,0.0496,-0.0678
8470854,-0.0161,-0.0119,-0.0042,0.0653,0.0669,-0.2181,0.1026,-0.3207,0.022,0.0232,0.0254,-0.0254,0.0508,0.0323,0.034,-0.1189,0.0137,-0.1325,0.0088,0.0093,-0.0288,0.4414,-0.4701,0.0059,0.0062,-0.0412,-0.013,-0.0541,0.0336,0.0345,0.0481,Tanner.Glass,F,-0.0205,-0.0265
8475780,-0.058,0.0537,-0.1117,0.0566,0.0564,-1.0649,0.2304,-1.2953,0.0219,0.0231,-0.0126,0.0449,-0.0576,0.0323,0.034,0.4276,-0.3666,0.7942,0.0088,0.0093,-0.629,-0.9247,0.2957,0.0059,0.0062,-0.1407,0.0863,-0.0544,0.0294,0.0294,0.0415,Chris.Wagner,F,0.0137,0.0229
8480005,-0.0205,-0.0156,-0.0049,0.0698,0.0726,-0.2724,0.0699,-0.3423,0.022,0.0232,-0.042,0.0111,-0.0531,0.0323,0.034,0.1408,0.0021,0.1387,0.0088,0.0093,0.0179,0.1775,-0.1595,0.0059,0.0062,-0.0526,-0.0018,-0.0545,0.0358,0.0372,0.0516,Kristian.Vesalainen,F,-0.034,-0.0324
8470601,-0.0008,-0.0106,0.0098,0.0501,0.0516,-0.3189,0.3398,-0.6587,0.0219,0.023,0.565,-0.7792,1.3442,0.0322,0.034,0.1051,-0.0512,0.1563,0.0088,0.0093,-0.7548,0.9679,-1.7227,0.0059,0.0062,0.1126,-0.1675,-0.055,0.0262,0.0271,0.0377,Braydon.Coburn,D,0.0304,-0.0253
8469508,-0.0124,-0.0045,-0.0079,0.063,0.064,-0.1348,-0.0171,-0.1177,0.022,0.0232,-0.079,-0.0009,-0.078,0.0323,0.034,0.6249,-0.333,0.9579,0.0088,0.0093,-0.4143,1.0113,-1.4256,0.0059,0.0062,0.0103,-0.0654,-0.0552,0.0325,0.0331,0.0463,Jay.McClement,F,-0.0166,0.0061
8480980,-0.0235,0.0165,-0.04,0.0635,0.0655,-0.1725,-0.2115,0.039,0.022,0.0232,-0.1409,0.0161,-0.157,0.0323,0.034,-0.4158,0.1812,-0.597,0.0088,0.0093,-0.5654,-0.6199,0.0545,0.0059,0.0062,-0.071,0.0157,-0.0552,0.0327,0.0338,0.047,Connor.Dewar,F,0.0176,0.0588
